DATE,PTS,AST,BLK,STL,TRB,Player,Position
2007-03-11,27,3,2,3,10,Chris Bosh,7
2007-03-12,25,5,2,0,10,Chris Bosh,7
2007-03-14,22,4,1,1,8,Chris Bosh,7
2007-03-16,16,0,0,1,19,Chris Bosh,7
2007-03-18,21,0,1,0,7,Chris Bosh,7
2007-03-21,34,1,2,1,16,Chris Bosh,7
2007-03-23,14,4,2,0,5,Chris Bosh,7
2007-03-26,15,2,1,0,11,Chris Bosh,7
2007-03-28,13,4,1,0,18,Chris Bosh,7
2007-03-30,37,5,1,0,14,Chris Bosh,7
2007-04-01,24,5,0,0,16,Chris Bosh,7
2007-04-03,24,2,2,0,11,Chris Bosh,7
2007-04-04,28,2,1,2,10,Chris Bosh,7
2007-04-06,23,1,0,4,13,Chris Bosh,7
2007-04-08,22,1,1,1,11,Chris Bosh,7
2007-04-09,16,2,2,0,13,Chris Bosh,7
2007-04-13,18,3,0,0,16,Chris Bosh,7
2007-04-15,23,7,1,2,8,Chris Bosh,7
2007-04-18,23,5,2,1,9,Chris Bosh,7
2006-11-01,7,11,0,2,5,Gilbert Arenas,8
2006-11-04,44,6,0,2,1,Gilbert Arenas,8
2006-11-06,24,6,0,4,2,Gilbert Arenas,8
2006-11-08,40,4,0,3,1,Gilbert Arenas,8
2006-11-10,29,11,0,1,5,Gilbert Arenas,8
2006-11-12,25,5,0,0,8,Gilbert Arenas,8
2006-11-15,22,5,0,2,3,Gilbert Arenas,8
2006-11-17,20,5,0,2,7,Gilbert Arenas,8
2006-11-18,45,6,0,2,5,Gilbert Arenas,8
2006-11-21,29,2,0,2,6,Gilbert Arenas,8
2006-11-22,26,7,1,4,6,Gilbert Arenas,8
2006-11-24,3,6,0,1,0,Gilbert Arenas,8
2006-11-25,28,10,0,2,6,Gilbert Arenas,8
2006-11-28,21,7,0,3,5,Gilbert Arenas,8
2006-12-01,33,10,0,2,5,Gilbert Arenas,8
2006-12-02,10,3,0,0,0,Gilbert Arenas,8
2006-12-04,38,8,0,1,2,Gilbert Arenas,8
2006-12-06,38,4,0,3,3,Gilbert Arenas,8
2006-12-08,32,3,0,1,3,Gilbert Arenas,8
2006-12-09,41,7,0,3,1,Gilbert Arenas,8
2006-12-13,34,5,0,4,4,Gilbert Arenas,8
2006-12-15,27,6,0,3,6,Gilbert Arenas,8
2006-12-17,60,8,0,2,8,Gilbert Arenas,8
2006-12-18,23,7,0,2,8,Gilbert Arenas,8
2006-12-21,30,7,0,3,8,Gilbert Arenas,8
2006-12-22,54,4,0,1,3,Gilbert Arenas,8
2006-12-26,31,7,0,0,0,Gilbert Arenas,8
2006-12-27,39,8,0,1,6,Gilbert Arenas,8
2006-12-29,36,7,0,2,9,Gilbert Arenas,8
2006-12-30,19,5,1,1,2,Gilbert Arenas,8
2007-01-03,32,8,0,4,11,Gilbert Arenas,8
2007-01-05,35,12,1,4,7,Gilbert Arenas,8
2007-01-07,33,2,0,0,4,Gilbert Arenas,8
2007-01-10,20,5,0,2,1,Gilbert Arenas,8
2007-01-12,23,8,0,4,4,Gilbert Arenas,8
2007-01-13,17,3,0,2,1,Gilbert Arenas,8
2007-01-15,51,5,0,1,3,Gilbert Arenas,8
2007-01-17,16,4,2,0,9,Gilbert Arenas,8
2007-01-19,30,6,0,2,7,Gilbert Arenas,8
2007-01-20,22,7,0,2,6,Gilbert Arenas,8
2007-01-23,31,5,0,1,5,Gilbert Arenas,8
2007-01-26,25,10,0,1,6,Gilbert Arenas,8
2007-01-28,23,6,0,4,5,Gilbert Arenas,8
2007-01-30,36,11,0,0,7,Gilbert Arenas,8
2007-01-31,27,5,0,1,4,Gilbert Arenas,8
2007-02-03,37,4,0,1,5,Gilbert Arenas,8
2007-02-05,16,9,0,2,5,Gilbert Arenas,8
2007-02-07,29,1,1,4,5,Gilbert Arenas,8
2007-02-11,9,2,0,1,5,Gilbert Arenas,8
2007-02-14,22,1,0,2,8,Gilbert Arenas,8
2007-02-20,38,4,0,2,7,Gilbert Arenas,8
2007-02-22,43,7,0,3,7,Gilbert Arenas,8
2007-02-23,36,3,0,0,7,Gilbert Arenas,8
2007-02-25,20,6,1,0,4,Gilbert Arenas,8
2007-02-27,26,3,0,1,6,Gilbert Arenas,8
2007-02-28,15,4,0,0,7,Gilbert Arenas,8
2007-03-02,19,3,0,2,5,Gilbert Arenas,8
2007-03-04,32,6,1,1,5,Gilbert Arenas,8
2007-03-06,25,6,0,2,0,Gilbert Arenas,8
2007-03-07,28,4,1,4,5,Gilbert Arenas,8
2007-03-10,25,3,0,3,5,Gilbert Arenas,8
2007-03-11,33,6,1,1,4,Gilbert Arenas,8
2007-03-14,35,8,1,2,5,Gilbert Arenas,8
2007-03-17,30,11,0,2,2,Gilbert Arenas,8
2007-03-20,19,10,1,1,3,Gilbert Arenas,8
2007-03-21,42,7,1,2,4,Gilbert Arenas,8
2007-03-23,29,13,0,7,4,Gilbert Arenas,8
2007-03-24,30,8,0,2,5,Gilbert Arenas,8
2007-03-26,32,2,0,3,3,Gilbert Arenas,8
2007-03-28,20,2,0,0,3,Gilbert Arenas,8
2007-03-30,34,7,0,1,4,Gilbert Arenas,8
2007-04-01,19,9,0,1,2,Gilbert Arenas,8
2007-04-03,33,7,0,2,4,Gilbert Arenas,8
2007-04-04,0,0,0,0,1,Gilbert Arenas,8
2006-11-01,24,1,1,1,19,Carlos Boozer,9
2006-11-03,21,3,0,0,12,Carlos Boozer,9
2006-11-04,17,0,0,0,14,Carlos Boozer,9
2006-11-06,20,4,1,1,11,Carlos Boozer,9
2006-11-08,15,7,0,0,6,Carlos Boozer,9
2006-11-10,24,4,1,1,14,Carlos Boozer,9
2006-11-11,32,3,0,0,10,Carlos Boozer,9
2006-11-14,16,7,0,1,15,Carlos Boozer,9
2006-11-17,14,4,0,1,13,Carlos Boozer,9
2006-11-18,22,4,0,1,16,Carlos Boozer,9
2006-11-20,35,0,0,1,9,Carlos Boozer,9
2006-11-22,32,5,2,1,13,Carlos Boozer,9
2006-11-24,31,2,0,0,16,Carlos Boozer,9
2006-11-25,4,2,0,1,10,Carlos Boozer,9
2006-11-27,21,1,0,0,10,Carlos Boozer,9
2006-11-29,23,0,2,2,16,Carlos Boozer,9
2006-11-30,26,5,0,0,7,Carlos Boozer,9
2006-12-02,24,7,2,1,8,Carlos Boozer,9
2006-12-04,30,4,0,0,13,Carlos Boozer,9
2006-12-08,8,2,0,0,13,Carlos Boozer,9
2006-12-11,31,1,0,1,11,Carlos Boozer,9
2006-12-13,28,4,1,3,15,Carlos Boozer,9
2006-12-15,14,3,2,1,11,Carlos Boozer,9
2006-12-17,18,3,1,1,11,Carlos Boozer,9
2006-12-18,23,1,0,1,10,Carlos Boozer,9
2006-12-20,13,4,0,1,5,Carlos Boozer,9
2006-12-22,22,3,0,2,14,Carlos Boozer,9
2006-12-23,24,5,0,2,11,Carlos Boozer,9
2006-12-26,26,1,0,2,10,Carlos Boozer,9
2006-12-28,9,1,0,2,7,Carlos Boozer,9
2006-12-30,19,4,0,0,10,Carlos Boozer,9
2007-01-03,27,1,0,0,14,Carlos Boozer,9
2007-01-05,15,6,0,0,17,Carlos Boozer,9
2007-01-06,24,3,0,1,11,Carlos Boozer,9
2007-01-09,29,4,0,3,4,Carlos Boozer,9
2007-01-12,32,3,0,3,16,Carlos Boozer,9
2007-01-13,29,2,0,0,14,Carlos Boozer,9
2007-01-15,27,3,0,0,13,Carlos Boozer,9
2007-01-17,20,6,0,2,9,Carlos Boozer,9
2007-01-19,23,3,0,2,19,Carlos Boozer,9
2007-01-20,19,4,0,0,14,Carlos Boozer,9
2007-01-22,18,3,0,1,5,Carlos Boozer,9
2007-01-24,39,1,0,0,15,Carlos Boozer,9
2007-01-26,25,2,0,1,19,Carlos Boozer,9
2007-01-27,2,1,0,0,1,Carlos Boozer,9
2007-02-23,10,1,0,0,3,Carlos Boozer,9
2007-02-24,16,4,0,0,10,Carlos Boozer,9
2007-02-26,13,2,0,1,9,Carlos Boozer,9
2007-02-28,24,3,0,1,16,Carlos Boozer,9
2007-03-02,8,2,0,0,9,Carlos Boozer,9
2007-03-04,17,1,0,2,12,Carlos Boozer,9
2007-03-05,12,1,1,3,9,Carlos Boozer,9
2007-03-07,14,4,0,1,16,Carlos Boozer,9
2007-03-10,20,2,1,1,13,Carlos Boozer,9
2007-03-13,20,5,0,0,13,Carlos Boozer,9
2007-03-14,29,3,1,2,7,Carlos Boozer,9
2007-03-16,14,1,0,1,8,Carlos Boozer,9
2007-03-17,19,1,1,0,14,Carlos Boozer,9
2007-03-20,25,5,0,0,21,Carlos Boozer,9
2007-03-23,13,3,0,2,9,Carlos Boozer,9
2007-03-24,28,1,1,2,15,Carlos Boozer,9
2007-03-26,41,2,0,0,16,Carlos Boozer,9
2007-03-28,25,3,1,2,11,Carlos Boozer,9
2007-03-30,18,4,0,2,10,Carlos Boozer,9
2007-04-01,13,3,1,0,10,Carlos Boozer,9
2007-04-04,21,5,0,0,21,Carlos Boozer,9
2007-04-06,17,1,0,2,6,Carlos Boozer,9
2007-04-07,16,4,0,2,13,Carlos Boozer,9
2007-04-09,17,1,0,2,11,Carlos Boozer,9
2007-04-11,19,8,0,1,14,Carlos Boozer,9
2007-04-13,32,7,0,0,15,Carlos Boozer,9
2007-04-14,18,3,0,0,10,Carlos Boozer,9
2007-04-16,26,3,1,1,10,Carlos Boozer,9
2007-04-18,9,1,0,1,5,Carlos Boozer,9
2006-11-01,24,3,3,0,12,Kevin Garnett,10
2006-11-03,27,2,3,1,15,Kevin Garnett,10
2006-11-04,20,1,2,0,10,Kevin Garnett,10
2006-11-06,15,1,1,0,10,Kevin Garnett,10
2006-11-07,26,5,0,4,9,Kevin Garnett,10
2006-11-11,28,5,1,2,11,Kevin Garnett,10
2006-11-14,20,7,5,3,13,Kevin Garnett,10
2006-11-17,14,1,2,5,11,Kevin Garnett,10
2006-11-18,22,5,1,0,17,Kevin Garnett,10
2006-11-22,19,4,1,2,9,Kevin Garnett,10
2006-11-24,18,3,3,1,16,Kevin Garnett,10
2006-11-25,25,4,3,1,10,Kevin Garnett,10
2006-11-27,19,3,0,3,12,Kevin Garnett,10
2006-11-28,25,3,2,0,11,Kevin Garnett,10
2006-12-01,21,4,2,0,11,Kevin Garnett,10
2006-12-03,15,6,0,1,14,Kevin Garnett,10
2006-12-06,24,4,3,1,12,Kevin Garnett,10
2006-12-08,31,1,3,2,14,Kevin Garnett,10
2006-12-09,18,8,3,4,11,Kevin Garnett,10
2006-12-13,19,5,1,1,12,Kevin Garnett,10
2006-12-16,26,4,0,1,9,Kevin Garnett,10
2006-12-20,22,8,1,0,11,Kevin Garnett,10
2006-12-22,24,5,4,2,14,Kevin Garnett,10
2006-12-23,29,3,2,1,19,Kevin Garnett,10
2006-12-26,26,8,0,0,14,Kevin Garnett,10
2006-12-27,24,6,0,1,9,Kevin Garnett,10
2006-12-29,10,5,5,0,13,Kevin Garnett,10
2006-12-30,17,5,0,0,11,Kevin Garnett,10
2007-01-01,32,3,1,0,14,Kevin Garnett,10
2007-01-03,27,7,3,0,17,Kevin Garnett,10
2007-01-05,25,5,1,1,14,Kevin Garnett,10
2007-01-07,26,5,1,1,13,Kevin Garnett,10
2007-01-10,19,5,4,2,17,Kevin Garnett,10
2007-01-12,28,4,5,0,11,Kevin Garnett,10
2007-01-13,32,4,2,0,14,Kevin Garnett,10
2007-01-15,19,6,5,2,14,Kevin Garnett,10
2007-01-17,13,4,2,2,13,Kevin Garnett,10
2007-01-19,14,2,2,1,19,Kevin Garnett,10
2007-01-22,17,2,2,1,11,Kevin Garnett,10
2007-01-24,31,3,1,1,8,Kevin Garnett,10
2007-01-26,17,9,1,3,10,Kevin Garnett,10
2007-01-27,32,3,0,7,9,Kevin Garnett,10
2007-01-29,44,2,0,3,11,Kevin Garnett,10
2007-01-31,18,7,1,2,10,Kevin Garnett,10
2007-02-02,17,2,0,0,13,Kevin Garnett,10
2007-02-03,25,3,0,1,12,Kevin Garnett,10
2007-02-05,18,5,2,1,12,Kevin Garnett,10
2007-02-07,17,10,1,1,15,Kevin Garnett,10
2007-02-09,20,6,3,2,17,Kevin Garnett,10
2007-02-11,26,10,0,0,11,Kevin Garnett,10
2007-02-14,19,3,1,2,17,Kevin Garnett,10
2007-02-20,26,1,2,0,13,Kevin Garnett,10
2007-02-21,22,2,1,2,11,Kevin Garnett,10
2007-02-23,28,0,0,0,19,Kevin Garnett,10
2007-02-25,26,4,0,1,17,Kevin Garnett,10
2007-02-27,15,2,1,1,13,Kevin Garnett,10
2007-03-02,22,1,1,1,4,Kevin Garnett,10
2007-03-04,33,10,3,2,13,Kevin Garnett,10
2007-03-06,26,4,2,1,17,Kevin Garnett,10
2007-03-09,23,4,0,0,11,Kevin Garnett,10
2007-03-10,32,5,5,1,10,Kevin Garnett,10
2007-03-13,30,2,0,0,9,Kevin Garnett,10
2007-03-16,19,1,1,2,13,Kevin Garnett,10
2007-03-18,26,6,3,0,15,Kevin Garnett,10
2007-03-20,30,1,0,0,16,Kevin Garnett,10
2007-03-21,17,1,4,0,18,Kevin Garnett,10
2007-03-23,10,4,3,0,22,Kevin Garnett,10
2007-03-25,22,1,0,1,9,Kevin Garnett,10
2007-03-27,20,9,0,0,12,Kevin Garnett,10
2007-03-28,25,1,3,2,8,Kevin Garnett,10
2007-03-30,22,3,0,2,20,Kevin Garnett,10
2007-04-01,22,8,1,0,14,Kevin Garnett,10
2007-04-03,22,2,3,0,12,Kevin Garnett,10
2007-04-06,12,2,1,2,15,Kevin Garnett,10
2007-04-07,13,4,3,1,12,Kevin Garnett,10
2007-04-09,17,6,0,1,10,Kevin Garnett,10
2006-11-01,25,8,0,0,6,Chauncey Billups,11
2006-11-03,20,11,0,2,1,Chauncey Billups,11
2006-11-04,7,10,1,0,3,Chauncey Billups,11
2006-11-06,10,4,0,2,2,Chauncey Billups,11
2006-11-08,25,4,0,0,2,Chauncey Billups,11
2006-11-10,21,9,1,2,4,Chauncey Billups,11
2006-11-11,11,3,1,0,0,Chauncey Billups,11
2006-11-15,29,9,0,2,4,Chauncey Billups,11
2006-11-17,12,10,0,0,2,Chauncey Billups,11
2006-11-18,23,9,0,1,3,Chauncey Billups,11
2006-11-21,11,11,0,0,3,Chauncey Billups,11
2006-11-22,24,10,0,3,1,Chauncey Billups,11
2006-11-24,9,10,0,2,3,Chauncey Billups,11
2006-11-25,29,7,0,2,5,Chauncey Billups,11
2006-11-30,11,7,0,1,1,Chauncey Billups,11
2006-12-01,22,16,0,2,2,Chauncey Billups,11
2006-12-03,14,7,0,1,2,Chauncey Billups,11
2006-12-05,17,8,0,0,7,Chauncey Billups,11
2006-12-07,12,11,0,5,3,Chauncey Billups,11
2006-12-08,31,3,0,0,6,Chauncey Billups,11
2006-12-13,22,5,1,0,2,Chauncey Billups,11
2006-12-16,27,11,0,5,2,Chauncey Billups,11
2006-12-17,21,8,1,2,3,Chauncey Billups,11
2006-12-21,17,10,0,0,3,Chauncey Billups,11
2006-12-23,9,5,2,1,3,Chauncey Billups,11
2006-12-26,6,7,0,1,4,Chauncey Billups,11
2006-12-27,17,10,1,1,4,Chauncey Billups,11
2006-12-29,23,5,1,1,12,Chauncey Billups,11
2007-01-17,26,7,1,0,4,Chauncey Billups,11
2007-01-19,25,8,0,2,3,Chauncey Billups,11
2007-01-20,5,4,1,1,4,Chauncey Billups,11
2007-01-24,13,6,0,4,4,Chauncey Billups,11
2007-01-26,17,4,0,0,9,Chauncey Billups,11
2007-01-28,17,6,0,0,2,Chauncey Billups,11
2007-01-30,24,8,0,2,4,Chauncey Billups,11
2007-01-31,18,4,0,1,2,Chauncey Billups,11
2007-02-02,20,8,0,1,3,Chauncey Billups,11
2007-02-04,18,10,0,2,3,Chauncey Billups,11
2007-02-06,24,7,1,0,4,Chauncey Billups,11
2007-02-08,6,9,1,4,0,Chauncey Billups,11
2007-02-10,14,9,0,1,5,Chauncey Billups,11
2007-02-12,11,2,0,1,2,Chauncey Billups,11
2007-02-14,19,6,0,1,7,Chauncey Billups,11
2007-02-20,19,6,1,2,5,Chauncey Billups,11
2007-02-21,17,7,0,0,0,Chauncey Billups,11
2007-02-23,28,4,0,3,3,Chauncey Billups,11
2007-02-25,15,9,0,2,1,Chauncey Billups,11
2007-03-02,9,5,0,1,2,Chauncey Billups,11
2007-03-03,19,9,0,1,5,Chauncey Billups,11
2007-03-05,11,5,0,0,2,Chauncey Billups,11
2007-03-07,16,14,0,1,7,Chauncey Billups,11
2007-03-09,16,3,0,1,1,Chauncey Billups,11
2007-03-11,17,12,1,4,6,Chauncey Billups,11
2007-03-13,14,2,0,0,1,Chauncey Billups,11
2007-03-14,9,9,0,1,4,Chauncey Billups,11
2007-03-16,6,2,0,1,3,Chauncey Billups,11
2007-03-22,13,6,0,1,6,Chauncey Billups,11
2007-03-23,13,2,0,0,2,Chauncey Billups,11
2007-03-25,12,2,0,0,5,Chauncey Billups,11
2007-03-26,34,10,0,1,5,Chauncey Billups,11
2007-03-29,12,7,1,0,4,Chauncey Billups,11
2007-03-30,32,14,0,0,3,Chauncey Billups,11
2007-04-01,17,2,0,2,5,Chauncey Billups,11
2007-04-03,11,4,0,1,3,Chauncey Billups,11
2007-04-04,17,2,0,0,1,Chauncey Billups,11
2007-04-08,14,12,1,3,5,Chauncey Billups,11
2007-04-09,22,6,0,1,1,Chauncey Billups,11
2007-04-11,28,8,0,2,4,Chauncey Billups,11
2007-04-15,6,4,0,0,1,Chauncey Billups,11
2007-04-17,2,10,0,0,3,Chauncey Billups,11
2006-10-31,25,3,0,1,2,Dwyane Wade,13
2006-11-03,17,5,1,0,3,Dwyane Wade,13
2006-11-05,20,11,1,2,1,Dwyane Wade,13
2006-11-07,31,6,3,2,7,Dwyane Wade,13
2006-11-10,34,10,0,3,5,Dwyane Wade,13
2006-11-12,24,4,1,1,7,Dwyane Wade,13
2006-11-14,37,11,0,2,8,Dwyane Wade,13
2006-11-17,20,6,1,2,3,Dwyane Wade,13
2006-11-18,37,9,2,2,7,Dwyane Wade,13
2006-11-21,29,6,0,0,3,Dwyane Wade,13
2006-11-22,18,6,2,2,5,Dwyane Wade,13
2006-11-24,33,15,2,3,5,Dwyane Wade,13
2006-11-25,35,12,0,0,6,Dwyane Wade,13
2006-11-27,33,13,2,1,7,Dwyane Wade,13
2006-11-30,21,8,1,0,5,Dwyane Wade,13
2006-12-02,23,3,0,0,2,Dwyane Wade,13
2006-12-05,33,5,2,2,4,Dwyane Wade,13
2006-12-07,32,9,2,3,11,Dwyane Wade,13
2006-12-08,21,14,1,4,3,Dwyane Wade,13
2006-12-11,37,5,1,1,4,Dwyane Wade,13
2006-12-16,41,7,1,5,5,Dwyane Wade,13
2006-12-18,29,9,1,4,5,Dwyane Wade,13
2006-12-20,27,8,0,2,1,Dwyane Wade,13
2006-12-23,18,8,4,1,1,Dwyane Wade,13
2006-12-25,40,11,4,4,4,Dwyane Wade,13
2006-12-27,0,0,0,1,0,Dwyane Wade,13
2007-01-07,33,3,0,2,5,Dwyane Wade,13
2007-01-10,29,13,1,0,5,Dwyane Wade,13
2007-01-12,22,9,3,0,10,Dwyane Wade,13
2007-01-13,32,10,2,6,1,Dwyane Wade,13
2007-01-15,35,8,0,4,5,Dwyane Wade,13
2007-01-18,33,8,1,4,6,Dwyane Wade,13
2007-01-19,28,9,0,1,11,Dwyane Wade,13
2007-01-21,31,6,0,2,6,Dwyane Wade,13
2007-01-24,32,8,3,5,5,Dwyane Wade,13
2007-01-26,37,5,0,1,4,Dwyane Wade,13
2007-01-27,24,8,1,3,8,Dwyane Wade,13
2007-01-30,28,6,1,2,6,Dwyane Wade,13
2007-02-01,41,5,2,3,4,Dwyane Wade,13
2007-02-03,32,11,1,4,8,Dwyane Wade,13
2007-02-05,27,12,2,3,5,Dwyane Wade,13
2007-02-07,30,9,3,1,6,Dwyane Wade,13
2007-02-09,27,7,2,2,1,Dwyane Wade,13
2007-02-11,26,7,3,1,4,Dwyane Wade,13
2007-02-13,35,5,3,2,3,Dwyane Wade,13
2007-02-21,27,9,0,2,3,Dwyane Wade,13
2007-04-08,12,8,1,0,3,Dwyane Wade,13
2007-04-10,14,2,0,2,5,Dwyane Wade,13
2007-04-11,16,7,0,2,6,Dwyane Wade,13
2007-04-13,23,3,1,5,4,Dwyane Wade,13
2007-04-16,8,2,0,2,1,Dwyane Wade,13
2006-10-31,6,1,1,1,1,Amar'e Stoudemire,14
2006-11-01,15,0,2,0,4,Amar'e Stoudemire,14
2006-11-03,5,0,2,0,5,Amar'e Stoudemire,14
2006-11-04,2,0,0,0,1,Amar'e Stoudemire,14
2006-11-08,16,0,0,0,6,Amar'e Stoudemire,14
2006-11-09,16,1,0,2,8,Amar'e Stoudemire,14
2006-11-11,25,0,2,1,14,Amar'e Stoudemire,14
2006-11-17,23,1,0,0,10,Amar'e Stoudemire,14
2006-11-18,19,0,1,0,12,Amar'e Stoudemire,14
2006-11-20,16,0,0,2,5,Amar'e Stoudemire,14
2006-11-22,0,1,0,1,5,Amar'e Stoudemire,14
2006-11-24,25,2,7,1,10,Amar'e Stoudemire,14
2006-11-26,20,1,0,4,11,Amar'e Stoudemire,14
2006-11-29,22,1,0,1,15,Amar'e Stoudemire,14
2006-12-01,22,0,2,0,11,Amar'e Stoudemire,14
2006-12-05,17,0,1,1,13,Amar'e Stoudemire,14
2006-12-07,23,2,0,1,11,Amar'e Stoudemire,14
2006-12-08,13,1,1,1,2,Amar'e Stoudemire,14
2006-12-10,22,1,0,0,12,Amar'e Stoudemire,14
2006-12-11,30,1,3,0,8,Amar'e Stoudemire,14
2006-12-13,12,0,2,0,3,Amar'e Stoudemire,14
2006-12-15,25,0,2,1,10,Amar'e Stoudemire,14
2006-12-16,20,1,1,1,9,Amar'e Stoudemire,14
2006-12-19,28,0,1,0,10,Amar'e Stoudemire,14
2006-12-22,16,0,2,0,11,Amar'e Stoudemire,14
2006-12-26,12,1,1,0,7,Amar'e Stoudemire,14
2006-12-28,25,0,2,0,13,Amar'e Stoudemire,14
2006-12-29,11,1,3,0,11,Amar'e Stoudemire,14
2006-12-31,31,0,3,0,13,Amar'e Stoudemire,14
2007-01-02,24,2,1,4,18,Amar'e Stoudemire,14
2007-01-03,15,2,6,3,8,Amar'e Stoudemire,14
2007-01-05,20,3,1,1,10,Amar'e Stoudemire,14
2007-01-07,10,0,0,0,11,Amar'e Stoudemire,14
2007-01-09,12,0,1,1,7,Amar'e Stoudemire,14
2007-01-11,17,0,5,0,13,Amar'e Stoudemire,14
2007-01-13,12,0,0,0,10,Amar'e Stoudemire,14
2007-01-15,42,2,0,1,9,Amar'e Stoudemire,14
2007-01-17,22,0,3,0,11,Amar'e Stoudemire,14
2007-01-19,23,0,1,2,7,Amar'e Stoudemire,14
2007-01-21,25,1,1,1,8,Amar'e Stoudemire,14
2007-01-23,15,0,1,0,7,Amar'e Stoudemire,14
2007-01-24,30,0,0,1,11,Amar'e Stoudemire,14
2007-01-26,21,0,1,0,9,Amar'e Stoudemire,14
2007-01-28,22,1,2,0,7,Amar'e Stoudemire,14
2007-01-29,10,0,1,0,4,Amar'e Stoudemire,14
2007-02-01,24,0,0,1,23,Amar'e Stoudemire,14
2007-02-03,28,0,1,0,10,Amar'e Stoudemire,14
2007-02-05,36,1,1,0,13,Amar'e Stoudemire,14
2007-02-06,36,1,2,0,9,Amar'e Stoudemire,14
2007-02-09,29,5,1,0,13,Amar'e Stoudemire,14
2007-02-11,26,1,0,3,10,Amar'e Stoudemire,14
2007-02-14,18,1,1,0,13,Amar'e Stoudemire,14
2007-02-20,22,3,0,2,9,Amar'e Stoudemire,14
2007-02-21,32,4,0,0,12,Amar'e Stoudemire,14
2007-02-23,23,1,1,2,11,Amar'e Stoudemire,14
2007-02-25,43,6,3,0,16,Amar'e Stoudemire,14
2007-02-27,23,1,1,2,18,Amar'e Stoudemire,14
2007-02-28,31,2,0,1,14,Amar'e Stoudemire,14
2007-03-02,23,3,3,1,10,Amar'e Stoudemire,14
2007-03-04,17,1,2,1,11,Amar'e Stoudemire,14
2007-03-07,10,0,1,0,6,Amar'e Stoudemire,14
2007-03-09,18,2,2,4,11,Amar'e Stoudemire,14
2007-03-12,12,2,0,1,6,Amar'e Stoudemire,14
2007-03-14,41,1,2,0,10,Amar'e Stoudemire,14
2007-03-16,24,0,0,0,15,Amar'e Stoudemire,14
2007-03-17,13,2,1,1,4,Amar'e Stoudemire,14
2007-03-20,4,0,3,0,2,Amar'e Stoudemire,14
2007-03-22,33,2,3,2,21,Amar'e Stoudemire,14
2007-03-25,23,3,1,0,11,Amar'e Stoudemire,14
2007-03-26,27,1,2,2,12,Amar'e Stoudemire,14
2007-03-29,17,2,1,0,11,Amar'e Stoudemire,14
2007-03-30,12,1,1,0,5,Amar'e Stoudemire,14
2007-04-01,24,1,1,0,9,Amar'e Stoudemire,14
2007-04-03,27,1,0,2,5,Amar'e Stoudemire,14
2007-04-05,15,2,1,2,8,Amar'e Stoudemire,14
2007-04-06,11,0,1,2,2,Amar'e Stoudemire,14
2007-04-08,19,1,2,3,9,Amar'e Stoudemire,14
2007-04-11,18,2,1,3,11,Amar'e Stoudemire,14
2007-04-13,15,2,2,3,16,Amar'e Stoudemire,14
2007-04-14,14,1,2,1,11,Amar'e Stoudemire,14
2007-04-16,30,1,2,6,5,Amar'e Stoudemire,14
2007-04-17,16,0,2,1,3,Amar'e Stoudemire,14
2006-11-02,15,1,1,0,3,Carmelo Anthony,15
2006-11-03,28,2,0,0,5,Carmelo Anthony,15
2006-11-08,37,8,1,3,6,Carmelo Anthony,15
2006-11-10,31,3,0,2,4,Carmelo Anthony,15
2006-11-12,36,2,0,2,2,Carmelo Anthony,15
2006-11-14,33,4,0,3,6,Carmelo Anthony,15
2006-11-15,34,2,0,2,4,Carmelo Anthony,15
2006-11-18,34,6,1,2,8,Carmelo Anthony,15
2006-11-21,29,4,0,1,4,Carmelo Anthony,15
2006-11-22,33,4,0,3,9,Carmelo Anthony,15
2006-11-24,30,7,1,3,1,Carmelo Anthony,15
2006-11-26,33,6,0,4,5,Carmelo Anthony,15
2006-11-28,37,7,1,0,9,Carmelo Anthony,15
2006-12-01,35,4,0,3,8,Carmelo Anthony,15
2006-12-02,38,4,0,0,4,Carmelo Anthony,15
2006-12-06,24,1,0,0,7,Carmelo Anthony,15
2006-12-08,32,5,1,0,9,Carmelo Anthony,15
2006-12-09,18,3,0,1,4,Carmelo Anthony,15
2006-12-12,26,4,2,1,5,Carmelo Anthony,15
2006-12-13,37,4,0,2,8,Carmelo Anthony,15
2006-12-15,42,5,1,1,6,Carmelo Anthony,15
2006-12-16,34,4,0,0,7,Carmelo Anthony,15
2007-01-22,28,6,0,0,5,Carmelo Anthony,15
2007-01-23,34,3,0,4,9,Carmelo Anthony,15
2007-01-26,37,2,0,0,6,Carmelo Anthony,15
2007-01-27,23,3,0,0,5,Carmelo Anthony,15
2007-01-29,25,5,1,0,6,Carmelo Anthony,15
2007-01-31,33,2,0,1,4,Carmelo Anthony,15
2007-02-02,33,4,0,0,4,Carmelo Anthony,15
2007-02-03,20,2,0,0,7,Carmelo Anthony,15
2007-02-05,31,10,0,0,10,Carmelo Anthony,15
2007-02-07,27,6,2,0,9,Carmelo Anthony,15
2007-02-09,34,5,0,0,6,Carmelo Anthony,15
2007-02-10,29,10,0,3,8,Carmelo Anthony,15
2007-02-12,28,5,1,0,8,Carmelo Anthony,15
2007-02-14,28,5,0,0,5,Carmelo Anthony,15
2007-02-20,15,0,1,0,8,Carmelo Anthony,15
2007-02-23,36,6,1,1,4,Carmelo Anthony,15
2007-02-24,34,3,0,3,6,Carmelo Anthony,15
2007-02-26,33,3,0,1,6,Carmelo Anthony,15
