DATE,PTS,AST,BLK,STL,TRB,Player,Position
2017-04-04,41,0,4,1,5,Anthony Davis,9
2017-04-07,25,0,0,1,6,Anthony Davis,9
2016-10-25,27,4,2,2,10,Kevin Durant,10
2016-10-28,30,6,2,2,17,Kevin Durant,10
2016-10-30,37,4,1,4,4,Kevin Durant,10
2016-11-01,20,2,1,4,5,Kevin Durant,10
2016-11-03,39,1,1,0,7,Kevin Durant,10
2016-11-04,27,3,1,2,5,Kevin Durant,10
2016-11-07,22,5,1,1,3,Kevin Durant,10
2016-11-09,28,4,1,0,10,Kevin Durant,10
2016-11-10,18,5,2,1,9,Kevin Durant,10
2016-11-13,29,5,2,1,9,Kevin Durant,10
2016-11-16,30,6,0,1,9,Kevin Durant,10
2016-11-18,23,7,1,2,10,Kevin Durant,10
2016-11-19,33,5,1,2,6,Kevin Durant,10
2016-11-21,14,6,2,2,11,Kevin Durant,10
2016-11-23,28,5,1,1,6,Kevin Durant,10
2016-11-25,29,9,2,1,6,Kevin Durant,10
2016-11-26,28,5,6,0,10,Kevin Durant,10
2016-11-28,25,3,2,1,14,Kevin Durant,10
2016-12-01,39,2,3,3,14,Kevin Durant,10
2016-12-03,20,8,3,0,4,Kevin Durant,10
2016-12-05,20,4,2,0,8,Kevin Durant,10
2016-12-07,16,7,0,1,8,Kevin Durant,10
2016-12-08,21,4,2,1,11,Kevin Durant,10
2016-12-10,21,1,2,1,7,Kevin Durant,10
2016-12-11,22,5,0,0,8,Kevin Durant,10
2016-12-13,27,3,2,0,2,Kevin Durant,10
2016-12-15,15,8,2,0,14,Kevin Durant,10
2016-12-17,34,4,1,2,11,Kevin Durant,10
2016-12-20,22,1,0,0,5,Kevin Durant,10
2016-12-22,26,7,1,3,9,Kevin Durant,10
2016-12-23,32,3,0,0,8,Kevin Durant,10
2016-12-25,36,3,1,1,15,Kevin Durant,10
2016-12-28,22,7,5,0,17,Kevin Durant,10
2016-12-30,19,10,0,0,11,Kevin Durant,10
2017-01-02,21,2,1,1,3,Kevin Durant,10
2017-01-04,30,4,3,2,5,Kevin Durant,10
2017-01-06,27,4,3,0,13,Kevin Durant,10
2017-01-08,28,6,4,1,7,Kevin Durant,10
2017-01-10,28,0,2,1,8,Kevin Durant,10
2017-01-12,25,9,0,1,6,Kevin Durant,10
2017-01-16,21,5,3,2,6,Kevin Durant,10
2017-01-18,40,4,3,0,12,Kevin Durant,10
2017-01-20,32,7,2,2,4,Kevin Durant,10
2017-01-22,15,6,2,3,10,Kevin Durant,10
2017-01-23,27,3,0,1,6,Kevin Durant,10
2017-01-25,33,1,4,0,5,Kevin Durant,10
2017-01-28,23,7,1,1,4,Kevin Durant,10
2017-01-29,33,6,1,0,10,Kevin Durant,10
2017-02-01,18,8,0,1,8,Kevin Durant,10
2017-02-02,26,10,0,1,8,Kevin Durant,10
2017-02-04,10,2,5,1,9,Kevin Durant,10
2017-02-08,22,7,1,3,10,Kevin Durant,10
2017-02-10,24,4,2,1,5,Kevin Durant,10
2017-02-11,34,3,0,0,9,Kevin Durant,10
2017-02-13,25,5,1,1,4,Kevin Durant,10
2017-02-15,21,7,4,1,7,Kevin Durant,10
2017-02-23,25,7,1,1,15,Kevin Durant,10
2017-02-27,27,4,1,0,8,Kevin Durant,10
2017-02-28,0,0,0,0,0,Kevin Durant,10
2017-04-08,16,6,0,0,10,Kevin Durant,10
2017-04-10,16,6,1,1,10,Kevin Durant,10
2017-04-12,29,5,1,1,8,Kevin Durant,10
2016-10-26,40,1,0,1,4,DeMar DeRozan,11
2016-10-28,32,2,0,2,7,DeMar DeRozan,11
2016-10-31,33,1,0,1,5,DeMar DeRozan,11
2016-11-02,40,5,0,2,5,DeMar DeRozan,11
2016-11-04,34,4,0,0,4,DeMar DeRozan,11
2016-11-06,23,3,0,0,4,DeMar DeRozan,11
2016-11-09,37,6,0,3,4,DeMar DeRozan,11
2016-11-11,34,3,0,2,3,DeMar DeRozan,11
2016-11-12,33,4,0,2,7,DeMar DeRozan,11
2016-11-15,26,4,0,3,6,DeMar DeRozan,11
2016-11-16,34,4,0,1,6,DeMar DeRozan,11
2016-11-18,30,4,0,2,5,DeMar DeRozan,11
2016-11-20,12,4,0,0,9,DeMar DeRozan,11
2016-11-21,25,7,0,1,4,DeMar DeRozan,11
2016-11-23,24,9,0,2,5,DeMar DeRozan,11
2016-11-25,26,4,0,0,7,DeMar DeRozan,11
2016-11-28,14,5,1,1,5,DeMar DeRozan,11
2016-11-30,24,6,0,0,9,DeMar DeRozan,11
2016-12-02,16,6,0,2,4,DeMar DeRozan,11
2016-12-03,21,4,0,1,3,DeMar DeRozan,11
2016-12-05,31,5,0,3,4,DeMar DeRozan,11
2016-12-08,27,5,0,0,8,DeMar DeRozan,11
2016-12-09,24,2,0,0,5,DeMar DeRozan,11
2016-12-12,30,3,0,0,3,DeMar DeRozan,11
2016-12-14,31,3,0,0,5,DeMar DeRozan,11
2016-12-16,34,4,1,2,5,DeMar DeRozan,11
2016-12-18,31,4,0,1,5,DeMar DeRozan,11
2016-12-20,15,2,0,1,1,DeMar DeRozan,11
2016-12-23,24,1,0,4,6,DeMar DeRozan,11
2016-12-26,20,7,0,3,10,DeMar DeRozan,11
2016-12-28,29,6,1,3,5,DeMar DeRozan,11
2016-12-29,24,2,0,0,3,DeMar DeRozan,11
2017-01-01,31,3,1,1,1,DeMar DeRozan,11
2017-01-03,26,2,0,0,4,DeMar DeRozan,11
2017-01-05,23,2,1,2,7,DeMar DeRozan,11
2017-01-07,36,2,1,2,8,DeMar DeRozan,11
2017-01-08,36,5,1,0,6,DeMar DeRozan,11
2017-01-10,41,0,0,2,13,DeMar DeRozan,11
2017-01-13,28,2,0,0,4,DeMar DeRozan,11
2017-01-15,23,5,0,0,5,DeMar DeRozan,11
2017-01-17,36,6,0,1,11,DeMar DeRozan,11
2017-01-18,25,6,0,1,3,DeMar DeRozan,11
2017-01-20,23,2,0,0,3,DeMar DeRozan,11
2017-01-22,22,4,1,1,3,DeMar DeRozan,11
2017-01-29,22,6,0,0,7,DeMar DeRozan,11
2017-02-06,31,2,0,1,5,DeMar DeRozan,11
2017-02-08,30,2,0,1,4,DeMar DeRozan,11
2017-02-12,26,2,1,0,7,DeMar DeRozan,11
2017-02-14,18,3,0,1,5,DeMar DeRozan,11
2017-02-15,10,2,0,0,3,DeMar DeRozan,11
2017-02-24,43,5,0,0,5,DeMar DeRozan,11
2017-02-26,33,2,1,2,6,DeMar DeRozan,11
2017-02-27,37,2,0,2,8,DeMar DeRozan,11
2017-03-01,24,2,0,1,3,DeMar DeRozan,11
2017-03-03,32,5,0,0,13,DeMar DeRozan,11
2017-03-04,11,4,0,0,3,DeMar DeRozan,11
2017-03-08,14,6,0,3,2,DeMar DeRozan,11
2017-03-10,28,6,0,2,8,DeMar DeRozan,11
2017-03-11,17,2,0,1,4,DeMar DeRozan,11
2017-03-13,25,2,0,2,6,DeMar DeRozan,11
2017-03-16,22,3,0,0,3,DeMar DeRozan,11
2017-03-17,14,6,0,0,8,DeMar DeRozan,11
2017-03-19,22,4,0,0,3,DeMar DeRozan,11
2017-03-21,42,8,1,2,7,DeMar DeRozan,11
2017-03-23,40,3,0,1,6,DeMar DeRozan,11
2017-03-25,18,6,1,1,3,DeMar DeRozan,11
2017-03-27,36,3,0,0,2,DeMar DeRozan,11
2017-03-29,28,8,0,0,6,DeMar DeRozan,11
2017-03-31,40,4,0,1,9,DeMar DeRozan,11
2017-04-02,17,9,0,0,1,DeMar DeRozan,11
2017-04-04,27,2,0,3,3,DeMar DeRozan,11
2017-04-05,12,10,0,0,4,DeMar DeRozan,11
2017-04-07,38,2,1,1,6,DeMar DeRozan,11
2017-04-09,35,0,0,0,2,DeMar DeRozan,11
