DATE,PTS,AST,BLK,STL,TRB,Player,Position,Share
2019-11-10,13,15,1,0,13,LeBron James,2,0.746
2019-11-12,19,11,0,0,7,LeBron James,2,0.746
2019-11-13,23,12,1,1,6,LeBron James,2,0.746
2019-11-15,29,11,0,3,4,LeBron James,2,0.746
2019-11-17,33,12,1,1,7,LeBron James,2,0.746
2019-11-19,25,10,0,2,11,LeBron James,2,0.746
2019-11-22,23,14,1,1,6,LeBron James,2,0.746
2019-11-23,30,4,0,2,6,LeBron James,2,0.746
2019-11-25,33,14,1,0,4,LeBron James,2,0.746
2019-11-27,29,11,1,2,5,LeBron James,2,0.746
2019-11-29,23,11,1,2,3,LeBron James,2,0.746
2019-12-01,25,8,0,4,9,LeBron James,2,0.746
2019-12-03,25,9,0,0,6,LeBron James,2,0.746
2019-12-04,20,12,0,1,4,LeBron James,2,0.746
2019-12-06,31,8,1,0,7,LeBron James,2,0.746
2019-12-08,32,13,0,1,4,LeBron James,2,0.746
2019-12-11,25,10,0,2,11,LeBron James,2,0.746
2019-12-13,28,12,0,1,9,LeBron James,2,0.746
2019-12-15,32,7,3,1,13,LeBron James,2,0.746
2019-12-17,20,9,0,0,9,LeBron James,2,0.746
2019-12-19,21,11,0,0,12,LeBron James,2,0.746
2019-12-25,23,10,1,2,9,LeBron James,2,0.746
2019-12-28,21,16,1,2,7,LeBron James,2,0.746
2019-12-29,13,13,0,2,6,LeBron James,2,0.746
2020-01-01,31,12,1,2,13,LeBron James,2,0.746
2020-01-03,17,15,0,2,8,LeBron James,2,0.746
2020-01-05,21,11,0,0,14,LeBron James,2,0.746
2020-01-07,31,5,1,2,5,LeBron James,2,0.746
2020-01-10,35,7,0,1,16,LeBron James,2,0.746
2020-01-13,31,8,0,1,2,LeBron James,2,0.746
2020-01-15,19,19,0,1,3,LeBron James,2,0.746
2020-01-18,31,12,0,2,5,LeBron James,2,0.746
2020-01-20,15,13,0,0,7,LeBron James,2,0.746
2020-01-22,21,5,0,5,6,LeBron James,2,0.746
2020-01-23,27,10,1,1,11,LeBron James,2,0.746
2020-01-25,29,8,0,1,7,LeBron James,2,0.746
2020-01-31,22,10,1,0,8,LeBron James,2,0.746
2020-02-01,15,11,0,2,10,LeBron James,2,0.746
2020-02-04,36,9,0,1,7,LeBron James,2,0.746
2020-02-06,18,15,0,2,9,LeBron James,2,0.746
2020-02-08,22,11,0,1,8,LeBron James,2,0.746
2020-02-10,17,9,0,1,8,LeBron James,2,0.746
2020-02-12,32,14,0,0,12,LeBron James,2,0.746
2020-02-21,32,7,2,0,3,LeBron James,2,0.746
2020-02-23,29,9,0,0,8,LeBron James,2,0.746
2020-02-25,40,6,1,0,8,LeBron James,2,0.746
2020-02-29,19,10,1,1,8,LeBron James,2,0.746
2020-03-01,34,13,0,2,12,LeBron James,2,0.746
2020-03-03,22,14,2,1,7,LeBron James,2,0.746
2020-03-06,37,8,0,3,8,LeBron James,2,0.746
2020-03-08,28,9,2,0,8,LeBron James,2,0.746
2020-03-10,29,9,0,1,12,LeBron James,2,0.746
2020-07-30,16,7,1,1,11,LeBron James,2,0.746
2020-08-01,20,5,1,0,10,LeBron James,2,0.746
2020-08-03,22,9,1,2,8,LeBron James,2,0.746
2020-08-05,19,4,0,1,11,LeBron James,2,0.746
2020-08-08,31,7,1,0,8,LeBron James,2,0.746
2020-08-10,29,12,2,0,1,LeBron James,2,0.746
2020-08-13,17,4,0,0,3,LeBron James,2,0.746
2019-10-24,19,14,1,1,7,James Harden,3,0.363
2019-10-26,29,5,0,1,4,James Harden,3,0.363
2019-10-28,40,7,1,1,3,James Harden,3,0.363
2019-10-30,59,9,0,1,3,James Harden,3,0.363
2019-11-01,36,8,0,0,5,James Harden,3,0.363
2019-11-03,29,3,0,1,4,James Harden,3,0.363
2019-11-04,44,6,1,2,10,James Harden,3,0.363
2019-11-06,36,13,3,3,4,James Harden,3,0.363
2019-11-09,42,9,0,2,10,James Harden,3,0.363
2019-11-11,39,9,1,2,4,James Harden,3,0.363
2019-11-13,47,7,0,3,6,James Harden,3,0.363
2019-11-15,44,5,0,4,8,James Harden,3,0.363
2019-11-16,49,6,0,0,6,James Harden,3,0.363
2019-11-18,36,5,1,1,6,James Harden,3,0.363
2019-11-20,27,7,0,3,7,James Harden,3,0.363
2019-11-22,37,12,0,2,8,James Harden,3,0.363
2019-11-24,32,11,0,1,9,James Harden,3,0.363
2019-11-27,34,5,1,1,6,James Harden,3,0.363
2019-11-30,60,8,1,3,3,James Harden,3,0.363
2019-12-03,50,6,0,4,9,James Harden,3,0.363
2019-12-05,23,3,1,5,7,James Harden,3,0.363
2019-12-07,34,4,1,3,6,James Harden,3,0.363
2019-12-09,27,10,1,2,4,James Harden,3,0.363
2019-12-11,55,8,2,2,3,James Harden,3,0.363
2019-12-13,54,7,3,2,5,James Harden,3,0.363
2019-12-14,39,7,0,1,6,James Harden,3,0.363
2019-12-16,28,7,1,1,8,James Harden,3,0.363
2019-12-19,28,10,1,2,1,James Harden,3,0.363
2019-12-21,47,7,1,0,6,James Harden,3,0.363
2019-12-23,34,5,1,2,5,James Harden,3,0.363
2019-12-25,24,11,0,3,6,James Harden,3,0.363
2019-12-28,44,6,3,1,10,James Harden,3,0.363
2019-12-31,35,6,2,1,3,James Harden,3,0.363
2020-01-03,44,11,1,1,11,James Harden,3,0.363
2020-01-08,41,10,3,2,10,James Harden,3,0.363
2020-01-09,17,3,1,0,3,James Harden,3,0.363
2020-01-11,32,8,0,2,12,James Harden,3,0.363
2020-01-14,41,6,1,0,6,James Harden,3,0.363
2020-01-15,13,7,2,0,8,James Harden,3,0.363
2020-01-18,34,7,1,0,6,James Harden,3,0.363
2020-01-20,29,6,1,1,9,James Harden,3,0.363
2020-01-22,27,5,0,2,5,James Harden,3,0.363
2020-01-24,12,5,3,0,4,James Harden,3,0.363
2020-01-29,18,4,2,2,5,James Harden,3,0.363
2020-01-31,35,6,0,4,16,James Harden,3,0.363
2020-02-02,40,9,2,0,10,James Harden,3,0.363
2020-02-04,40,12,1,3,9,James Harden,3,0.363
2020-02-06,14,7,0,2,7,James Harden,3,0.363
2020-02-07,32,5,1,1,2,James Harden,3,0.363
2020-02-09,28,10,2,1,10,James Harden,3,0.363
2020-02-11,42,7,1,1,8,James Harden,3,0.363
2020-02-20,29,10,2,3,3,James Harden,3,0.363
2020-02-22,38,7,1,2,5,James Harden,3,0.363
2020-02-24,37,9,0,2,6,James Harden,3,0.363
2020-02-26,30,3,0,1,7,James Harden,3,0.363
2020-02-29,21,8,0,3,4,James Harden,3,0.363
2020-03-02,35,8,0,4,2,James Harden,3,0.363
2020-03-05,16,4,0,1,7,James Harden,3,0.363
2020-03-07,30,14,0,2,10,James Harden,3,0.363
2020-03-08,23,6,0,3,7,James Harden,3,0.363
2020-03-10,37,7,1,2,4,James Harden,3,0.363
2020-07-31,49,8,3,3,9,James Harden,3,0.363
2020-08-02,24,7,0,6,7,James Harden,3,0.363
2020-08-04,23,9,0,0,6,James Harden,3,0.363
2020-08-06,39,12,1,3,8,James Harden,3,0.363
2020-08-09,32,7,1,3,8,James Harden,3,0.363
2020-08-12,45,9,0,3,17,James Harden,3,0.363
2020-08-14,27,10,2,1,3,James Harden,3,0.363
2019-10-23,34,3,0,2,9,Luka Dončić,4,0.198
2019-10-25,25,10,0,2,10,Luka Dončić,4,0.198
2019-10-27,29,9,0,3,12,Luka Dončić,4,0.198
2019-10-29,12,5,0,2,4,Luka Dončić,4,0.198
2019-11-01,31,15,1,0,13,Luka Dončić,4,0.198
2019-11-03,29,15,0,0,14,Luka Dončić,4,0.198
2019-11-06,27,7,0,0,7,Luka Dončić,4,0.198
2019-11-08,38,10,0,0,14,Luka Dončić,4,0.198
2019-11-09,24,8,0,2,14,Luka Dončić,4,0.198
2019-11-11,34,9,0,0,6,Luka Dončić,4,0.198
2019-11-14,33,11,1,3,10,Luka Dončić,4,0.198
2019-11-16,26,7,0,2,15,Luka Dončić,4,0.198
2019-11-18,42,12,0,0,11,Luka Dončić,4,0.198
2019-11-20,35,11,0,4,10,Luka Dončić,4,0.198
2019-11-22,30,14,0,0,7,Luka Dončić,4,0.198
2019-11-24,41,10,1,2,6,Luka Dončić,4,0.198
2019-11-26,22,6,0,3,8,Luka Dončić,4,0.198
2019-11-29,42,11,0,1,9,Luka Dončić,4,0.198
2019-12-01,27,10,0,3,9,Luka Dončić,4,0.198
2019-12-03,33,5,0,0,18,Luka Dončić,4,0.198
2019-12-04,22,6,0,0,7,Luka Dončić,4,0.198
2019-12-07,26,9,0,1,6,Luka Dončić,4,0.198
2019-12-08,27,8,0,0,7,Luka Dončić,4,0.198
2019-12-12,41,11,0,0,12,Luka Dončić,4,0.198
2019-12-14,2,0,0,0,1,Luka Dončić,4,0.198
2019-12-26,24,8,0,1,10,Luka Dončić,4,0.198
2019-12-28,31,15,0,2,12,Luka Dončić,4,0.198
2019-12-29,19,7,0,2,4,Luka Dončić,4,0.198
2019-12-31,35,7,0,1,10,Luka Dončić,4,0.198
2020-01-02,31,7,1,0,13,Luka Dončić,4,0.198
2020-01-04,39,10,0,2,12,Luka Dončić,4,0.198
2020-01-06,38,10,1,0,11,Luka Dončić,4,0.198
2020-01-08,27,10,0,0,9,Luka Dončić,4,0.198
2020-01-10,25,7,0,0,10,Luka Dončić,4,0.198
2020-01-11,19,12,0,0,8,Luka Dončić,4,0.198
2020-01-14,20,2,0,1,8,Luka Dončić,4,0.198
2020-01-15,25,17,0,0,15,Luka Dončić,4,0.198
2020-01-17,35,7,0,1,8,Luka Dončić,4,0.198
2020-01-21,36,9,2,0,10,Luka Dončić,4,0.198
2020-01-23,27,9,0,2,6,Luka Dončić,4,0.198
2020-01-25,25,7,0,2,6,Luka Dončić,4,0.198
2020-01-27,29,5,0,0,11,Luka Dončić,4,0.198
2020-01-28,21,2,0,1,6,Luka Dončić,4,0.198
2020-02-12,33,8,0,0,12,Luka Dončić,4,0.198
2020-02-21,33,8,1,1,10,Luka Dončić,4,0.198
2020-02-24,20,7,1,2,9,Luka Dončić,4,0.198
2020-02-26,26,14,0,1,10,Luka Dončić,4,0.198
2020-02-28,23,10,0,0,4,Luka Dončić,4,0.198
2020-03-02,23,9,0,1,5,Luka Dončić,4,0.198
2020-03-04,30,10,1,1,17,Luka Dončić,4,0.198
2020-03-06,21,6,0,2,4,Luka Dončić,4,0.198
2020-03-08,36,8,0,2,10,Luka Dončić,4,0.198
2020-03-10,38,8,0,2,7,Luka Dončić,4,0.198
2020-03-11,28,9,0,2,6,Luka Dončić,4,0.198
2020-07-31,28,10,1,1,13,Luka Dončić,4,0.198
2020-08-02,40,11,0,0,8,Luka Dončić,4,0.198
2020-08-04,34,12,2,0,20,Luka Dončić,4,0.198
2020-08-06,29,6,0,0,3,Luka Dončić,4,0.198
2020-08-08,36,19,0,1,14,Luka Dončić,4,0.198
2020-08-11,25,10,1,0,8,Luka Dončić,4,0.198
2020-08-13,18,0,0,1,5,Luka Dončić,4,0.198
2019-10-22,30,5,1,2,6,Kawhi Leonard,5,0.166
2019-10-24,21,9,0,0,5,Kawhi Leonard,5,0.166
2019-10-26,27,10,1,3,8,Kawhi Leonard,5,0.166
2019-10-28,30,6,3,2,7,Kawhi Leonard,5,0.166
2019-10-31,38,1,0,4,12,Kawhi Leonard,5,0.166
2019-11-03,30,3,1,3,6,Kawhi Leonard,5,0.166
2019-11-07,27,4,2,1,13,Kawhi Leonard,5,0.166
2019-11-11,12,9,0,3,11,Kawhi Leonard,5,0.166
2019-11-13,26,7,1,1,12,Kawhi Leonard,5,0.166
2019-11-20,17,3,2,3,6,Kawhi Leonard,5,0.166
2019-11-22,24,3,0,3,6,Kawhi Leonard,5,0.166
2019-11-24,26,6,0,0,4,Kawhi Leonard,5,0.166
2019-11-26,28,4,0,1,8,Kawhi Leonard,5,0.166
2019-11-29,19,7,1,2,7,Kawhi Leonard,5,0.166
2019-12-01,34,3,0,1,6,Kawhi Leonard,5,0.166
2019-12-03,11,5,0,2,9,Kawhi Leonard,5,0.166
2019-12-06,17,4,2,2,5,Kawhi Leonard,5,0.166
2019-12-08,34,5,0,1,11,Kawhi Leonard,5,0.166
2019-12-11,23,6,0,2,5,Kawhi Leonard,5,0.166
2019-12-13,42,2,0,0,11,Kawhi Leonard,5,0.166
2019-12-17,20,2,0,1,6,Kawhi Leonard,5,0.166
2019-12-19,25,4,0,1,9,Kawhi Leonard,5,0.166
2019-12-21,26,9,0,4,7,Kawhi Leonard,5,0.166
2019-12-25,35,5,0,1,12,Kawhi Leonard,5,0.166
2019-12-28,19,6,0,2,4,Kawhi Leonard,5,0.166
2019-12-31,24,7,0,2,2,Kawhi Leonard,5,0.166
2020-01-02,18,5,1,2,6,Kawhi Leonard,5,0.166
2020-01-04,24,3,0,2,8,Kawhi Leonard,5,0.166
2020-01-10,36,5,1,3,9,Kawhi Leonard,5,0.166
2020-01-12,30,4,0,3,5,Kawhi Leonard,5,0.166
2020-01-14,43,4,1,2,3,Kawhi Leonard,5,0.166
2020-01-16,32,5,1,1,5,Kawhi Leonard,5,0.166
2020-01-18,39,6,1,5,6,Kawhi Leonard,5,0.166
2020-01-21,36,2,2,3,11,Kawhi Leonard,5,0.166
2020-01-24,33,10,1,2,10,Kawhi Leonard,5,0.166
2020-01-26,31,7,1,1,14,Kawhi Leonard,5,0.166
2020-02-01,31,4,0,0,6,Kawhi Leonard,5,0.166
2020-02-03,22,7,2,1,6,Kawhi Leonard,5,0.166
2020-02-05,14,9,1,2,7,Kawhi Leonard,5,0.166
2020-02-08,29,3,0,0,6,Kawhi Leonard,5,0.166
2020-02-11,30,9,2,1,4,Kawhi Leonard,5,0.166
2020-02-13,28,4,1,1,11,Kawhi Leonard,5,0.166
2020-02-22,31,5,0,2,8,Kawhi Leonard,5,0.166
2020-02-24,25,3,0,2,8,Kawhi Leonard,5,0.166
2020-02-26,24,5,0,3,14,Kawhi Leonard,5,0.166
2020-02-28,19,5,0,2,2,Kawhi Leonard,5,0.166
2020-03-01,30,3,0,1,6,Kawhi Leonard,5,0.166
2020-03-03,25,1,0,2,8,Kawhi Leonard,5,0.166
2020-03-05,25,5,1,2,6,Kawhi Leonard,5,0.166
2020-03-08,27,0,1,0,2,Kawhi Leonard,5,0.166
2020-03-10,23,5,0,2,4,Kawhi Leonard,5,0.166
2020-07-30,28,4,2,2,3,Kawhi Leonard,5,0.166
2020-08-01,24,5,0,1,6,Kawhi Leonard,5,0.166
2020-08-04,27,3,0,1,7,Kawhi Leonard,5,0.166
2020-08-06,29,5,0,1,6,Kawhi Leonard,5,0.166
2020-08-09,39,6,0,4,2,Kawhi Leonard,5,0.166
2020-08-12,26,3,0,2,5,Kawhi Leonard,5,0.166
2019-10-22,25,5,2,1,9,Anthony Davis,6,0.081
2019-10-25,21,2,5,2,7,Anthony Davis,6,0.081
2019-10-27,29,3,3,1,14,Anthony Davis,6,0.081
2019-10-29,40,2,2,0,20,Anthony Davis,6,0.081
2019-11-01,31,2,2,2,8,Anthony Davis,6,0.081
2019-11-03,25,2,4,0,11,Anthony Davis,6,0.081
2019-11-05,15,3,3,1,7,Anthony Davis,6,0.081
2019-11-08,26,7,3,2,8,Anthony Davis,6,0.081
2019-11-10,27,3,4,2,8,Anthony Davis,6,0.081
2019-11-12,24,4,1,2,12,Anthony Davis,6,0.081
2019-11-15,17,2,4,1,5,Anthony Davis,6,0.081
2019-11-17,14,5,5,0,1,Anthony Davis,6,0.081
2019-11-19,34,4,2,4,7,Anthony Davis,6,0.081
2019-11-22,33,7,0,1,11,Anthony Davis,6,0.081
2019-11-23,22,3,5,3,4,Anthony Davis,6,0.081
2019-11-25,19,6,2,2,12,Anthony Davis,6,0.081
2019-11-27,41,1,1,3,9,Anthony Davis,6,0.081
2019-11-29,26,2,3,0,13,Anthony Davis,6,0.081
2019-12-01,27,2,2,1,10,Anthony Davis,6,0.081
2019-12-03,25,1,1,0,10,Anthony Davis,6,0.081
2019-12-04,26,1,3,1,6,Anthony Davis,6,0.081
2019-12-06,39,2,3,2,9,Anthony Davis,6,0.081
2019-12-08,50,6,1,4,7,Anthony Davis,6,0.081
2019-12-11,16,6,2,2,12,Anthony Davis,6,0.081
2019-12-13,33,1,3,0,10,Anthony Davis,6,0.081
2019-12-15,27,3,2,1,13,Anthony Davis,6,0.081
2019-12-19,36,5,3,1,10,Anthony Davis,6,0.081
2019-12-22,32,1,4,0,11,Anthony Davis,6,0.081
2019-12-25,24,3,2,2,6,Anthony Davis,6,0.081
2019-12-28,20,5,0,2,9,Anthony Davis,6,0.081
2019-12-29,23,4,1,2,9,Anthony Davis,6,0.081
2020-01-01,26,2,1,0,11,Anthony Davis,6,0.081
2020-01-03,46,1,1,3,13,Anthony Davis,6,0.081
2020-01-05,24,2,8,3,11,Anthony Davis,6,0.081
2020-01-07,5,5,2,3,6,Anthony Davis,6,0.081
2020-01-20,9,2,2,1,4,Anthony Davis,6,0.081
2020-01-22,28,5,2,1,5,Anthony Davis,6,0.081
2020-01-23,16,2,1,1,11,Anthony Davis,6,0.081
2020-01-25,31,2,1,2,7,Anthony Davis,6,0.081
2020-01-31,37,6,5,1,16,Anthony Davis,6,0.081
2020-02-01,21,6,1,2,4,Anthony Davis,6,0.081
2020-02-04,18,1,0,1,6,Anthony Davis,6,0.081
2020-02-06,32,3,3,3,13,Anthony Davis,6,0.081
2020-02-08,27,4,1,3,10,Anthony Davis,6,0.081
2020-02-10,25,5,1,1,10,Anthony Davis,6,0.081
2020-02-12,33,2,2,2,10,Anthony Davis,6,0.081
2020-02-21,28,4,7,1,13,Anthony Davis,6,0.081
2020-02-23,32,3,2,0,13,Anthony Davis,6,0.081
2020-02-25,21,3,6,1,14,Anthony Davis,6,0.081
2020-02-27,23,1,2,2,6,Anthony Davis,6,0.081
2020-02-29,15,4,2,0,9,Anthony Davis,6,0.081
2020-03-03,37,2,2,4,13,Anthony Davis,6,0.081
2020-03-06,30,0,2,0,9,Anthony Davis,6,0.081
2020-03-08,30,2,1,2,7,Anthony Davis,6,0.081
2020-03-10,26,2,1,0,8,Anthony Davis,6,0.081
2020-07-30,34,4,0,0,8,Anthony Davis,6,0.081
2020-08-01,14,3,3,1,6,Anthony Davis,6,0.081
2020-08-03,42,4,1,3,12,Anthony Davis,6,0.081
2020-08-05,9,5,0,0,8,Anthony Davis,6,0.081
2020-08-06,17,3,1,0,12,Anthony Davis,6,0.081
2020-08-08,8,4,2,2,8,Anthony Davis,6,0.081
2020-08-10,27,5,2,3,6,Anthony Davis,6,0.081
2019-10-23,22,3,0,1,8,Chris Paul,7,0.026
2019-10-25,6,4,0,0,2,Chris Paul,7,0.026
2019-10-27,10,2,0,1,2,Chris Paul,7,0.026
2019-10-28,15,4,0,2,4,Chris Paul,7,0.026
2019-10-30,21,5,0,2,5,Chris Paul,7,0.026
2019-11-02,15,9,0,3,1,Chris Paul,7,0.026
2019-11-05,20,6,0,3,2,Chris Paul,7,0.026
2019-11-07,19,5,0,1,2,Chris Paul,7,0.026
2019-11-09,16,9,0,3,5,Chris Paul,7,0.026
2019-11-10,17,5,0,1,5,Chris Paul,7,0.026
2019-11-12,7,8,0,3,4,Chris Paul,7,0.026
2019-11-15,27,5,0,0,8,Chris Paul,7,0.026
2019-11-18,22,4,0,4,4,Chris Paul,7,0.026
2019-11-19,4,10,0,4,5,Chris Paul,7,0.026
2019-11-22,18,7,0,1,4,Chris Paul,7,0.026
2019-11-25,20,5,0,1,7,Chris Paul,7,0.026
2019-11-27,16,5,0,0,2,Chris Paul,7,0.026
2019-11-29,7,5,0,2,6,Chris Paul,7,0.026
2019-12-01,16,8,0,0,4,Chris Paul,7,0.026
2019-12-04,4,10,0,0,3,Chris Paul,7,0.026
2019-12-06,30,7,2,0,4,Chris Paul,7,0.026
2019-12-08,20,2,0,3,4,Chris Paul,7,0.026
2019-12-09,16,7,0,3,4,Chris Paul,7,0.026
2019-12-11,8,12,3,0,7,Chris Paul,7,0.026
2019-12-14,15,10,0,4,4,Chris Paul,7,0.026
2019-12-16,30,8,0,2,10,Chris Paul,7,0.026
2019-12-18,18,5,0,2,4,Chris Paul,7,0.026
2019-12-20,15,7,0,1,2,Chris Paul,7,0.026
2019-12-22,12,6,0,0,7,Chris Paul,7,0.026
2019-12-26,23,11,0,3,6,Chris Paul,7,0.026
2019-12-27,16,6,0,1,7,Chris Paul,7,0.026
2019-12-29,25,8,0,0,11,Chris Paul,7,0.026
2019-12-31,17,7,0,1,8,Chris Paul,7,0.026
2020-01-02,16,5,0,2,8,Chris Paul,7,0.026
2020-01-04,7,10,0,0,4,Chris Paul,7,0.026
2020-01-06,18,6,0,1,8,Chris Paul,7,0.026
2020-01-07,28,3,0,2,6,Chris Paul,7,0.026
2020-01-09,18,5,0,4,6,Chris Paul,7,0.026
2020-01-11,16,8,0,1,5,Chris Paul,7,0.026
2020-01-13,10,3,0,1,4,Chris Paul,7,0.026
2020-01-15,16,11,0,4,5,Chris Paul,7,0.026
2020-01-17,14,6,0,0,3,Chris Paul,7,0.026
2020-01-18,30,7,0,0,4,Chris Paul,7,0.026
2020-01-20,28,3,1,2,8,Chris Paul,7,0.026
2020-01-22,19,6,0,3,3,Chris Paul,7,0.026
2020-01-24,18,5,0,1,6,Chris Paul,7,0.026
2020-01-25,25,10,0,2,4,Chris Paul,7,0.026
2020-01-29,9,10,0,1,7,Chris Paul,7,0.026
2020-01-31,20,10,0,3,6,Chris Paul,7,0.026
2020-02-05,12,7,0,1,3,Chris Paul,7,0.026
2020-02-07,22,7,1,0,6,Chris Paul,7,0.026
2020-02-09,22,5,0,2,5,Chris Paul,7,0.026
2020-02-11,31,7,1,1,2,Chris Paul,7,0.026
2020-02-13,14,12,0,2,8,Chris Paul,7,0.026
2020-02-21,29,2,0,0,4,Chris Paul,7,0.026
2020-02-23,12,10,0,1,9,Chris Paul,7,0.026
2020-02-25,19,9,0,1,3,Chris Paul,7,0.026
2020-02-27,17,7,0,2,4,Chris Paul,7,0.026
2020-02-28,18,5,0,1,3,Chris Paul,7,0.026
2020-03-03,14,7,0,1,2,Chris Paul,7,0.026
2020-03-04,16,6,0,3,4,Chris Paul,7,0.026
2020-03-06,21,12,0,3,3,Chris Paul,7,0.026
2020-03-08,28,7,1,1,6,Chris Paul,7,0.026
2020-08-01,18,7,0,2,7,Chris Paul,7,0.026
2020-08-03,23,8,0,0,2,Chris Paul,7,0.026
2020-08-05,21,6,0,1,7,Chris Paul,7,0.026
2020-08-07,17,5,0,4,5,Chris Paul,7,0.026
2020-08-09,13,9,2,3,6,Chris Paul,7,0.026
2020-08-10,14,7,0,2,5,Chris Paul,7,0.026
2020-08-12,12,4,0,1,7,Chris Paul,7,0.026
