DATE,PTS,AST,BLK,STL,TRB,Player,Position
2008-02-08,36,6,1,0,10,Kobe Bryant,1
2008-02-10,33,5,0,2,3,Kobe Bryant,1
2008-02-11,31,4,2,4,2,Kobe Bryant,1
2008-02-13,29,5,1,1,5,Kobe Bryant,1
2008-02-19,23,3,0,5,5,Kobe Bryant,1
2008-02-20,41,3,2,2,5,Kobe Bryant,1
2008-02-23,17,7,0,2,5,Kobe Bryant,1
2008-02-24,21,10,0,3,4,Kobe Bryant,1
2008-02-26,30,7,0,2,9,Kobe Bryant,1
2008-02-28,21,8,2,4,1,Kobe Bryant,1
2008-02-29,33,5,0,1,7,Kobe Bryant,1
2008-03-02,52,4,2,1,11,Kobe Bryant,1
2008-03-04,34,3,0,2,10,Kobe Bryant,1
2008-03-07,16,3,0,2,6,Kobe Bryant,1
2008-03-09,26,5,0,3,3,Kobe Bryant,1
2008-03-11,34,7,1,4,7,Kobe Bryant,1
2008-03-14,36,3,0,1,9,Kobe Bryant,1
2008-03-16,24,2,0,0,7,Kobe Bryant,1
2008-03-18,29,7,0,3,2,Kobe Bryant,1
2008-03-20,27,7,0,1,8,Kobe Bryant,1
2008-03-21,23,5,0,0,2,Kobe Bryant,1
2008-03-23,36,8,0,1,14,Kobe Bryant,1
2008-03-24,30,7,0,1,11,Kobe Bryant,1
2008-03-26,27,3,1,0,6,Kobe Bryant,1
2008-03-28,53,1,0,3,10,Kobe Bryant,1
2008-03-30,26,13,1,1,4,Kobe Bryant,1
2008-04-02,36,7,0,3,13,Kobe Bryant,1
2008-04-04,25,6,0,0,10,Kobe Bryant,1
2008-04-06,29,5,0,2,5,Kobe Bryant,1
2008-04-08,34,5,1,1,5,Kobe Bryant,1
2008-04-10,16,3,2,1,3,Kobe Bryant,1
2008-04-11,29,8,0,2,10,Kobe Bryant,1
2008-04-13,20,5,1,2,5,Kobe Bryant,1
2008-04-15,20,5,0,1,3,Kobe Bryant,1
2007-10-31,22,12,0,3,8,Chris Paul,2
2007-11-02,19,6,0,2,3,Chris Paul,2
2007-11-04,15,11,0,4,8,Chris Paul,2
2007-11-06,19,21,0,3,3,Chris Paul,2
2007-11-07,18,12,0,3,5,Chris Paul,2
2007-11-09,18,7,0,2,1,Chris Paul,2
2007-11-11,16,9,0,3,3,Chris Paul,2
2007-11-12,27,7,0,3,6,Chris Paul,2
2007-11-14,13,10,0,4,5,Chris Paul,2
2007-11-16,28,13,0,5,2,Chris Paul,2
2007-11-21,8,10,0,2,4,Chris Paul,2
2007-11-23,15,6,0,2,6,Chris Paul,2
2007-11-24,11,10,0,2,3,Chris Paul,2
2007-11-26,31,11,0,4,1,Chris Paul,2
2007-11-30,20,4,0,2,1,Chris Paul,2
2007-12-01,33,12,0,3,9,Chris Paul,2
2007-12-05,14,7,1,2,3,Chris Paul,2
2007-12-07,43,9,0,4,5,Chris Paul,2
2007-12-09,29,10,0,2,0,Chris Paul,2
2007-12-12,30,12,0,1,4,Chris Paul,2
2007-12-14,22,3,0,1,4,Chris Paul,2
2007-12-15,21,10,0,2,2,Chris Paul,2
2007-12-17,11,8,0,3,4,Chris Paul,2
2007-12-19,21,15,0,4,3,Chris Paul,2
2007-12-22,19,15,0,5,2,Chris Paul,2
2007-12-26,40,9,0,5,5,Chris Paul,2
2007-12-28,17,11,0,1,2,Chris Paul,2
2007-12-29,20,9,0,7,6,Chris Paul,2
2007-12-31,23,16,0,2,7,Chris Paul,2
2008-01-02,16,13,0,1,4,Chris Paul,2
2008-01-04,24,13,0,5,0,Chris Paul,2
2008-01-05,28,10,0,3,5,Chris Paul,2
2008-01-09,32,5,0,1,3,Chris Paul,2
2008-01-11,16,16,0,1,2,Chris Paul,2
2008-01-13,19,11,0,2,3,Chris Paul,2
2008-01-16,12,11,0,1,3,Chris Paul,2
2008-01-18,14,13,0,1,4,Chris Paul,2
2008-01-21,16,10,0,1,7,Chris Paul,2
2008-01-23,18,10,0,1,3,Chris Paul,2
2008-01-25,8,14,0,2,5,Chris Paul,2
2008-01-26,17,11,0,1,4,Chris Paul,2
2008-01-28,23,17,1,2,9,Chris Paul,2
2008-01-30,28,12,0,2,2,Chris Paul,2
2008-02-01,15,19,0,1,5,Chris Paul,2
2008-02-04,6,6,0,1,4,Chris Paul,2
2008-02-06,42,9,0,8,5,Chris Paul,2
2008-02-09,2,16,0,1,4,Chris Paul,2
2008-02-12,25,14,0,2,4,Chris Paul,2
2008-02-13,21,10,0,3,4,Chris Paul,2
2008-02-20,31,11,0,9,5,Chris Paul,2
2008-02-22,14,11,0,3,3,Chris Paul,2
2008-02-23,27,4,0,1,4,Chris Paul,2
2008-02-25,22,8,0,2,5,Chris Paul,2
2008-02-27,25,15,0,3,6,Chris Paul,2
2008-02-29,24,16,0,5,4,Chris Paul,2
2008-03-02,16,8,0,3,4,Chris Paul,2
2008-03-03,27,8,0,3,5,Chris Paul,2
2008-03-05,23,18,0,2,2,Chris Paul,2
2008-03-07,25,16,0,3,3,Chris Paul,2
2008-03-08,37,11,0,2,3,Chris Paul,2
2008-03-12,26,17,0,3,1,Chris Paul,2
2008-03-14,27,17,0,4,4,Chris Paul,2
2008-03-16,14,14,0,1,4,Chris Paul,2
2008-03-17,37,13,0,3,4,Chris Paul,2
2008-03-19,21,10,0,4,4,Chris Paul,2
2008-03-22,19,7,0,2,3,Chris Paul,2
2008-03-25,31,14,0,3,3,Chris Paul,2
2008-03-26,15,20,1,2,3,Chris Paul,2
2008-03-28,22,10,0,3,1,Chris Paul,2
2008-03-30,20,16,0,2,6,Chris Paul,2
2008-04-01,19,12,0,2,4,Chris Paul,2
2008-04-02,14,10,0,1,5,Chris Paul,2
2008-04-04,33,15,0,2,4,Chris Paul,2
2008-04-06,16,13,0,5,10,Chris Paul,2
2008-04-08,4,9,0,3,2,Chris Paul,2
2008-04-09,19,16,0,1,5,Chris Paul,2
2008-04-11,15,17,0,4,6,Chris Paul,2
2008-04-12,14,12,0,6,6,Chris Paul,2
2008-04-15,22,12,1,2,4,Chris Paul,2
2008-04-16,20,10,0,2,3,Chris Paul,2
2007-11-02,22,5,3,3,20,Kevin Garnett,3
2007-11-04,23,6,0,3,13,Kevin Garnett,3
2007-11-07,23,7,1,4,13,Kevin Garnett,3
2007-11-09,27,6,2,1,19,Kevin Garnett,3
2007-11-10,18,6,1,3,14,Kevin Garnett,3
2007-11-13,18,2,2,3,11,Kevin Garnett,3
2007-11-14,16,2,1,3,8,Kevin Garnett,3
2007-11-16,26,4,1,1,11,Kevin Garnett,3
2007-11-18,14,1,1,0,11,Kevin Garnett,3
2007-11-21,20,3,1,1,10,Kevin Garnett,3
2007-11-23,21,3,2,1,11,Kevin Garnett,3
2007-11-24,23,5,3,2,11,Kevin Garnett,3
2007-11-27,19,5,3,1,5,Kevin Garnett,3
2007-11-29,8,4,2,0,11,Kevin Garnett,3
2007-11-30,23,1,0,0,9,Kevin Garnett,3
2007-12-02,9,3,2,1,8,Kevin Garnett,3
2007-12-05,22,2,1,3,7,Kevin Garnett,3
2007-12-07,23,2,1,1,6,Kevin Garnett,3
2007-12-08,16,3,7,0,9,Kevin Garnett,3
2007-12-12,11,1,0,2,6,Kevin Garnett,3
2007-12-14,15,4,0,2,7,Kevin Garnett,3
2007-12-16,16,6,0,1,8,Kevin Garnett,3
2007-12-19,26,1,0,2,12,Kevin Garnett,3
2007-12-21,12,5,0,4,7,Kevin Garnett,3
2007-12-23,21,5,3,0,12,Kevin Garnett,3
2007-12-26,14,2,1,2,10,Kevin Garnett,3
2007-12-27,23,2,2,2,14,Kevin Garnett,3
2007-12-29,15,3,0,0,9,Kevin Garnett,3
2007-12-30,22,6,3,2,12,Kevin Garnett,3
2008-01-02,26,3,3,2,9,Kevin Garnett,3
2008-01-04,23,5,1,0,5,Kevin Garnett,3
2008-01-05,15,2,0,0,5,Kevin Garnett,3
2008-01-09,24,4,2,1,8,Kevin Garnett,3
2008-01-11,20,3,2,2,11,Kevin Garnett,3
2008-01-12,19,2,2,0,6,Kevin Garnett,3
2008-01-14,23,6,1,0,9,Kevin Garnett,3
2008-01-16,26,3,0,1,7,Kevin Garnett,3
2008-01-18,11,8,2,0,6,Kevin Garnett,3
2008-01-21,20,7,0,1,13,Kevin Garnett,3
2008-01-23,26,5,1,2,7,Kevin Garnett,3
2008-01-25,10,2,1,1,16,Kevin Garnett,3
2008-02-19,4,0,0,2,8,Kevin Garnett,3
2008-02-20,17,2,3,3,15,Kevin Garnett,3
2008-02-22,19,4,1,2,5,Kevin Garnett,3
2008-02-24,10,3,0,0,7,Kevin Garnett,3
2008-02-25,11,4,4,1,6,Kevin Garnett,3
2008-02-27,18,5,0,4,11,Kevin Garnett,3
2008-02-29,17,3,0,1,9,Kevin Garnett,3
2008-03-02,20,3,0,2,16,Kevin Garnett,3
2008-03-05,31,3,1,0,6,Kevin Garnett,3
2008-03-07,16,0,0,0,8,Kevin Garnett,3
2008-03-08,17,4,0,1,8,Kevin Garnett,3
2008-03-10,26,2,0,0,12,Kevin Garnett,3
2008-03-12,18,1,0,1,6,Kevin Garnett,3
2008-03-14,15,6,4,1,4,Kevin Garnett,3
2008-03-15,19,2,1,2,2,Kevin Garnett,3
2008-03-17,21,2,1,2,8,Kevin Garnett,3
2008-03-18,22,3,2,3,11,Kevin Garnett,3
2008-03-20,20,1,1,3,13,Kevin Garnett,3
2008-03-22,19,4,0,0,12,Kevin Garnett,3
2008-03-24,18,2,0,1,5,Kevin Garnett,3
2008-03-26,30,6,2,2,3,Kevin Garnett,3
2008-03-28,21,4,1,0,13,Kevin Garnett,3
2008-03-30,12,5,0,1,8,Kevin Garnett,3
2008-04-01,20,2,4,1,7,Kevin Garnett,3
2008-04-02,20,4,1,2,11,Kevin Garnett,3
2008-04-08,21,2,0,3,3,Kevin Garnett,3
2008-04-09,22,5,1,1,14,Kevin Garnett,3
2008-04-11,12,2,0,1,8,Kevin Garnett,3
2008-04-12,24,4,1,0,6,Kevin Garnett,3
2008-04-16,8,1,3,2,4,Kevin Garnett,3
2007-10-31,10,4,0,1,5,LeBron James,4
2007-11-02,45,7,1,3,7,LeBron James,4
2007-11-04,27,8,4,2,5,LeBron James,4
2007-11-06,24,9,3,0,13,LeBron James,4
2007-11-07,32,13,2,3,15,LeBron James,4
2007-11-09,26,4,1,1,4,LeBron James,4
2007-11-11,22,8,1,6,5,LeBron James,4
2007-11-12,27,4,0,2,1,LeBron James,4
2007-11-14,39,14,2,0,13,LeBron James,4
2007-11-16,40,9,3,0,10,LeBron James,4
2007-11-20,34,7,1,1,7,LeBron James,4
2007-11-21,45,5,2,3,8,LeBron James,4
2007-11-24,37,12,1,3,12,LeBron James,4
2007-11-25,30,10,1,4,11,LeBron James,4
2007-11-27,38,13,2,2,4,LeBron James,4
2007-11-28,15,3,0,0,1,LeBron James,4
2007-12-11,17,5,1,1,3,LeBron James,4
2007-12-14,29,8,0,2,6,LeBron James,4
2007-12-15,21,6,1,0,6,LeBron James,4
2007-12-17,31,5,0,1,8,LeBron James,4
2007-12-19,32,6,0,6,8,LeBron James,4
2007-12-20,33,5,1,1,10,LeBron James,4
2007-12-23,25,8,1,1,5,LeBron James,4
2007-12-25,25,12,1,1,6,LeBron James,4
2007-12-27,24,7,0,3,8,LeBron James,4
2007-12-29,21,6,0,1,5,LeBron James,4
2008-01-02,36,6,1,2,5,LeBron James,4
2008-01-04,24,10,1,5,8,LeBron James,4
2008-01-06,39,8,0,0,11,LeBron James,4
2008-01-08,22,3,0,2,8,LeBron James,4
2008-01-09,31,6,1,3,10,LeBron James,4
2008-01-11,31,8,3,4,19,LeBron James,4
2008-01-15,51,9,1,3,8,LeBron James,4
2008-01-17,27,7,2,0,9,LeBron James,4
2008-01-21,28,5,1,4,3,LeBron James,4
2008-01-23,23,8,1,2,8,LeBron James,4
2008-01-25,36,5,0,2,7,LeBron James,4
2008-01-27,41,4,0,2,9,LeBron James,4
2008-01-30,37,4,2,2,14,LeBron James,4
2008-02-02,28,7,1,2,11,LeBron James,4
2008-02-05,33,12,2,5,9,LeBron James,4
2008-02-07,32,6,2,2,7,LeBron James,4
2008-02-08,26,7,1,2,11,LeBron James,4
2008-02-10,30,3,0,2,5,LeBron James,4
2008-02-11,29,10,1,3,7,LeBron James,4
2008-02-13,39,9,1,0,6,LeBron James,4
2008-02-19,26,11,0,2,13,LeBron James,4
2008-02-20,31,12,1,2,14,LeBron James,4
2008-02-22,33,8,1,1,15,LeBron James,4
2008-02-24,25,11,1,3,7,LeBron James,4
2008-02-26,35,6,1,0,4,LeBron James,4
2008-02-27,26,4,0,0,8,LeBron James,4
2008-02-29,30,13,0,2,8,LeBron James,4
2008-03-02,37,6,0,1,6,LeBron James,4
2008-03-05,50,10,0,4,8,LeBron James,4
2008-03-06,39,1,3,1,3,LeBron James,4
2008-03-08,38,4,2,1,11,LeBron James,4
2008-03-10,24,11,2,1,10,LeBron James,4
2008-03-12,42,7,2,1,11,LeBron James,4
2008-03-13,25,7,0,0,7,LeBron James,4
2008-03-16,33,10,2,1,7,LeBron James,4
2008-03-17,30,6,1,0,9,LeBron James,4
2008-03-19,30,6,1,1,7,LeBron James,4
2008-03-21,29,5,0,1,12,LeBron James,4
2008-03-22,29,4,0,2,11,LeBron James,4
2008-03-26,21,8,2,2,3,LeBron James,4
2008-03-29,13,5,0,0,4,LeBron James,4
2008-03-30,26,9,1,3,9,LeBron James,4
2008-04-02,29,5,2,3,4,LeBron James,4
2008-04-03,33,4,2,2,5,LeBron James,4
2008-04-05,17,9,2,2,7,LeBron James,4
2008-04-09,33,8,2,1,7,LeBron James,4
2008-04-11,34,2,0,3,6,LeBron James,4
2008-04-13,13,7,2,1,11,LeBron James,4
2008-04-14,27,5,1,2,4,LeBron James,4
2007-10-31,16,2,7,0,12,Dwight Howard,5
2007-11-02,16,1,1,0,13,Dwight Howard,5
2007-11-03,17,2,3,0,15,Dwight Howard,5
2007-11-06,28,1,0,1,16,Dwight Howard,5
2007-11-07,17,2,1,1,9,Dwight Howard,5
2007-11-09,22,1,3,1,20,Dwight Howard,5
2007-11-10,33,3,1,0,18,Dwight Howard,5
2007-11-13,13,2,3,0,12,Dwight Howard,5
2007-11-14,35,2,4,0,16,Dwight Howard,5
2007-11-16,21,0,1,0,19,Dwight Howard,5
2007-11-18,24,2,3,3,6,Dwight Howard,5
2007-11-19,24,2,3,1,15,Dwight Howard,5
2007-11-21,34,0,3,1,16,Dwight Howard,5
2007-11-23,34,2,4,3,17,Dwight Howard,5
2007-11-24,17,2,1,2,13,Dwight Howard,5
2007-11-26,9,0,3,0,14,Dwight Howard,5
2007-11-28,39,1,5,0,16,Dwight Howard,5
2007-11-30,30,1,2,0,23,Dwight Howard,5
2007-12-02,17,0,5,0,8,Dwight Howard,5
2007-12-03,18,3,7,0,23,Dwight Howard,5
2007-12-07,30,1,1,4,15,Dwight Howard,5
2007-12-10,14,1,2,2,18,Dwight Howard,5
2007-12-12,20,2,1,1,13,Dwight Howard,5
2007-12-14,33,0,4,0,18,Dwight Howard,5
2007-12-15,31,3,0,0,20,Dwight Howard,5
2007-12-17,22,5,1,2,13,Dwight Howard,5
2007-12-19,21,0,3,0,11,Dwight Howard,5
2007-12-21,20,1,2,2,13,Dwight Howard,5
2007-12-23,23,4,2,0,14,Dwight Howard,5
2007-12-26,16,2,5,1,11,Dwight Howard,5
2007-12-28,29,0,1,0,21,Dwight Howard,5
2007-12-29,15,1,4,2,21,Dwight Howard,5
2007-12-31,17,2,5,3,22,Dwight Howard,5
2008-01-02,13,0,2,0,13,Dwight Howard,5
2008-01-04,16,1,1,3,8,Dwight Howard,5
2008-01-08,29,1,1,2,15,Dwight Howard,5
2008-01-09,17,2,1,4,17,Dwight Howard,5
2008-01-11,20,0,3,0,13,Dwight Howard,5
2008-01-12,29,3,2,1,15,Dwight Howard,5
2008-01-15,15,2,1,1,11,Dwight Howard,5
2008-01-16,24,1,1,4,21,Dwight Howard,5
2008-01-19,10,1,4,0,14,Dwight Howard,5
2008-01-21,23,1,3,0,8,Dwight Howard,5
2008-01-23,16,0,3,2,10,Dwight Howard,5
2008-01-25,22,2,2,1,14,Dwight Howard,5
2008-01-27,18,1,5,1,16,Dwight Howard,5
2008-01-30,16,0,4,0,13,Dwight Howard,5
2008-02-01,17,1,1,0,14,Dwight Howard,5
2008-02-02,24,1,1,1,12,Dwight Howard,5
2008-02-04,28,3,1,2,7,Dwight Howard,5
2008-02-06,21,1,2,0,13,Dwight Howard,5
2008-02-08,19,1,0,0,11,Dwight Howard,5
2008-02-11,16,1,0,0,9,Dwight Howard,5
2008-02-13,23,3,2,1,24,Dwight Howard,5
2008-02-19,8,2,4,1,8,Dwight Howard,5
2008-02-20,37,0,1,1,15,Dwight Howard,5
2008-02-22,24,2,3,1,18,Dwight Howard,5
2008-02-24,26,2,2,1,10,Dwight Howard,5
2008-02-26,17,0,2,0,10,Dwight Howard,5
2008-02-27,14,0,1,1,16,Dwight Howard,5
2008-03-01,26,1,2,3,22,Dwight Howard,5
2008-03-04,19,0,1,1,14,Dwight Howard,5
2008-03-05,20,1,0,2,11,Dwight Howard,5
2008-03-08,26,1,5,0,12,Dwight Howard,5
2008-03-10,26,1,1,1,16,Dwight Howard,5
2008-03-12,22,1,3,0,13,Dwight Howard,5
2008-03-14,18,2,1,1,16,Dwight Howard,5
2008-03-15,18,1,3,0,12,Dwight Howard,5
2008-03-17,23,2,2,1,13,Dwight Howard,5
2008-03-19,3,0,1,0,14,Dwight Howard,5
2008-03-21,13,2,0,0,12,Dwight Howard,5
2008-03-22,11,2,2,2,16,Dwight Howard,5
2008-03-25,24,0,2,1,21,Dwight Howard,5
2008-03-28,25,1,2,0,11,Dwight Howard,5
2008-04-01,17,1,2,1,15,Dwight Howard,5
2008-04-05,4,3,0,0,12,Dwight Howard,5
2008-04-06,13,0,1,1,15,Dwight Howard,5
2008-04-09,30,1,1,1,14,Dwight Howard,5
2008-04-11,20,4,1,1,14,Dwight Howard,5
2008-04-13,19,2,1,0,5,Dwight Howard,5
2008-04-15,15,1,1,0,13,Dwight Howard,5
2008-04-16,6,0,0,0,4,Dwight Howard,5
2007-11-01,23,1,1,1,11,Amar'e Stoudemire,6
2007-11-02,7,0,1,1,1,Amar'e Stoudemire,6
2007-11-09,9,1,2,3,3,Amar'e Stoudemire,6
2007-11-10,13,1,1,0,6,Amar'e Stoudemire,6
2007-11-13,26,1,4,1,12,Amar'e Stoudemire,6
2007-11-15,14,1,6,0,6,Amar'e Stoudemire,6
2007-11-17,21,1,2,1,13,Amar'e Stoudemire,6
2007-11-20,26,0,4,1,13,Amar'e Stoudemire,6
2007-11-21,13,0,1,1,6,Amar'e Stoudemire,6
2007-11-23,29,1,0,2,11,Amar'e Stoudemire,6
2007-11-26,17,2,1,1,8,Amar'e Stoudemire,6
2007-11-28,25,0,0,1,9,Amar'e Stoudemire,6
2007-11-30,19,0,2,0,10,Amar'e Stoudemire,6
2007-12-02,28,3,1,1,12,Amar'e Stoudemire,6
2007-12-04,42,4,1,1,13,Amar'e Stoudemire,6
2007-12-05,25,1,1,0,6,Amar'e Stoudemire,6
2007-12-07,27,1,2,1,8,Amar'e Stoudemire,6
2007-12-08,16,2,2,1,5,Amar'e Stoudemire,6
2007-12-10,19,1,1,0,9,Amar'e Stoudemire,6
2007-12-12,18,2,6,1,9,Amar'e Stoudemire,6
2007-12-15,16,2,2,0,8,Amar'e Stoudemire,6
2007-12-17,17,1,3,1,6,Amar'e Stoudemire,6
2007-12-19,25,1,4,1,8,Amar'e Stoudemire,6
2007-12-22,28,2,1,1,11,Amar'e Stoudemire,6
2007-12-25,19,2,3,0,6,Amar'e Stoudemire,6
2007-12-27,30,1,4,0,15,Amar'e Stoudemire,6
2007-12-28,28,1,3,0,10,Amar'e Stoudemire,6
2007-12-30,31,0,1,1,17,Amar'e Stoudemire,6
2008-01-03,34,1,3,1,11,Amar'e Stoudemire,6
2008-01-05,17,0,5,0,8,Amar'e Stoudemire,6
2008-01-07,20,3,3,0,10,Amar'e Stoudemire,6
2008-01-09,25,0,1,0,11,Amar'e Stoudemire,6
2008-01-10,21,1,1,1,14,Amar'e Stoudemire,6
2008-01-12,31,3,2,0,8,Amar'e Stoudemire,6
2008-01-15,29,3,2,1,8,Amar'e Stoudemire,6
2008-01-17,16,0,3,3,7,Amar'e Stoudemire,6
2008-01-18,23,2,0,0,11,Amar'e Stoudemire,6
2008-01-20,28,1,3,2,9,Amar'e Stoudemire,6
2008-01-22,19,1,3,2,12,Amar'e Stoudemire,6
2008-01-23,33,0,2,2,6,Amar'e Stoudemire,6
2008-01-25,22,0,3,1,6,Amar'e Stoudemire,6
2008-01-27,24,0,3,0,6,Amar'e Stoudemire,6
2008-01-29,24,1,4,2,7,Amar'e Stoudemire,6
2008-01-31,16,1,2,1,9,Amar'e Stoudemire,6
2008-02-04,24,1,4,1,11,Amar'e Stoudemire,6
2008-02-06,26,3,4,0,20,Amar'e Stoudemire,6
2008-02-08,33,1,1,0,10,Amar'e Stoudemire,6
2008-02-10,31,2,4,1,13,Amar'e Stoudemire,6
2008-02-13,29,0,0,0,13,Amar'e Stoudemire,6
2008-02-14,26,0,2,1,3,Amar'e Stoudemire,6
2008-02-20,37,1,3,1,15,Amar'e Stoudemire,6
2008-02-22,28,1,3,0,6,Amar'e Stoudemire,6
2008-02-24,31,4,1,0,3,Amar'e Stoudemire,6
2008-02-26,25,0,0,0,7,Amar'e Stoudemire,6
2008-02-27,32,4,4,1,14,Amar'e Stoudemire,6
2008-03-01,26,1,1,0,11,Amar'e Stoudemire,6
2008-03-04,22,1,1,4,7,Amar'e Stoudemire,6
2008-03-05,22,1,1,1,6,Amar'e Stoudemire,6
2008-03-07,37,2,3,1,8,Amar'e Stoudemire,6
2008-03-09,16,3,3,1,11,Amar'e Stoudemire,6
2008-03-11,29,4,0,1,13,Amar'e Stoudemire,6
2008-03-13,36,4,4,0,11,Amar'e Stoudemire,6
2008-03-15,30,0,1,1,10,Amar'e Stoudemire,6
2008-03-18,25,2,2,1,7,Amar'e Stoudemire,6
2008-03-19,26,4,1,0,6,Amar'e Stoudemire,6
2008-03-22,38,0,4,0,13,Amar'e Stoudemire,6
2008-03-24,33,4,1,1,5,Amar'e Stoudemire,6
2008-03-26,32,3,1,0,6,Amar'e Stoudemire,6
2008-03-28,22,2,5,0,7,Amar'e Stoudemire,6
2008-03-29,33,2,1,2,15,Amar'e Stoudemire,6
2008-03-31,41,2,0,2,14,Amar'e Stoudemire,6
2008-04-01,25,1,0,2,10,Amar'e Stoudemire,6
2008-04-04,24,2,2,0,9,Amar'e Stoudemire,6
2008-04-06,31,2,1,0,6,Amar'e Stoudemire,6
2008-04-08,28,5,0,1,11,Amar'e Stoudemire,6
2008-04-09,21,2,3,1,4,Amar'e Stoudemire,6
2008-04-11,37,1,2,2,11,Amar'e Stoudemire,6
2008-04-14,28,2,0,0,6,Amar'e Stoudemire,6
2008-04-16,12,1,0,0,2,Amar'e Stoudemire,6
2007-10-30,24,3,1,0,13,Tim Duncan,7
2007-10-31,17,0,3,1,9,Tim Duncan,7
2007-11-02,15,3,1,2,10,Tim Duncan,7
2007-11-06,14,1,3,0,10,Tim Duncan,7
2007-11-07,12,3,1,0,8,Tim Duncan,7
2007-11-09,24,2,4,0,12,Tim Duncan,7
2007-11-11,16,3,4,1,10,Tim Duncan,7
2007-11-13,5,4,3,2,5,Tim Duncan,7
2007-11-15,24,1,0,1,5,Tim Duncan,7
2007-11-16,25,2,1,2,13,Tim Duncan,7
2007-11-20,13,6,2,0,7,Tim Duncan,7
2007-11-21,20,5,2,1,16,Tim Duncan,7
2007-11-23,28,2,1,2,9,Tim Duncan,7
2007-11-25,26,3,2,1,5,Tim Duncan,7
2007-11-26,15,3,1,3,5,Tim Duncan,7
2007-11-28,16,2,1,1,7,Tim Duncan,7
2007-11-30,20,4,1,0,14,Tim Duncan,7
2007-12-02,2,0,1,0,2,Tim Duncan,7
2007-12-15,8,1,1,1,5,Tim Duncan,7
2007-12-17,36,3,1,0,17,Tim Duncan,7
2007-12-19,16,4,2,0,14,Tim Duncan,7
2007-12-22,34,5,1,0,18,Tim Duncan,7
2007-12-26,8,6,2,1,11,Tim Duncan,7
2007-12-28,16,3,2,0,12,Tim Duncan,7
2007-12-30,24,7,3,1,17,Tim Duncan,7
2008-01-03,20,2,2,2,14,Tim Duncan,7
2008-01-04,12,5,2,0,9,Tim Duncan,7
2008-01-06,17,3,0,2,17,Tim Duncan,7
2008-01-07,32,3,0,0,13,Tim Duncan,7
2008-01-10,24,5,1,1,15,Tim Duncan,7
2008-01-12,15,0,3,1,9,Tim Duncan,7
2008-01-14,18,6,2,0,16,Tim Duncan,7
2008-01-17,20,1,4,0,11,Tim Duncan,7
2008-01-19,24,1,2,0,17,Tim Duncan,7
2008-01-21,19,3,5,0,10,Tim Duncan,7
2008-01-23,28,4,3,1,17,Tim Duncan,7
2008-01-24,30,5,1,0,11,Tim Duncan,7
2008-01-26,17,1,1,1,8,Tim Duncan,7
