DATE,PTS,AST,BLK,STL,TRB,Player,Position,Share
2015-02-11,9,6,0,3,5,James Harden,2,0.72
2015-02-20,26,5,0,2,7,James Harden,2,0.72
2015-02-21,20,7,0,2,5,James Harden,2,0.72
2015-02-23,31,10,4,1,11,James Harden,2,0.72
2015-02-25,21,10,0,0,4,James Harden,2,0.72
2015-02-27,15,12,0,1,5,James Harden,2,0.72
2015-03-01,33,5,2,3,8,James Harden,2,0.72
2015-03-04,18,13,2,1,4,James Harden,2,0.72
2015-03-06,38,12,0,1,12,James Harden,2,0.72
2015-03-07,28,7,0,2,4,James Harden,2,0.72
2015-03-11,18,6,0,3,2,James Harden,2,0.72
2015-03-12,15,7,0,3,4,James Harden,2,0.72
2015-03-15,34,7,0,0,7,James Harden,2,0.72
2015-03-17,17,4,0,3,8,James Harden,2,0.72
2015-03-19,50,4,0,1,10,James Harden,2,0.72
2015-03-21,16,5,2,0,2,James Harden,2,0.72
2015-03-23,44,7,2,2,4,James Harden,2,0.72
2015-03-25,25,10,1,1,6,James Harden,2,0.72
2015-03-27,33,8,0,5,4,James Harden,2,0.72
2015-03-29,24,6,1,2,3,James Harden,2,0.72
2015-03-30,31,5,0,1,5,James Harden,2,0.72
2015-04-01,51,6,0,3,8,James Harden,2,0.72
2015-04-02,24,6,0,1,4,James Harden,2,0.72
2015-04-05,41,6,0,3,6,James Harden,2,0.72
2015-04-08,22,4,0,1,4,James Harden,2,0.72
2015-04-10,16,10,0,3,2,James Harden,2,0.72
2015-04-12,30,7,1,1,1,James Harden,2,0.72
2015-04-13,29,6,2,1,6,James Harden,2,0.72
2015-04-15,16,10,1,1,11,James Harden,2,0.72
2014-10-30,17,4,0,0,5,LeBron James,3,0.425
2014-10-31,36,5,1,4,8,LeBron James,3,0.425
2014-11-04,11,7,0,1,7,LeBron James,3,0.425
2014-11-05,31,4,0,3,3,LeBron James,3,0.425
2014-11-07,22,11,1,1,7,LeBron James,3,0.425
2014-11-10,32,9,1,1,11,LeBron James,3,0.425
2014-11-14,41,7,1,0,4,LeBron James,3,0.425
2014-11-15,32,7,1,0,6,LeBron James,3,0.425
2014-11-17,22,5,2,0,9,LeBron James,3,0.425
2014-11-19,15,9,1,1,6,LeBron James,3,0.425
2014-11-21,22,4,1,1,4,LeBron James,3,0.425
2014-11-22,15,10,1,1,1,LeBron James,3,0.425
2014-11-24,29,11,0,3,4,LeBron James,3,0.425
2014-11-26,29,8,0,3,10,LeBron James,3,0.425
2014-11-29,19,7,0,1,2,LeBron James,3,0.425
2014-12-02,26,10,0,0,5,LeBron James,3,0.425
2014-12-04,19,12,0,2,5,LeBron James,3,0.425
2014-12-05,24,13,1,3,7,LeBron James,3,0.425
2014-12-08,18,7,0,3,4,LeBron James,3,0.425
2014-12-09,35,4,2,2,2,LeBron James,3,0.425
2014-12-12,41,5,1,0,5,LeBron James,3,0.425
2014-12-15,27,14,3,1,7,LeBron James,3,0.425
2014-12-17,21,2,0,2,3,LeBron James,3,0.425
2014-12-19,22,9,0,2,4,LeBron James,3,0.425
2014-12-21,25,11,1,0,1,LeBron James,3,0.425
2014-12-23,24,3,3,1,4,LeBron James,3,0.425
2014-12-25,30,8,0,0,4,LeBron James,3,0.425
2014-12-26,29,8,2,2,5,LeBron James,3,0.425
2014-12-28,17,7,0,1,10,LeBron James,3,0.425
2015-01-13,33,5,0,1,7,LeBron James,3,0.425
2015-01-15,36,5,0,2,4,LeBron James,3,0.425
2015-01-16,32,7,0,3,11,LeBron James,3,0.425
2015-01-19,26,4,0,0,5,LeBron James,3,0.425
2015-01-21,26,9,0,4,7,LeBron James,3,0.425
2015-01-23,25,9,1,4,6,LeBron James,3,0.425
2015-01-25,34,5,2,1,7,LeBron James,3,0.425
2015-01-27,32,7,0,1,6,LeBron James,3,0.425
2015-01-30,19,7,2,4,3,LeBron James,3,0.425
2015-01-31,36,5,1,0,6,LeBron James,3,0.425
2015-02-02,18,11,0,2,3,LeBron James,3,0.425
2015-02-05,23,9,0,1,3,LeBron James,3,0.425
2015-02-06,25,5,1,2,6,LeBron James,3,0.425
2015-02-08,22,8,0,1,10,LeBron James,3,0.425
2015-02-11,18,7,0,1,9,LeBron James,3,0.425
2015-02-12,31,4,0,0,5,LeBron James,3,0.425
2015-02-20,28,6,0,1,5,LeBron James,3,0.425
2015-02-22,18,7,0,2,7,LeBron James,3,0.425
2015-02-24,19,11,1,3,7,LeBron James,3,0.425
2015-02-26,42,5,1,3,11,LeBron James,3,0.425
2015-03-01,37,4,3,3,8,LeBron James,3,0.425
2015-03-03,27,5,1,3,3,LeBron James,3,0.425
2015-03-04,29,14,0,0,6,LeBron James,3,0.425
2015-03-06,18,8,1,2,6,LeBron James,3,0.425
2015-03-07,17,8,0,1,6,LeBron James,3,0.425
2015-03-10,27,8,1,1,7,LeBron James,3,0.425
2015-03-12,31,7,1,2,5,LeBron James,3,0.425
2015-03-15,21,13,1,3,8,LeBron James,3,0.425
2015-03-16,26,4,0,0,2,LeBron James,3,0.425
2015-03-18,16,7,0,1,3,LeBron James,3,0.425
2015-03-20,29,5,0,0,7,LeBron James,3,0.425
2015-03-22,28,6,1,5,10,LeBron James,3,0.425
2015-03-25,20,5,0,0,8,LeBron James,3,0.425
2015-03-27,24,9,1,5,5,LeBron James,3,0.425
2015-03-29,20,6,1,0,11,LeBron James,3,0.425
2015-04-02,23,7,3,1,8,LeBron James,3,0.425
2015-04-05,20,12,1,3,10,LeBron James,3,0.425
2015-04-08,21,8,1,1,9,LeBron James,3,0.425
2015-04-10,14,7,0,1,3,LeBron James,3,0.425
2015-04-13,21,11,1,2,10,LeBron James,3,0.425
2014-10-29,38,6,0,3,3,Russell Westbrook,4,0.271
2014-10-30,2,4,0,1,0,Russell Westbrook,4,0.271
2014-11-28,32,8,0,1,7,Russell Westbrook,4,0.271
2014-12-02,21,7,0,2,6,Russell Westbrook,4,0.271
2014-12-05,27,7,0,2,5,Russell Westbrook,4,0.271
2014-12-07,22,7,0,0,11,Russell Westbrook,4,0.271
2014-12-09,28,7,0,3,5,Russell Westbrook,4,0.271
2014-12-11,26,8,0,1,7,Russell Westbrook,4,0.271
2014-12-12,34,6,0,2,6,Russell Westbrook,4,0.271
2014-12-14,28,8,0,2,8,Russell Westbrook,4,0.271
2014-12-16,32,7,0,4,6,Russell Westbrook,4,0.271
2014-12-18,33,8,0,2,3,Russell Westbrook,4,0.271
2014-12-19,31,10,0,1,5,Russell Westbrook,4,0.271
2014-12-21,29,8,0,3,5,Russell Westbrook,4,0.271
2014-12-23,40,6,0,3,10,Russell Westbrook,4,0.271
2014-12-25,34,11,0,5,5,Russell Westbrook,4,0.271
2014-12-26,29,5,1,2,2,Russell Westbrook,4,0.271
2014-12-28,18,9,0,5,9,Russell Westbrook,4,0.271
2014-12-31,20,4,0,1,4,Russell Westbrook,4,0.271
2015-01-02,22,6,0,2,3,Russell Westbrook,4,0.271
2015-01-05,22,5,0,1,7,Russell Westbrook,4,0.271
2015-01-07,10,4,0,1,7,Russell Westbrook,4,0.271
2015-01-09,25,12,0,3,4,Russell Westbrook,4,0.271
2015-01-15,16,8,0,5,8,Russell Westbrook,4,0.271
2015-01-16,17,16,0,4,15,Russell Westbrook,4,0.271
2015-01-18,17,6,1,1,1,Russell Westbrook,4,0.271
2015-01-20,19,6,0,4,10,Russell Westbrook,4,0.271
2015-01-21,32,8,0,1,8,Russell Westbrook,4,0.271
2015-01-23,22,11,0,3,3,Russell Westbrook,4,0.271
2015-01-25,22,11,1,2,9,Russell Westbrook,4,0.271
2015-01-26,18,5,0,1,4,Russell Westbrook,4,0.271
2015-01-28,40,4,1,2,4,Russell Westbrook,4,0.271
2015-01-31,14,5,0,0,6,Russell Westbrook,4,0.271
2015-02-02,25,14,1,4,11,Russell Westbrook,4,0.271
2015-02-04,45,6,1,1,6,Russell Westbrook,4,0.271
2015-02-06,48,11,0,4,9,Russell Westbrook,4,0.271
2015-02-08,19,5,0,1,11,Russell Westbrook,4,0.271
2015-02-09,26,9,0,0,5,Russell Westbrook,4,0.271
2015-02-11,24,9,0,1,9,Russell Westbrook,4,0.271
2015-02-19,34,10,0,2,5,Russell Westbrook,4,0.271
2015-02-21,33,10,0,1,7,Russell Westbrook,4,0.271
2015-02-22,21,17,0,0,8,Russell Westbrook,4,0.271
2015-02-24,20,10,0,1,11,Russell Westbrook,4,0.271
2015-02-26,39,11,0,3,14,Russell Westbrook,4,0.271
2015-02-27,40,11,0,1,13,Russell Westbrook,4,0.271
2015-03-04,49,10,1,3,15,Russell Westbrook,4,0.271
2015-03-05,43,7,0,2,8,Russell Westbrook,4,0.271
2015-03-08,30,17,1,4,11,Russell Westbrook,4,0.271
2015-03-11,24,7,0,2,9,Russell Westbrook,4,0.271
2015-03-13,29,12,0,2,10,Russell Westbrook,4,0.271
2015-03-15,36,6,0,1,11,Russell Westbrook,4,0.271
2015-03-16,24,12,1,4,8,Russell Westbrook,4,0.271
2015-03-18,36,10,0,5,5,Russell Westbrook,4,0.271
2015-03-20,36,14,0,1,10,Russell Westbrook,4,0.271
2015-03-22,12,17,2,4,9,Russell Westbrook,4,0.271
2015-03-24,27,11,1,2,2,Russell Westbrook,4,0.271
2015-03-25,16,7,0,2,4,Russell Westbrook,4,0.271
2015-03-28,37,6,0,0,8,Russell Westbrook,4,0.271
2015-03-29,33,7,1,3,9,Russell Westbrook,4,0.271
2015-04-01,31,11,0,1,11,Russell Westbrook,4,0.271
2015-04-03,18,7,1,1,7,Russell Westbrook,4,0.271
2015-04-05,40,13,0,0,11,Russell Westbrook,4,0.271
2015-04-07,17,2,0,6,2,Russell Westbrook,4,0.271
2015-04-10,27,10,0,0,5,Russell Westbrook,4,0.271
2015-04-12,54,8,0,1,9,Russell Westbrook,4,0.271
2015-04-13,36,7,0,2,11,Russell Westbrook,4,0.271
2015-04-15,37,7,0,2,8,Russell Westbrook,4,0.271
2014-10-28,26,2,9,3,17,Anthony Davis,5,0.156
2014-11-01,31,2,3,2,15,Anthony Davis,5,0.156
2014-11-03,14,2,1,1,8,Anthony Davis,5,0.156
2014-11-04,24,2,3,1,13,Anthony Davis,5,0.156
2014-11-08,27,1,6,4,11,Anthony Davis,5,0.156
2014-11-10,27,4,3,4,14,Anthony Davis,5,0.156
2014-11-12,25,1,6,1,12,Anthony Davis,5,0.156
2014-11-14,22,3,2,2,4,Anthony Davis,5,0.156
2014-11-17,31,3,3,3,11,Anthony Davis,5,0.156
2014-11-18,28,0,3,2,9,Anthony Davis,5,0.156
2014-11-21,18,2,2,1,9,Anthony Davis,5,0.156
2014-11-22,43,0,1,2,14,Anthony Davis,5,0.156
2014-11-25,14,2,2,1,9,Anthony Davis,5,0.156
2014-11-28,14,1,1,3,11,Anthony Davis,5,0.156
2014-11-29,30,0,0,1,13,Anthony Davis,5,0.156
2014-12-02,25,4,4,6,10,Anthony Davis,5,0.156
2014-12-04,30,3,3,2,15,Anthony Davis,5,0.156
2014-12-06,26,0,1,0,3,Anthony Davis,5,0.156
2014-12-07,23,0,2,1,6,Anthony Davis,5,0.156
2014-12-09,18,1,3,1,8,Anthony Davis,5,0.156
2014-12-10,31,2,2,0,11,Anthony Davis,5,0.156
2014-12-12,8,0,0,0,1,Anthony Davis,5,0.156
2014-12-16,31,1,3,1,9,Anthony Davis,5,0.156
2014-12-18,30,3,5,2,14,Anthony Davis,5,0.156
2014-12-20,7,0,5,1,6,Anthony Davis,5,0.156
2014-12-21,38,2,3,1,12,Anthony Davis,5,0.156
2014-12-23,21,0,1,0,9,Anthony Davis,5,0.156
2014-12-26,22,3,5,2,12,Anthony Davis,5,0.156
2014-12-27,29,2,6,0,11,Anthony Davis,5,0.156
2014-12-30,19,2,1,0,18,Anthony Davis,5,0.156
2014-12-31,21,0,1,4,12,Anthony Davis,5,0.156
2015-01-02,7,3,3,2,8,Anthony Davis,5,0.156
2015-01-05,21,2,1,0,10,Anthony Davis,5,0.156
2015-01-07,32,1,4,0,12,Anthony Davis,5,0.156
2015-01-09,20,2,3,0,10,Anthony Davis,5,0.156
2015-01-12,34,4,3,0,9,Anthony Davis,5,0.156
2015-01-14,27,1,4,1,10,Anthony Davis,5,0.156
2015-01-21,29,1,4,3,8,Anthony Davis,5,0.156
2015-01-23,21,0,1,2,12,Anthony Davis,5,0.156
2015-01-25,28,3,1,5,10,Anthony Davis,5,0.156
2015-01-26,32,3,4,3,10,Anthony Davis,5,0.156
2015-01-28,24,2,2,0,12,Anthony Davis,5,0.156
2015-02-02,29,3,2,1,13,Anthony Davis,5,0.156
2015-02-04,23,2,1,1,9,Anthony Davis,5,0.156
2015-02-06,41,3,2,0,10,Anthony Davis,5,0.156
2015-02-07,8,1,1,1,5,Anthony Davis,5,0.156
2015-02-20,13,1,2,0,11,Anthony Davis,5,0.156
2015-02-21,6,0,0,0,6,Anthony Davis,5,0.156
2015-03-04,39,2,8,3,13,Anthony Davis,5,0.156
2015-03-06,29,2,3,1,14,Anthony Davis,5,0.156
2015-03-07,23,1,5,0,10,Anthony Davis,5,0.156
2015-03-09,43,6,2,1,10,Anthony Davis,5,0.156
2015-03-10,15,5,3,0,6,Anthony Davis,5,0.156
2015-03-15,36,7,9,1,14,Anthony Davis,5,0.156
2015-03-17,20,4,3,1,12,Anthony Davis,5,0.156
2015-03-22,26,5,2,2,12,Anthony Davis,5,0.156
2015-03-25,24,1,3,3,14,Anthony Davis,5,0.156
2015-03-27,24,2,6,1,9,Anthony Davis,5,0.156
2015-03-29,28,5,1,2,9,Anthony Davis,5,0.156
2015-04-01,20,6,4,1,7,Anthony Davis,5,0.156
2015-04-03,20,3,2,0,10,Anthony Davis,5,0.156
2015-04-04,19,2,4,3,9,Anthony Davis,5,0.156
2015-04-07,29,2,4,2,10,Anthony Davis,5,0.156
2015-04-08,12,1,2,1,5,Anthony Davis,5,0.156
2015-04-10,19,4,1,1,9,Anthony Davis,5,0.156
2015-04-12,27,4,1,2,7,Anthony Davis,5,0.156
2015-04-13,24,5,6,2,11,Anthony Davis,5,0.156
2015-04-15,31,2,3,2,13,Anthony Davis,5,0.156
2014-10-30,22,7,1,3,4,Chris Paul,6,0.095
2014-10-31,12,10,0,2,2,Chris Paul,6,0.095
2014-11-02,16,11,1,4,5,Chris Paul,6,0.095
2014-11-03,13,12,1,2,10,Chris Paul,6,0.095
2014-11-05,15,12,0,4,2,Chris Paul,6,0.095
2014-11-08,22,11,1,1,4,Chris Paul,6,0.095
2014-11-10,12,9,0,1,10,Chris Paul,6,0.095
2014-11-15,32,9,0,2,5,Chris Paul,6,0.095
2014-11-17,12,7,1,1,1,Chris Paul,6,0.095
2014-11-19,16,9,0,2,4,Chris Paul,6,0.095
2014-11-20,26,12,0,1,2,Chris Paul,6,0.095
2014-11-23,22,5,0,4,5,Chris Paul,6,0.095
2014-11-24,22,15,1,0,5,Chris Paul,6,0.095
2014-11-26,23,7,0,1,2,Chris Paul,6,0.095
2014-11-28,10,7,0,5,1,Chris Paul,6,0.095
2014-11-29,17,10,0,2,3,Chris Paul,6,0.095
2014-12-01,12,8,0,1,3,Chris Paul,6,0.095
2014-12-03,19,10,0,1,5,Chris Paul,6,0.095
2014-12-06,18,16,0,0,6,Chris Paul,6,0.095
2014-12-08,20,10,0,1,7,Chris Paul,6,0.095
2014-12-10,17,15,0,3,8,Chris Paul,6,0.095
2014-12-12,19,6,0,0,7,Chris Paul,6,0.095
2014-12-13,10,7,0,1,5,Chris Paul,6,0.095
2014-12-15,11,8,0,0,2,Chris Paul,6,0.095
2014-12-17,20,9,0,5,6,Chris Paul,6,0.095
2014-12-19,17,15,0,3,5,Chris Paul,6,0.095
2014-12-20,27,9,1,2,3,Chris Paul,6,0.095
2014-12-22,25,9,2,2,4,Chris Paul,6,0.095
2014-12-23,19,7,0,5,6,Chris Paul,6,0.095
2014-12-25,22,4,0,3,7,Chris Paul,6,0.095
2014-12-27,10,8,0,1,3,Chris Paul,6,0.095
2014-12-29,20,8,0,4,5,Chris Paul,6,0.095
2014-12-31,5,8,0,0,3,Chris Paul,6,0.095
2015-01-03,24,12,0,2,8,Chris Paul,6,0.095
2015-01-05,10,10,0,0,6,Chris Paul,6,0.095
2015-01-07,24,11,0,3,2,Chris Paul,6,0.095
2015-01-10,17,13,0,1,2,Chris Paul,6,0.095
2015-01-11,23,9,0,0,3,Chris Paul,6,0.095
2015-01-14,23,10,0,2,6,Chris Paul,6,0.095
2015-01-16,15,14,0,3,8,Chris Paul,6,0.095
2015-01-17,12,9,0,1,4,Chris Paul,6,0.095
2015-01-19,9,6,0,1,6,Chris Paul,6,0.095
2015-01-22,6,17,0,3,5,Chris Paul,6,0.095
2015-01-25,23,12,0,2,8,Chris Paul,6,0.095
2015-01-26,15,8,0,1,5,Chris Paul,6,0.095
2015-01-28,21,6,0,1,5,Chris Paul,6,0.095
2015-01-30,24,7,0,3,8,Chris Paul,6,0.095
2015-01-31,20,6,0,1,3,Chris Paul,6,0.095
2015-02-02,20,8,0,3,8,Chris Paul,6,0.095
2015-02-05,10,9,0,1,2,Chris Paul,6,0.095
2015-02-06,22,9,0,2,6,Chris Paul,6,0.095
2015-02-08,18,13,0,3,6,Chris Paul,6,0.095
2015-02-09,25,13,0,2,6,Chris Paul,6,0.095
2015-02-11,12,12,0,2,6,Chris Paul,6,0.095
2015-02-19,22,16,0,1,5,Chris Paul,6,0.095
2015-02-21,10,9,0,0,3,Chris Paul,6,0.095
2015-02-23,30,10,2,2,4,Chris Paul,6,0.095
2015-02-25,22,14,0,0,3,Chris Paul,6,0.095
2015-02-27,19,13,0,2,4,Chris Paul,6,0.095
2015-03-01,28,12,1,0,5,Chris Paul,6,0.095
2015-03-02,26,14,0,3,4,Chris Paul,6,0.095
2015-03-04,36,12,0,1,6,Chris Paul,6,0.095
2015-03-08,14,11,0,2,5,Chris Paul,6,0.095
2015-03-09,2,15,0,1,4,Chris Paul,6,0.095
2015-03-11,33,9,0,2,4,Chris Paul,6,0.095
2015-03-13,11,7,0,5,1,Chris Paul,6,0.095
2015-03-15,23,5,0,2,3,Chris Paul,6,0.095
2015-03-17,21,8,0,2,3,Chris Paul,6,0.095
2015-03-18,30,11,0,1,3,Chris Paul,6,0.095
2015-03-20,30,15,0,1,6,Chris Paul,6,0.095
2015-03-22,23,11,0,4,7,Chris Paul,6,0.095
2015-03-25,11,16,0,4,3,Chris Paul,6,0.095
2015-03-27,25,7,0,1,3,Chris Paul,6,0.095
2015-03-29,21,10,1,2,3,Chris Paul,6,0.095
2015-03-31,27,9,0,1,2,Chris Paul,6,0.095
2015-04-01,41,17,0,4,5,Chris Paul,6,0.095
2015-04-04,23,9,0,2,5,Chris Paul,6,0.095
2015-04-05,7,15,0,2,4,Chris Paul,6,0.095
2015-04-07,19,10,0,2,5,Chris Paul,6,0.095
2015-04-11,15,14,1,1,5,Chris Paul,6,0.095
2015-04-13,17,9,0,2,7,Chris Paul,6,0.095
2015-04-14,22,6,1,2,1,Chris Paul,6,0.095
2014-10-29,27,2,2,1,3,LaMarcus Aldridge,7,0.005
2014-10-31,22,3,2,0,4,LaMarcus Aldridge,7,0.005
2014-11-02,26,1,1,1,13,LaMarcus Aldridge,7,0.005
2014-11-04,16,2,0,1,4,LaMarcus Aldridge,7,0.005
2014-11-06,20,0,0,0,7,LaMarcus Aldridge,7,0.005
2014-11-08,21,2,0,0,10,LaMarcus Aldridge,7,0.005
2014-11-09,28,4,1,1,9,LaMarcus Aldridge,7,0.005
2014-11-11,25,3,0,0,14,LaMarcus Aldridge,7,0.005
2014-11-12,12,3,6,0,7,LaMarcus Aldridge,7,0.005
2014-11-17,22,2,0,1,9,LaMarcus Aldridge,7,0.005
2014-11-21,16,4,2,1,9,LaMarcus Aldridge,7,0.005
2014-11-23,20,2,1,0,14,LaMarcus Aldridge,7,0.005
2014-11-24,33,3,0,0,11,LaMarcus Aldridge,7,0.005
