DATE,PTS,AST,BLK,STL,TRB,Player,Position
2006-01-29,24,6,0,1,5,Steve Nash,1
2006-01-31,17,8,0,1,2,Steve Nash,1
2006-02-01,13,8,0,0,4,Steve Nash,1
2006-02-04,21,7,0,0,3,Steve Nash,1
2006-02-06,31,6,0,1,6,Steve Nash,1
2006-02-08,14,10,0,1,7,Steve Nash,1
2006-02-10,24,13,0,1,1,Steve Nash,1
2006-02-15,19,12,0,2,6,Steve Nash,1
2006-02-16,21,8,0,2,6,Steve Nash,1
2006-02-22,9,4,0,0,2,Steve Nash,1
2006-02-25,29,8,1,0,2,Steve Nash,1
2006-02-27,23,10,0,0,3,Steve Nash,1
2006-03-01,23,13,0,0,4,Steve Nash,1
2006-03-03,18,13,1,0,6,Steve Nash,1
2006-03-05,25,11,0,0,3,Steve Nash,1
2006-03-06,12,7,0,2,2,Steve Nash,1
2006-03-11,31,11,0,0,2,Steve Nash,1
2006-03-12,13,16,0,0,7,Steve Nash,1
2006-03-14,23,8,1,1,3,Steve Nash,1
2006-03-15,25,12,0,0,3,Steve Nash,1
2006-03-17,30,6,0,0,4,Steve Nash,1
2006-03-21,20,10,0,2,6,Steve Nash,1
2006-03-23,15,5,0,0,1,Steve Nash,1
2006-03-25,21,6,1,0,6,Steve Nash,1
2006-03-27,0,5,2,0,3,Steve Nash,1
2006-03-28,23,7,0,0,2,Steve Nash,1
2006-03-30,15,13,0,0,8,Steve Nash,1
2006-03-31,20,10,0,1,3,Steve Nash,1
2006-04-02,13,9,0,0,2,Steve Nash,1
2006-04-05,9,5,0,1,3,Steve Nash,1
2006-04-07,25,8,0,1,1,Steve Nash,1
2006-04-09,13,11,0,1,4,Steve Nash,1
2006-04-11,13,13,0,1,4,Steve Nash,1
2006-04-13,6,13,0,1,5,Steve Nash,1
2006-04-17,12,6,0,1,2,Steve Nash,1
2006-04-19,16,12,0,2,10,Steve Nash,1
2005-11-02,31,4,0,2,3,LeBron James,2
2005-11-04,20,4,1,0,6,LeBron James,2
2005-11-05,36,6,0,2,2,LeBron James,2
2005-11-07,27,6,2,1,3,LeBron James,2
2005-11-09,31,1,1,0,5,LeBron James,2
2005-11-11,16,2,1,3,6,LeBron James,2
2005-11-13,26,3,1,0,5,LeBron James,2
2005-11-15,37,4,2,0,10,LeBron James,2
2005-11-18,16,4,0,2,6,LeBron James,2
2005-11-19,36,10,1,1,11,LeBron James,2
2005-11-22,36,4,2,2,5,LeBron James,2
2005-11-24,19,4,1,5,10,LeBron James,2
2005-11-26,38,2,0,4,5,LeBron James,2
2005-11-30,28,9,1,1,7,LeBron James,2
2005-12-02,34,8,3,1,3,LeBron James,2
2005-12-03,30,6,1,1,5,LeBron James,2
2005-12-06,30,6,3,2,6,LeBron James,2
2005-12-09,32,3,1,0,6,LeBron James,2
2005-12-10,52,7,0,2,7,LeBron James,2
2005-12-13,39,6,0,2,10,LeBron James,2
2005-12-15,26,9,0,1,4,LeBron James,2
2005-12-17,41,10,0,1,5,LeBron James,2
2005-12-20,25,4,2,3,6,LeBron James,2
2005-12-22,37,6,0,4,5,LeBron James,2
2005-12-23,14,9,0,1,8,LeBron James,2
2005-12-26,32,6,2,2,8,LeBron James,2
2005-12-27,31,8,0,2,10,LeBron James,2
2005-12-31,30,7,1,4,7,LeBron James,2
2006-01-04,32,11,1,5,11,LeBron James,2
2006-01-05,32,5,0,1,9,LeBron James,2
2006-01-07,35,6,1,0,7,LeBron James,2
2006-01-10,36,7,1,0,7,LeBron James,2
2006-01-12,28,9,0,0,2,LeBron James,2
2006-01-14,46,8,0,1,7,LeBron James,2
2006-01-15,29,7,3,1,13,LeBron James,2
2006-01-18,24,9,0,0,11,LeBron James,2
2006-01-20,14,6,0,0,9,LeBron James,2
2006-01-21,51,8,0,2,5,LeBron James,2
2006-01-24,23,8,2,2,7,LeBron James,2
2006-01-25,38,6,1,3,9,LeBron James,2
2006-01-27,30,9,1,3,7,LeBron James,2
2006-01-29,44,7,1,1,11,LeBron James,2
2006-01-30,30,6,1,5,6,LeBron James,2
2006-02-01,26,10,1,1,11,LeBron James,2
2006-02-02,29,7,0,1,5,LeBron James,2
2006-02-04,31,6,1,2,4,LeBron James,2
2006-02-06,22,12,2,0,9,LeBron James,2
2006-02-08,35,8,0,1,11,LeBron James,2
2006-02-10,18,8,0,1,9,LeBron James,2
2006-02-11,33,6,2,1,5,LeBron James,2
2006-02-13,44,5,0,4,3,LeBron James,2
2006-02-15,43,11,4,2,12,LeBron James,2
2006-02-21,26,9,2,1,2,LeBron James,2
2006-02-22,33,5,1,2,6,LeBron James,2
2006-02-24,25,9,0,1,7,LeBron James,2
2006-02-26,22,7,0,0,9,LeBron James,2
2006-02-27,26,6,1,0,4,LeBron James,2
2006-03-01,19,12,2,1,7,LeBron James,2
2006-03-02,33,8,1,0,11,LeBron James,2
2006-03-05,37,7,0,2,9,LeBron James,2
2006-03-07,17,8,0,1,12,LeBron James,2
2006-03-08,35,6,0,1,6,LeBron James,2
2006-03-10,25,2,1,2,7,LeBron James,2
2006-03-12,47,4,1,0,7,LeBron James,2
2006-03-14,36,5,2,0,12,LeBron James,2
2006-03-17,27,5,0,6,9,LeBron James,2
2006-03-19,29,7,0,1,8,LeBron James,2
2006-03-22,37,12,1,0,11,LeBron James,2
2006-03-24,36,8,3,2,7,LeBron James,2
2006-03-26,36,5,0,2,6,LeBron James,2
2006-03-29,46,4,0,3,5,LeBron James,2
2006-04-01,47,9,0,2,12,LeBron James,2
2006-04-02,35,8,2,1,12,LeBron James,2
2006-04-04,37,7,0,4,4,LeBron James,2
2006-04-05,36,7,0,3,2,LeBron James,2
2006-04-08,37,7,0,1,5,LeBron James,2
2006-04-10,32,6,0,0,4,LeBron James,2
2006-04-12,22,1,0,0,3,LeBron James,2
2006-04-16,17,4,1,1,5,LeBron James,2
2005-11-01,28,3,2,1,15,Dirk Nowitzki,3
2005-11-02,16,0,3,1,6,Dirk Nowitzki,3
2005-11-05,34,2,1,0,8,Dirk Nowitzki,3
2005-11-09,14,1,0,0,2,Dirk Nowitzki,3
2005-11-11,23,4,0,2,16,Dirk Nowitzki,3
2005-11-12,30,1,0,0,4,Dirk Nowitzki,3
2005-11-15,35,0,3,1,7,Dirk Nowitzki,3
2005-11-17,20,1,1,0,13,Dirk Nowitzki,3
2005-11-19,23,2,1,0,8,Dirk Nowitzki,3
2005-11-22,31,2,1,0,7,Dirk Nowitzki,3
2005-11-25,23,1,0,0,8,Dirk Nowitzki,3
2005-11-26,27,2,0,0,9,Dirk Nowitzki,3
2005-11-28,29,5,0,1,11,Dirk Nowitzki,3
2005-11-29,18,2,2,1,12,Dirk Nowitzki,3
2005-12-01,14,6,0,0,9,Dirk Nowitzki,3
2005-12-03,30,1,0,1,8,Dirk Nowitzki,3
2005-12-05,35,1,0,2,6,Dirk Nowitzki,3
2005-12-06,31,2,3,0,11,Dirk Nowitzki,3
2005-12-09,35,1,0,1,9,Dirk Nowitzki,3
2005-12-10,24,4,1,1,9,Dirk Nowitzki,3
2005-12-12,27,2,1,0,15,Dirk Nowitzki,3
2005-12-14,29,3,3,1,13,Dirk Nowitzki,3
2005-12-16,31,5,1,2,7,Dirk Nowitzki,3
2005-12-18,19,2,4,2,7,Dirk Nowitzki,3
2005-12-20,18,3,1,0,11,Dirk Nowitzki,3
2005-12-22,37,4,0,1,10,Dirk Nowitzki,3
2005-12-23,34,7,0,1,13,Dirk Nowitzki,3
2005-12-26,23,4,1,0,2,Dirk Nowitzki,3
2005-12-30,24,2,0,1,9,Dirk Nowitzki,3
2005-12-31,24,5,1,1,10,Dirk Nowitzki,3
2006-01-03,22,2,1,0,8,Dirk Nowitzki,3
2006-01-04,23,2,0,1,7,Dirk Nowitzki,3
2006-01-06,27,5,7,0,10,Dirk Nowitzki,3
2006-01-07,26,2,2,1,7,Dirk Nowitzki,3
2006-01-09,26,3,0,1,7,Dirk Nowitzki,3
2006-01-11,32,3,2,0,7,Dirk Nowitzki,3
2006-01-14,16,3,0,1,3,Dirk Nowitzki,3
2006-01-16,35,4,2,1,4,Dirk Nowitzki,3
2006-01-18,29,0,0,1,4,Dirk Nowitzki,3
2006-01-20,26,3,1,2,11,Dirk Nowitzki,3
2006-01-22,23,2,1,2,5,Dirk Nowitzki,3
2006-01-25,18,4,1,0,6,Dirk Nowitzki,3
2006-01-26,29,3,0,0,12,Dirk Nowitzki,3
2006-01-28,21,0,2,1,5,Dirk Nowitzki,3
2006-01-31,21,1,0,0,7,Dirk Nowitzki,3
2006-02-01,18,1,1,0,12,Dirk Nowitzki,3
2006-02-04,17,4,0,0,8,Dirk Nowitzki,3
2006-02-07,26,2,0,0,12,Dirk Nowitzki,3
2006-02-09,27,1,2,0,4,Dirk Nowitzki,3
2006-02-10,19,5,0,0,8,Dirk Nowitzki,3
2006-02-13,21,2,0,1,7,Dirk Nowitzki,3
2006-02-15,25,4,0,0,7,Dirk Nowitzki,3
2006-02-21,17,2,1,1,10,Dirk Nowitzki,3
2006-02-23,31,4,4,1,6,Dirk Nowitzki,3
2006-02-25,32,3,4,2,11,Dirk Nowitzki,3
2006-02-27,32,2,0,0,13,Dirk Nowitzki,3
2006-03-02,23,1,1,0,11,Dirk Nowitzki,3
2006-03-03,26,3,0,1,9,Dirk Nowitzki,3
2006-03-05,25,5,1,0,9,Dirk Nowitzki,3
2006-03-07,25,4,0,1,10,Dirk Nowitzki,3
2006-03-09,33,3,1,1,10,Dirk Nowitzki,3
2006-03-11,34,5,2,2,9,Dirk Nowitzki,3
2006-03-12,24,5,1,0,13,Dirk Nowitzki,3
2006-03-14,30,6,2,0,13,Dirk Nowitzki,3
2006-03-15,30,3,3,1,11,Dirk Nowitzki,3
2006-03-17,25,2,3,0,13,Dirk Nowitzki,3
2006-03-19,37,3,0,1,8,Dirk Nowitzki,3
2006-03-21,28,1,0,2,4,Dirk Nowitzki,3
2006-03-23,51,5,1,2,9,Dirk Nowitzki,3
2006-03-25,27,2,0,0,13,Dirk Nowitzki,3
2006-03-28,25,1,1,0,11,Dirk Nowitzki,3
2006-03-29,29,3,0,2,5,Dirk Nowitzki,3
2006-03-31,38,4,1,0,15,Dirk Nowitzki,3
2006-04-02,30,4,0,1,12,Dirk Nowitzki,3
2006-04-04,29,2,1,0,7,Dirk Nowitzki,3
2006-04-07,30,2,2,0,10,Dirk Nowitzki,3
2006-04-08,20,5,1,2,8,Dirk Nowitzki,3
2006-04-10,20,2,0,1,14,Dirk Nowitzki,3
2006-04-12,29,4,0,4,10,Dirk Nowitzki,3
2006-04-13,36,2,1,0,11,Dirk Nowitzki,3
2006-04-16,22,4,0,0,7,Dirk Nowitzki,3
2005-11-02,33,4,2,1,5,Kobe Bryant,4
2005-11-03,39,5,0,0,7,Kobe Bryant,4
2005-11-06,37,5,1,0,8,Kobe Bryant,4
2005-11-08,37,5,1,1,3,Kobe Bryant,4
2005-11-09,28,4,0,1,4,Kobe Bryant,4
2005-11-11,17,7,0,1,9,Kobe Bryant,4
2005-11-14,18,2,1,0,3,Kobe Bryant,4
2005-11-16,42,3,1,2,5,Kobe Bryant,4
2005-11-18,36,5,0,0,4,Kobe Bryant,4
2005-11-20,43,3,0,2,6,Kobe Bryant,4
2005-11-24,34,5,0,0,2,Kobe Bryant,4
2005-11-27,46,3,0,2,3,Kobe Bryant,4
2005-11-29,25,0,1,4,4,Kobe Bryant,4
2005-12-01,30,3,0,2,7,Kobe Bryant,4
2005-12-02,20,8,1,2,9,Kobe Bryant,4
2005-12-04,29,4,0,1,6,Kobe Bryant,4
2005-12-06,33,6,1,1,5,Kobe Bryant,4
2005-12-07,11,9,0,0,2,Kobe Bryant,4
2005-12-09,23,8,0,1,9,Kobe Bryant,4
2005-12-10,35,3,1,0,4,Kobe Bryant,4
2005-12-12,43,2,1,4,5,Kobe Bryant,4
2005-12-14,27,3,0,1,8,Kobe Bryant,4
2005-12-16,41,4,1,1,8,Kobe Bryant,4
2005-12-18,24,6,0,2,2,Kobe Bryant,4
2005-12-20,62,0,0,3,8,Kobe Bryant,4
2005-12-23,21,9,1,0,2,Kobe Bryant,4
2005-12-25,37,6,2,0,8,Kobe Bryant,4
2005-12-26,31,2,1,0,5,Kobe Bryant,4
2005-12-28,45,4,1,2,7,Kobe Bryant,4
2006-01-06,48,2,0,2,10,Kobe Bryant,4
2006-01-07,50,8,0,1,8,Kobe Bryant,4
2006-01-09,45,5,0,1,10,Kobe Bryant,4
2006-01-11,41,3,0,4,2,Kobe Bryant,4
2006-01-12,27,2,0,2,2,Kobe Bryant,4
2006-01-14,38,7,0,0,7,Kobe Bryant,4
2006-01-16,37,4,0,1,3,Kobe Bryant,4
2006-01-19,51,4,0,1,9,Kobe Bryant,4
2006-01-20,37,2,0,3,2,Kobe Bryant,4
2006-01-22,81,2,1,3,6,Kobe Bryant,4
2006-01-27,30,8,0,0,5,Kobe Bryant,4
2006-01-29,39,3,0,1,6,Kobe Bryant,4
2006-01-31,40,3,0,4,3,Kobe Bryant,4
2006-02-01,26,2,1,4,5,Kobe Bryant,4
2006-02-03,35,5,0,4,9,Kobe Bryant,4
2006-02-04,35,5,0,0,6,Kobe Bryant,4
2006-02-07,24,4,0,3,4,Kobe Bryant,4
2006-02-08,32,9,1,6,3,Kobe Bryant,4
2006-02-11,26,4,2,2,4,Kobe Bryant,4
2006-02-13,23,3,0,7,4,Kobe Bryant,4
2006-02-15,39,9,0,2,3,Kobe Bryant,4
2006-02-21,27,4,1,5,6,Kobe Bryant,4
2006-02-23,36,10,0,2,6,Kobe Bryant,4
2006-02-24,39,8,0,2,4,Kobe Bryant,4
2006-02-26,40,6,0,1,8,Kobe Bryant,4
2006-02-28,28,8,0,3,4,Kobe Bryant,4
2006-03-01,35,5,0,2,6,Kobe Bryant,4
2006-03-03,42,5,0,3,4,Kobe Bryant,4
2006-03-04,40,4,0,0,5,Kobe Bryant,4
2006-03-06,43,3,0,0,6,Kobe Bryant,4
2006-03-08,40,1,1,3,6,Kobe Bryant,4
2006-03-10,29,4,0,2,4,Kobe Bryant,4
2006-03-12,22,7,0,2,5,Kobe Bryant,4
2006-03-14,30,7,1,1,7,Kobe Bryant,4
2006-03-15,25,3,1,1,1,Kobe Bryant,4
2006-03-17,24,11,1,1,2,Kobe Bryant,4
2006-03-19,38,5,1,3,6,Kobe Bryant,4
2006-03-20,43,4,0,5,5,Kobe Bryant,4
2006-03-22,28,4,0,3,5,Kobe Bryant,4
2006-03-24,43,2,0,0,5,Kobe Bryant,4
2006-03-26,30,2,0,3,5,Kobe Bryant,4
2006-03-30,23,2,1,1,7,Kobe Bryant,4
2006-03-31,43,4,1,1,5,Kobe Bryant,4
2006-04-02,43,6,0,1,3,Kobe Bryant,4
2006-04-06,42,1,0,0,8,Kobe Bryant,4
2006-04-07,51,3,0,1,5,Kobe Bryant,4
2006-04-09,38,5,0,3,5,Kobe Bryant,4
2006-04-11,31,5,0,2,4,Kobe Bryant,4
2006-04-14,50,1,0,5,6,Kobe Bryant,4
2006-04-16,43,5,0,3,8,Kobe Bryant,4
2006-04-19,35,3,0,3,5,Kobe Bryant,4
2005-11-02,12,10,1,0,2,Chauncey Billups,5
2005-11-04,16,8,0,0,3,Chauncey Billups,5
2005-11-05,11,9,0,0,4,Chauncey Billups,5
2005-11-08,16,8,0,3,4,Chauncey Billups,5
2005-11-10,27,11,0,1,1,Chauncey Billups,5
2005-11-11,21,10,0,1,2,Chauncey Billups,5
2005-11-15,25,10,0,1,4,Chauncey Billups,5
2005-11-18,13,4,0,1,1,Chauncey Billups,5
2005-11-19,12,5,0,0,0,Chauncey Billups,5
2005-11-23,16,11,0,2,2,Chauncey Billups,5
2005-11-25,21,5,0,0,4,Chauncey Billups,5
2005-11-26,17,7,0,2,4,Chauncey Billups,5
2005-11-30,20,8,0,1,4,Chauncey Billups,5
2005-12-02,11,11,0,0,2,Chauncey Billups,5
2005-12-03,17,11,0,1,3,Chauncey Billups,5
2005-12-09,29,5,0,0,5,Chauncey Billups,5
2005-12-11,25,8,0,1,3,Chauncey Billups,5
2005-12-12,14,4,0,1,1,Chauncey Billups,5
2005-12-14,28,19,0,1,3,Chauncey Billups,5
2005-12-16,15,8,0,0,1,Chauncey Billups,5
2005-12-17,21,12,1,1,4,Chauncey Billups,5
2005-12-19,30,9,0,0,1,Chauncey Billups,5
2005-12-20,19,10,0,0,6,Chauncey Billups,5
2005-12-23,10,5,0,0,3,Chauncey Billups,5
2005-12-25,20,3,0,1,6,Chauncey Billups,5
2005-12-27,21,13,0,0,7,Chauncey Billups,5
2005-12-29,30,7,0,0,3,Chauncey Billups,5
2005-12-31,14,4,0,0,3,Chauncey Billups,5
2006-01-03,37,9,0,2,2,Chauncey Billups,5
2006-01-06,21,7,0,0,2,Chauncey Billups,5
2006-01-07,24,8,0,1,4,Chauncey Billups,5
2006-01-10,18,6,0,1,4,Chauncey Billups,5
2006-01-12,9,14,0,0,7,Chauncey Billups,5
2006-01-14,13,6,0,1,3,Chauncey Billups,5
2006-01-16,13,16,0,0,3,Chauncey Billups,5
2006-01-18,23,4,0,1,2,Chauncey Billups,5
2006-01-19,2,13,0,0,2,Chauncey Billups,5
2006-01-22,24,9,0,0,3,Chauncey Billups,5
2006-01-24,27,8,1,1,7,Chauncey Billups,5
2006-01-25,23,15,0,1,5,Chauncey Billups,5
2006-01-27,34,4,0,2,2,Chauncey Billups,5
2006-01-29,10,6,0,1,4,Chauncey Billups,5
2006-01-31,30,6,0,2,3,Chauncey Billups,5
2006-02-01,9,7,0,0,2,Chauncey Billups,5
2006-02-03,7,14,0,1,5,Chauncey Billups,5
2006-02-04,10,3,0,0,4,Chauncey Billups,5
2006-02-07,20,7,0,0,3,Chauncey Billups,5
2006-02-08,18,4,0,0,3,Chauncey Billups,5
2006-02-10,11,14,0,0,5,Chauncey Billups,5
2006-02-12,29,10,0,0,2,Chauncey Billups,5
2006-02-14,19,10,0,1,2,Chauncey Billups,5
2006-02-21,19,15,0,3,2,Chauncey Billups,5
2006-02-23,14,9,0,0,3,Chauncey Billups,5
2006-02-24,17,12,1,0,2,Chauncey Billups,5
2006-02-26,21,8,0,2,3,Chauncey Billups,5
2006-02-27,15,12,0,2,4,Chauncey Billups,5
2006-03-01,27,8,0,1,6,Chauncey Billups,5
2006-03-03,21,11,0,2,0,Chauncey Billups,5
2006-03-04,24,10,0,0,1,Chauncey Billups,5
2006-03-08,27,9,0,0,1,Chauncey Billups,5
2006-03-11,12,6,0,2,1,Chauncey Billups,5
2006-03-12,8,11,0,1,3,Chauncey Billups,5
2006-03-15,26,10,0,2,1,Chauncey Billups,5
2006-03-17,24,7,0,3,4,Chauncey Billups,5
2006-03-18,20,9,0,2,6,Chauncey Billups,5
2006-03-20,14,5,0,2,3,Chauncey Billups,5
2006-03-22,24,10,0,0,5,Chauncey Billups,5
2006-03-24,8,9,1,1,4,Chauncey Billups,5
2006-03-26,9,5,0,2,7,Chauncey Billups,5
2006-03-28,31,11,0,3,4,Chauncey Billups,5
2006-03-29,18,7,0,3,2,Chauncey Billups,5
2006-03-31,12,11,0,1,3,Chauncey Billups,5
2006-04-02,35,5,0,0,4,Chauncey Billups,5
2006-04-04,22,11,0,0,2,Chauncey Billups,5
2006-04-06,14,9,0,0,2,Chauncey Billups,5
2006-04-07,25,8,0,2,2,Chauncey Billups,5
2006-04-09,11,5,2,1,3,Chauncey Billups,5
2006-04-12,8,8,1,1,3,Chauncey Billups,5
2006-04-14,15,10,0,0,2,Chauncey Billups,5
2006-04-16,7,11,0,0,3,Chauncey Billups,5
2006-04-17,5,2,0,2,1,Chauncey Billups,5
2005-11-02,23,6,2,2,10,Dwyane Wade,6
2005-11-03,31,10,1,1,6,Dwyane Wade,6
2005-11-05,21,9,1,1,7,Dwyane Wade,6
2005-11-07,23,6,1,4,6,Dwyane Wade,6
2005-11-09,29,6,0,1,11,Dwyane Wade,6
2005-11-10,25,7,1,3,8,Dwyane Wade,6
2005-11-12,19,7,1,2,7,Dwyane Wade,6
2005-11-15,25,10,1,1,4,Dwyane Wade,6
2005-11-18,32,10,1,3,9,Dwyane Wade,6
2005-11-20,33,9,0,1,8,Dwyane Wade,6
2005-11-23,19,4,0,2,11,Dwyane Wade,6
2005-11-25,23,4,0,5,0,Dwyane Wade,6
2005-11-26,21,4,2,0,6,Dwyane Wade,6
2005-11-28,33,5,2,3,3,Dwyane Wade,6
2005-11-30,20,6,0,5,4,Dwyane Wade,6
2005-12-02,27,7,1,1,5,Dwyane Wade,6
2005-12-03,32,6,0,2,6,Dwyane Wade,6
2005-12-05,29,4,1,4,6,Dwyane Wade,6
2005-12-07,31,10,0,1,6,Dwyane Wade,6
2005-12-09,37,3,1,2,10,Dwyane Wade,6
2005-12-11,41,8,1,4,10,Dwyane Wade,6
2005-12-13,14,11,2,3,5,Dwyane Wade,6
2005-12-14,27,7,1,2,4,Dwyane Wade,6
2005-12-16,32,3,1,1,6,Dwyane Wade,6
2005-12-17,33,7,1,2,4,Dwyane Wade,6
2005-12-20,14,2,0,0,5,Dwyane Wade,6
2005-12-23,17,7,0,2,4,Dwyane Wade,6
2005-12-25,18,5,0,1,4,Dwyane Wade,6
2005-12-27,35,7,1,2,3,Dwyane Wade,6
2005-12-29,33,9,1,0,6,Dwyane Wade,6
2005-12-30,34,5,0,2,8,Dwyane Wade,6
2006-01-01,19,9,1,0,6,Dwyane Wade,6
2006-01-04,19,10,0,0,10,Dwyane Wade,6
2006-01-08,31,7,0,6,5,Dwyane Wade,6
2006-01-11,32,11,1,2,5,Dwyane Wade,6
2006-01-13,15,14,2,2,10,Dwyane Wade,6
2006-01-14,31,8,1,4,8,Dwyane Wade,6
2006-01-16,34,7,1,0,2,Dwyane Wade,6
2006-01-20,36,1,0,3,4,Dwyane Wade,6
2006-01-22,22,7,1,1,6,Dwyane Wade,6
2006-01-24,25,4,3,2,4,Dwyane Wade,6
2006-01-26,25,1,0,2,2,Dwyane Wade,6
2006-01-29,32,9,0,0,6,Dwyane Wade,6
2006-01-30,28,11,4,0,3,Dwyane Wade,6
2006-02-02,24,6,1,4,4,Dwyane Wade,6
2006-02-04,31,5,0,3,3,Dwyane Wade,6
2006-02-06,34,8,1,2,8,Dwyane Wade,6
2006-02-09,16,8,2,2,1,Dwyane Wade,6
2006-02-12,37,4,1,0,8,Dwyane Wade,6
2006-02-14,38,3,0,0,5,Dwyane Wade,6
2006-02-15,36,9,1,1,10,Dwyane Wade,6
2006-02-22,24,5,0,1,7,Dwyane Wade,6
2006-02-25,26,11,1,0,7,Dwyane Wade,6
2006-02-27,32,6,0,2,5,Dwyane Wade,6
2006-03-01,24,8,0,2,5,Dwyane Wade,6
2006-03-08,40,5,0,3,3,Dwyane Wade,6
2006-03-10,42,6,0,2,6,Dwyane Wade,6
2006-03-12,35,7,1,2,9,Dwyane Wade,6
2006-03-14,25,6,2,1,6,Dwyane Wade,6
2006-03-16,30,6,1,3,2,Dwyane Wade,6
2006-03-18,15,2,0,3,4,Dwyane Wade,6
2006-03-19,30,9,0,1,5,Dwyane Wade,6
2006-03-21,35,8,0,0,4,Dwyane Wade,6
2006-03-22,13,9,1,3,3,Dwyane Wade,6
2006-03-24,24,8,1,2,5,Dwyane Wade,6
2006-03-27,22,5,0,2,8,Dwyane Wade,6
2006-03-29,37,3,2,2,3,Dwyane Wade,6
2006-04-01,44,9,1,2,8,Dwyane Wade,6
2006-04-02,32,5,1,2,6,Dwyane Wade,6
2006-04-04,14,8,1,2,8,Dwyane Wade,6
2006-04-06,29,6,0,1,9,Dwyane Wade,6
2006-04-08,11,8,0,3,3,Dwyane Wade,6
2006-04-09,27,7,1,4,2,Dwyane Wade,6
2006-04-14,25,8,1,4,6,Dwyane Wade,6
2006-04-16,8,2,0,2,4,Dwyane Wade,6
2005-11-02,15,1,2,1,8,Elton Brand,7
2005-11-04,12,4,3,0,9,Elton Brand,7
2005-11-05,27,4,4,0,9,Elton Brand,7
2005-11-07,26,3,2,0,8,Elton Brand,7
2005-11-09,31,1,2,0,13,Elton Brand,7
2005-11-10,23,0,3,0,7,Elton Brand,7
2005-11-13,32,1,1,2,11,Elton Brand,7
2005-11-15,20,0,1,1,11,Elton Brand,7
2005-11-18,23,3,5,1,14,Elton Brand,7
2005-11-20,32,2,1,0,10,Elton Brand,7
2005-11-23,21,4,6,0,13,Elton Brand,7
2005-11-25,20,1,3,2,11,Elton Brand,7
2005-11-27,22,5,2,2,10,Elton Brand,7
2005-11-29,19,4,2,0,13,Elton Brand,7
2005-11-30,33,1,3,2,13,Elton Brand,7
2005-12-03,30,2,1,0,9,Elton Brand,7
2005-12-05,37,3,6,1,12,Elton Brand,7
2005-12-07,24,2,6,0,11,Elton Brand,7
2005-12-10,27,6,2,3,13,Elton Brand,7
2005-12-11,36,4,2,0,10,Elton Brand,7
2005-12-13,24,3,2,0,12,Elton Brand,7
2005-12-14,22,0,1,0,6,Elton Brand,7
2005-12-17,20,5,0,1,9,Elton Brand,7
2005-12-20,21,3,0,2,13,Elton Brand,7
2005-12-21,29,1,2,2,12,Elton Brand,7
2005-12-23,38,5,3,1,20,Elton Brand,7
2005-12-27,25,2,6,2,6,Elton Brand,7
2005-12-31,11,2,1,2,5,Elton Brand,7
2006-01-01,20,2,3,2,11,Elton Brand,7
2006-01-06,24,2,2,1,13,Elton Brand,7
2006-01-07,28,1,1,0,10,Elton Brand,7
2006-01-16,35,4,7,2,14,Elton Brand,7
2006-01-18,19,1,2,1,7,Elton Brand,7
