DATE,PTS,AST,BLK,STL,TRB,Player,Position,Share
2012-02-22,28,6,0,4,9,Kevin Durant,2,0.735
2012-02-23,33,6,1,3,4,Kevin Durant,2,0.735
2012-02-29,23,1,0,1,4,Kevin Durant,2,0.735
2012-03-01,38,3,0,0,8,Kevin Durant,2,0.735
2012-03-03,35,2,1,3,8,Kevin Durant,2,0.735
2012-03-05,22,3,0,1,7,Kevin Durant,2,0.735
2012-03-07,30,3,2,3,6,Kevin Durant,2,0.735
2012-03-09,23,8,3,0,8,Kevin Durant,2,0.735
2012-03-10,26,2,2,1,7,Kevin Durant,2,0.735
2012-03-13,28,4,1,1,12,Kevin Durant,2,0.735
2012-03-15,24,2,0,2,8,Kevin Durant,2,0.735
2012-03-16,25,3,2,2,7,Kevin Durant,2,0.735
2012-03-18,26,6,1,3,7,Kevin Durant,2,0.735
2012-03-20,18,2,1,1,6,Kevin Durant,2,0.735
2012-03-21,32,5,1,2,9,Kevin Durant,2,0.735
2012-03-23,40,5,0,3,17,Kevin Durant,2,0.735
2012-03-25,28,8,1,2,9,Kevin Durant,2,0.735
2012-03-27,25,1,0,2,6,Kevin Durant,2,0.735
2012-03-29,21,5,2,0,11,Kevin Durant,2,0.735
2012-04-01,26,4,1,1,10,Kevin Durant,2,0.735
2012-04-02,21,3,0,0,8,Kevin Durant,2,0.735
2012-04-04,30,3,2,0,4,Kevin Durant,2,0.735
2012-04-06,44,3,2,1,6,Kevin Durant,2,0.735
2012-04-08,23,1,2,1,4,Kevin Durant,2,0.735
2012-04-09,19,8,2,1,4,Kevin Durant,2,0.735
2012-04-11,22,3,2,2,9,Kevin Durant,2,0.735
2012-04-13,29,3,0,1,9,Kevin Durant,2,0.735
2012-04-14,43,1,1,0,7,Kevin Durant,2,0.735
2012-04-16,24,2,0,2,5,Kevin Durant,2,0.735
2012-04-18,29,5,2,1,11,Kevin Durant,2,0.735
2012-04-20,29,7,1,1,14,Kevin Durant,2,0.735
2012-04-22,35,3,1,0,8,Kevin Durant,2,0.735
2012-04-24,32,1,1,2,9,Kevin Durant,2,0.735
2012-04-25,32,4,1,0,5,Kevin Durant,2,0.735
2011-12-25,20,9,0,2,2,Chris Paul,3,0.318
2011-12-28,10,9,0,2,3,Chris Paul,3,0.318
2011-12-30,15,14,0,4,4,Chris Paul,3,0.318
2012-01-01,17,7,0,2,1,Chris Paul,3,0.318
2012-01-04,20,10,0,3,2,Chris Paul,3,0.318
2012-01-07,9,7,0,4,1,Chris Paul,3,0.318
2012-01-10,11,3,0,2,4,Chris Paul,3,0.318
2012-01-11,27,11,0,3,6,Chris Paul,3,0.318
2012-01-14,33,6,0,3,4,Chris Paul,3,0.318
2012-01-25,4,12,0,1,4,Chris Paul,3,0.318
2012-01-26,18,7,0,2,7,Chris Paul,3,0.318
2012-01-29,25,7,1,2,6,Chris Paul,3,0.318
2012-01-30,26,14,0,2,0,Chris Paul,3,0.318
2012-02-01,34,11,0,3,5,Chris Paul,3,0.318
2012-02-02,15,9,0,1,1,Chris Paul,3,0.318
2012-02-04,2,7,0,3,3,Chris Paul,3,0.318
2012-02-06,29,8,0,2,7,Chris Paul,3,0.318
2012-02-08,16,12,0,3,3,Chris Paul,3,0.318
2012-02-10,24,4,0,1,4,Chris Paul,3,0.318
2012-02-11,18,14,0,2,5,Chris Paul,3,0.318
2012-02-13,16,9,0,2,5,Chris Paul,3,0.318
2012-02-15,16,9,0,1,3,Chris Paul,3,0.318
2012-02-16,13,3,0,4,6,Chris Paul,3,0.318
2012-02-18,21,6,0,2,2,Chris Paul,3,0.318
2012-02-20,24,6,0,1,5,Chris Paul,3,0.318
2012-02-22,36,9,0,2,1,Chris Paul,3,0.318
2012-02-28,27,6,1,1,4,Chris Paul,3,0.318
2012-03-01,22,9,0,3,2,Chris Paul,3,0.318
2012-03-02,16,5,0,2,1,Chris Paul,3,0.318
2012-03-04,28,10,0,1,4,Chris Paul,3,0.318
2012-03-05,18,5,0,1,4,Chris Paul,3,0.318
2012-03-07,22,10,0,5,6,Chris Paul,3,0.318
2012-03-09,36,11,0,4,4,Chris Paul,3,0.318
2012-03-11,23,5,0,3,2,Chris Paul,3,0.318
2012-03-12,14,5,0,2,4,Chris Paul,3,0.318
2012-03-14,13,9,0,2,2,Chris Paul,3,0.318
2012-03-15,10,11,0,1,7,Chris Paul,3,0.318
2012-03-17,23,5,1,5,3,Chris Paul,3,0.318
2012-03-18,19,15,0,4,9,Chris Paul,3,0.318
2012-03-20,16,8,0,1,1,Chris Paul,3,0.318
2012-03-21,13,10,0,5,1,Chris Paul,3,0.318
2012-03-22,16,9,0,2,0,Chris Paul,3,0.318
2012-03-24,19,13,0,2,1,Chris Paul,3,0.318
2012-03-26,25,10,0,4,3,Chris Paul,3,0.318
2012-03-28,15,15,0,2,5,Chris Paul,3,0.318
2012-03-30,20,14,0,4,1,Chris Paul,3,0.318
2012-03-31,26,6,0,0,3,Chris Paul,3,0.318
2012-04-02,8,10,0,1,5,Chris Paul,3,0.318
2012-04-04,22,16,0,0,2,Chris Paul,3,0.318
2012-04-05,13,8,0,5,5,Chris Paul,3,0.318
2012-04-07,19,15,0,7,5,Chris Paul,3,0.318
2012-04-09,21,6,0,3,3,Chris Paul,3,0.318
2012-04-11,31,4,0,2,6,Chris Paul,3,0.318
2012-04-12,8,8,0,2,4,Chris Paul,3,0.318
2012-04-14,28,13,0,3,4,Chris Paul,3,0.318
2012-04-16,12,10,0,2,3,Chris Paul,3,0.318
2012-04-18,21,8,1,3,4,Chris Paul,3,0.318
2012-04-19,19,10,0,1,2,Chris Paul,3,0.318
2012-04-22,33,13,0,8,4,Chris Paul,3,0.318
2012-04-24,34,8,0,2,5,Chris Paul,3,0.318
2011-12-25,28,6,0,2,7,Kobe Bryant,4,0.291
2011-12-26,29,6,0,2,5,Kobe Bryant,4,0.291
2011-12-27,26,5,1,1,8,Kobe Bryant,4,0.291
2011-12-29,28,6,1,1,4,Kobe Bryant,4,0.291
2011-12-31,17,9,0,1,10,Kobe Bryant,4,0.291
2012-01-01,16,4,0,1,2,Kobe Bryant,4,0.291
2012-01-03,37,6,1,0,8,Kobe Bryant,4,0.291
2012-01-05,30,3,0,0,8,Kobe Bryant,4,0.291
2012-01-06,39,7,0,0,4,Kobe Bryant,4,0.291
2012-01-08,26,9,1,0,2,Kobe Bryant,4,0.291
2012-01-10,48,3,0,3,5,Kobe Bryant,4,0.291
2012-01-11,40,4,1,1,8,Kobe Bryant,4,0.291
2012-01-13,42,3,0,3,5,Kobe Bryant,4,0.291
2012-01-14,42,4,1,2,7,Kobe Bryant,4,0.291
2012-01-16,14,7,1,3,3,Kobe Bryant,4,0.291
2012-01-19,24,7,0,3,5,Kobe Bryant,4,0.291
2012-01-20,30,8,0,0,3,Kobe Bryant,4,0.291
2012-01-22,33,4,0,0,8,Kobe Bryant,4,0.291
2012-01-25,24,6,0,0,7,Kobe Bryant,4,0.291
2012-01-28,27,9,0,2,8,Kobe Bryant,4,0.291
2012-01-29,35,2,2,0,14,Kobe Bryant,4,0.291
2012-01-31,24,1,0,1,3,Kobe Bryant,4,0.291
2012-02-03,20,9,0,2,6,Kobe Bryant,4,0.291
2012-02-04,26,1,0,0,1,Kobe Bryant,4,0.291
2012-02-06,28,6,0,2,5,Kobe Bryant,4,0.291
2012-02-09,27,4,0,0,5,Kobe Bryant,4,0.291
2012-02-10,34,1,0,1,10,Kobe Bryant,4,0.291
2012-02-12,27,1,0,2,2,Kobe Bryant,4,0.291
2012-02-14,10,4,0,0,4,Kobe Bryant,4,0.291
2012-02-17,36,6,1,4,9,Kobe Bryant,4,0.291
2012-02-19,32,5,0,2,7,Kobe Bryant,4,0.291
2012-02-20,28,3,0,4,3,Kobe Bryant,4,0.291
2012-02-22,15,4,0,1,5,Kobe Bryant,4,0.291
2012-02-23,24,3,0,1,6,Kobe Bryant,4,0.291
2012-02-29,31,8,0,1,7,Kobe Bryant,4,0.291
2012-03-02,38,3,1,1,8,Kobe Bryant,4,0.291
2012-03-04,33,1,0,0,3,Kobe Bryant,4,0.291
2012-03-06,22,7,0,0,5,Kobe Bryant,4,0.291
2012-03-07,30,4,1,4,5,Kobe Bryant,4,0.291
2012-03-09,34,1,2,1,4,Kobe Bryant,4,0.291
2012-03-11,26,7,1,1,3,Kobe Bryant,4,0.291
2012-03-13,34,5,0,1,9,Kobe Bryant,4,0.291
2012-03-14,33,5,0,2,4,Kobe Bryant,4,0.291
2012-03-16,28,3,2,1,4,Kobe Bryant,4,0.291
2012-03-18,15,4,0,2,6,Kobe Bryant,4,0.291
2012-03-20,29,4,0,1,3,Kobe Bryant,4,0.291
2012-03-21,30,4,0,1,5,Kobe Bryant,4,0.291
2012-03-23,18,4,0,1,5,Kobe Bryant,4,0.291
2012-03-25,18,3,0,2,3,Kobe Bryant,4,0.291
2012-03-27,30,5,0,0,5,Kobe Bryant,4,0.291
2012-03-29,23,2,0,0,9,Kobe Bryant,4,0.291
2012-03-31,11,5,0,3,3,Kobe Bryant,4,0.291
2012-04-01,40,5,0,0,3,Kobe Bryant,4,0.291
2012-04-03,24,3,0,1,7,Kobe Bryant,4,0.291
2012-04-04,31,6,1,0,5,Kobe Bryant,4,0.291
2012-04-06,28,0,0,0,2,Kobe Bryant,4,0.291
2012-04-20,18,1,0,0,2,Kobe Bryant,4,0.291
2012-04-22,26,8,0,1,6,Kobe Bryant,4,0.291
2011-12-26,15,7,0,4,4,Tony Parker,5,0.274
2011-12-28,14,9,0,0,3,Tony Parker,5,0.274
2011-12-29,12,2,0,0,1,Tony Parker,5,0.274
2011-12-31,14,8,0,0,2,Tony Parker,5,0.274
2012-01-02,11,9,0,2,2,Tony Parker,5,0.274
2012-01-04,21,8,0,0,2,Tony Parker,5,0.274
2012-01-05,11,8,0,0,3,Tony Parker,5,0.274
2012-01-07,19,6,0,1,2,Tony Parker,5,0.274
2012-01-08,4,7,0,1,3,Tony Parker,5,0.274
2012-01-10,22,8,0,0,2,Tony Parker,5,0.274
2012-01-11,28,8,0,1,5,Tony Parker,5,0.274
2012-01-13,20,9,0,2,4,Tony Parker,5,0.274
2012-01-15,17,9,1,1,4,Tony Parker,5,0.274
2012-01-17,18,3,0,3,2,Tony Parker,5,0.274
2012-01-18,25,9,0,1,7,Tony Parker,5,0.274
2012-01-20,24,6,0,2,2,Tony Parker,5,0.274
2012-01-21,24,13,0,1,4,Tony Parker,5,0.274
2012-01-23,20,17,0,0,2,Tony Parker,5,0.274
2012-01-25,15,7,0,1,2,Tony Parker,5,0.274
2012-01-27,20,3,0,0,3,Tony Parker,5,0.274
2012-01-29,9,4,0,0,1,Tony Parker,5,0.274
2012-01-30,5,12,0,2,5,Tony Parker,5,0.274
2012-02-01,24,4,0,2,0,Tony Parker,5,0.274
2012-02-02,18,7,0,0,5,Tony Parker,5,0.274
2012-02-04,42,9,1,2,3,Tony Parker,5,0.274
2012-02-06,21,7,0,3,1,Tony Parker,5,0.274
2012-02-08,37,8,1,1,3,Tony Parker,5,0.274
2012-02-11,12,5,0,1,2,Tony Parker,5,0.274
2012-02-14,14,7,0,0,3,Tony Parker,5,0.274
2012-02-15,34,14,0,1,3,Tony Parker,5,0.274
2012-02-18,30,10,0,0,3,Tony Parker,5,0.274
2012-02-20,23,11,0,3,6,Tony Parker,5,0.274
2012-02-23,16,12,0,1,1,Tony Parker,5,0.274
2012-02-29,11,9,0,0,6,Tony Parker,5,0.274
2012-03-02,15,4,0,3,3,Tony Parker,5,0.274
2012-03-04,25,7,0,2,3,Tony Parker,5,0.274
2012-03-07,32,6,0,0,0,Tony Parker,5,0.274
2012-03-12,31,7,1,1,3,Tony Parker,5,0.274
2012-03-14,31,12,0,0,2,Tony Parker,5,0.274
2012-03-16,25,7,0,0,4,Tony Parker,5,0.274
2012-03-17,13,11,0,0,2,Tony Parker,5,0.274
2012-03-21,2,6,0,0,0,Tony Parker,5,0.274
2012-03-24,12,10,0,1,2,Tony Parker,5,0.274
2012-03-25,21,7,0,0,1,Tony Parker,5,0.274
2012-03-27,24,7,0,0,4,Tony Parker,5,0.274
2012-03-28,10,10,0,2,7,Tony Parker,5,0.274
2012-03-31,18,5,0,2,4,Tony Parker,5,0.274
2012-04-03,19,5,0,1,3,Tony Parker,5,0.274
2012-04-04,10,2,0,1,1,Tony Parker,5,0.274
2012-04-06,7,6,0,0,1,Tony Parker,5,0.274
2012-04-08,28,3,0,2,3,Tony Parker,5,0.274
2012-04-11,4,8,0,1,2,Tony Parker,5,0.274
2012-04-12,13,9,0,2,1,Tony Parker,5,0.274
2012-04-14,14,5,0,0,4,Tony Parker,5,0.274
2012-04-16,8,5,0,0,2,Tony Parker,5,0.274
2012-04-17,29,13,0,1,3,Tony Parker,5,0.274
2012-04-18,15,8,0,0,5,Tony Parker,5,0.274
2012-04-20,20,10,0,2,1,Tony Parker,5,0.274
2012-04-22,6,9,1,0,2,Tony Parker,5,0.274
2012-04-23,13,6,0,0,7,Tony Parker,5,0.274
2011-12-26,22,5,0,1,12,Kevin Love,6,0.048
2011-12-27,31,2,0,0,20,Kevin Love,6,0.048
2011-12-30,25,3,0,2,12,Kevin Love,6,0.048
2012-01-01,25,1,1,1,17,Kevin Love,6,0.048
2012-01-02,24,1,2,3,15,Kevin Love,6,0.048
2012-01-04,27,0,2,0,14,Kevin Love,6,0.048
2012-01-06,29,0,0,0,14,Kevin Love,6,0.048
2012-01-08,20,3,0,3,16,Kevin Love,6,0.048
2012-01-09,13,1,0,0,14,Kevin Love,6,0.048
2012-01-10,20,2,0,0,13,Kevin Love,6,0.048
2012-01-13,34,1,3,0,15,Kevin Love,6,0.048
2012-01-14,30,2,1,2,13,Kevin Love,6,0.048
2012-01-16,33,3,0,2,11,Kevin Love,6,0.048
2012-01-18,20,1,0,1,17,Kevin Love,6,0.048
2012-01-20,17,3,0,1,14,Kevin Love,6,0.048
2012-01-21,15,0,0,0,8,Kevin Love,6,0.048
2012-01-23,39,1,0,1,11,Kevin Love,6,0.048
2012-01-25,31,2,2,2,11,Kevin Love,6,0.048
2012-01-27,18,0,0,1,16,Kevin Love,6,0.048
2012-01-29,33,2,0,1,13,Kevin Love,6,0.048
2012-01-30,29,0,0,2,7,Kevin Love,6,0.048
2012-02-01,21,2,1,0,17,Kevin Love,6,0.048
2012-02-03,20,5,1,0,10,Kevin Love,6,0.048
2012-02-04,25,1,0,1,18,Kevin Love,6,0.048
2012-02-10,32,3,0,0,12,Kevin Love,6,0.048
2012-02-11,32,0,1,1,21,Kevin Love,6,0.048
2012-02-13,19,3,0,1,15,Kevin Love,6,0.048
2012-02-15,30,3,0,1,18,Kevin Love,6,0.048
2012-02-17,33,1,2,0,17,Kevin Love,6,0.048
2012-02-19,20,2,0,0,15,Kevin Love,6,0.048
2012-02-20,22,4,1,2,13,Kevin Love,6,0.048
2012-02-22,10,3,0,3,10,Kevin Love,6,0.048
2012-02-28,10,2,0,0,7,Kevin Love,6,0.048
2012-03-01,23,3,0,1,10,Kevin Love,6,0.048
2012-03-03,42,4,0,1,10,Kevin Love,6,0.048
2012-03-05,39,2,0,0,17,Kevin Love,6,0.048
2012-03-07,29,3,0,0,16,Kevin Love,6,0.048
2012-03-10,31,0,0,1,16,Kevin Love,6,0.048
2012-03-12,30,1,0,0,7,Kevin Love,6,0.048
2012-03-15,25,1,0,0,16,Kevin Love,6,0.048
2012-03-16,27,0,0,1,15,Kevin Love,6,0.048
2012-03-18,21,3,1,1,11,Kevin Love,6,0.048
2012-03-19,36,2,0,0,16,Kevin Love,6,0.048
2012-03-21,17,2,0,2,12,Kevin Love,6,0.048
2012-03-23,51,0,1,1,14,Kevin Love,6,0.048
2012-03-25,30,4,3,2,21,Kevin Love,6,0.048
2012-03-27,28,2,4,1,11,Kevin Love,6,0.048
2012-03-28,40,4,0,0,19,Kevin Love,6,0.048
2012-03-30,22,3,0,0,11,Kevin Love,6,0.048
2012-04-01,26,4,0,1,9,Kevin Love,6,0.048
2012-04-02,23,1,1,0,7,Kevin Love,6,0.048
2012-04-04,29,5,0,0,12,Kevin Love,6,0.048
2012-04-07,29,3,1,1,12,Kevin Love,6,0.048
2012-04-09,25,2,0,2,13,Kevin Love,6,0.048
2012-04-11,0,0,0,0,3,Kevin Love,6,0.048
2011-12-25,11,0,2,1,15,Dwight Howard,7,0.011
2011-12-26,21,3,3,0,7,Dwight Howard,7,0.011
2011-12-29,16,3,3,3,24,Dwight Howard,7,0.011
2011-12-30,20,4,4,1,24,Dwight Howard,7,0.011
2012-01-01,19,1,3,1,15,Dwight Howard,7,0.011
2012-01-02,19,2,1,5,7,Dwight Howard,7,0.011
2012-01-04,28,2,3,0,20,Dwight Howard,7,0.011
2012-01-06,28,2,2,2,15,Dwight Howard,7,0.011
2012-01-08,5,1,1,0,4,Dwight Howard,7,0.011
2012-01-11,13,4,0,0,13,Dwight Howard,7,0.011
2012-01-12,45,3,2,4,23,Dwight Howard,7,0.011
2012-01-16,8,4,3,1,10,Dwight Howard,7,0.011
2012-01-17,25,4,4,1,17,Dwight Howard,7,0.011
2012-01-18,24,1,3,1,25,Dwight Howard,7,0.011
2012-01-20,21,2,1,1,23,Dwight Howard,7,0.011
2012-01-23,18,3,1,1,14,Dwight Howard,7,0.011
2012-01-24,14,0,1,2,9,Dwight Howard,7,0.011
2012-01-26,16,0,1,0,16,Dwight Howard,7,0.011
2012-01-27,28,3,1,2,16,Dwight Howard,7,0.011
2012-01-29,24,1,2,1,13,Dwight Howard,7,0.011
2012-01-30,17,0,2,1,11,Dwight Howard,7,0.011
2012-02-01,23,3,0,4,18,Dwight Howard,7,0.011
2012-02-03,19,2,8,0,16,Dwight Howard,7,0.011
2012-02-04,27,1,2,3,8,Dwight Howard,7,0.011
2012-02-06,33,1,2,2,14,Dwight Howard,7,0.011
2012-02-08,25,4,2,3,24,Dwight Howard,7,0.011
2012-02-10,18,0,1,0,18,Dwight Howard,7,0.011
2012-02-11,11,1,4,0,14,Dwight Howard,7,0.011
2012-02-13,11,2,0,1,7,Dwight Howard,7,0.011
2012-02-15,17,2,2,1,14,Dwight Howard,7,0.011
2012-02-17,26,1,4,1,20,Dwight Howard,7,0.011
2012-02-19,12,3,1,1,15,Dwight Howard,7,0.011
2012-02-20,28,4,1,3,16,Dwight Howard,7,0.011
2012-02-22,20,4,2,2,17,Dwight Howard,7,0.011
2012-02-23,12,3,5,2,12,Dwight Howard,7,0.011
2012-02-29,14,1,5,1,12,Dwight Howard,7,0.011
2012-03-01,33,2,1,2,9,Dwight Howard,7,0.011
2012-03-03,28,0,1,4,14,Dwight Howard,7,0.011
2012-03-05,36,0,2,1,13,Dwight Howard,7,0.011
2012-03-06,15,0,2,1,17,Dwight Howard,7,0.011
2012-03-08,29,0,3,0,18,Dwight Howard,7,0.011
2012-03-11,30,5,1,4,13,Dwight Howard,7,0.011
2012-03-13,24,1,2,3,25,Dwight Howard,7,0.011
2012-03-14,22,1,3,2,12,Dwight Howard,7,0.011
2012-03-16,18,2,3,1,6,Dwight Howard,7,0.011
2012-03-18,18,2,0,0,11,Dwight Howard,7,0.011
2012-03-19,18,2,3,1,12,Dwight Howard,7,0.011
2012-03-21,28,0,3,0,16,Dwight Howard,7,0.011
2012-03-23,16,1,2,2,13,Dwight Howard,7,0.011
2012-03-26,23,3,2,2,10,Dwight Howard,7,0.011
2012-03-28,12,2,0,2,5,Dwight Howard,7,0.011
2012-03-30,19,1,1,2,15,Dwight Howard,7,0.011
2012-04-05,8,1,3,1,8,Dwight Howard,7,0.011
2012-04-07,20,6,2,1,22,Dwight Howard,7,0.011
2011-12-25,31,13,0,5,5,Rajon Rondo,8,0.01
2011-12-27,22,12,0,0,8,Rajon Rondo,8,0.01
2011-12-28,13,6,0,1,2,Rajon Rondo,8,0.01
2011-12-30,9,5,0,0,3,Rajon Rondo,8,0.01
2012-01-01,18,14,0,1,11,Rajon Rondo,8,0.01
2012-01-02,6,13,0,1,7,Rajon Rondo,8,0.01
2012-01-04,8,12,0,3,0,Rajon Rondo,8,0.01
2012-01-06,11,9,0,3,5,Rajon Rondo,8,0.01
2012-01-11,24,7,0,3,3,Rajon Rondo,8,0.01
2012-01-13,14,11,0,4,7,Rajon Rondo,8,0.01
2012-01-14,6,9,0,0,3,Rajon Rondo,8,0.01
2012-01-16,12,9,0,1,9,Rajon Rondo,8,0.01
2012-01-18,21,2,0,0,3,Rajon Rondo,8,0.01
2012-02-03,7,7,0,2,5,Rajon Rondo,8,0.01
2012-02-05,5,14,0,2,5,Rajon Rondo,8,0.01
2012-02-07,10,14,0,1,0,Rajon Rondo,8,0.01
2012-02-09,14,7,0,2,2,Rajon Rondo,8,0.01
2012-02-10,5,7,0,0,5,Rajon Rondo,8,0.01
2012-02-12,32,15,0,2,10,Rajon Rondo,8,0.01
2012-02-15,35,6,0,4,5,Rajon Rondo,8,0.01
2012-02-16,17,8,0,1,7,Rajon Rondo,8,0.01
2012-02-19,5,10,0,0,2,Rajon Rondo,8,0.01
2012-02-28,0,11,0,1,3,Rajon Rondo,8,0.01
2012-02-29,15,10,0,0,11,Rajon Rondo,8,0.01
2012-03-02,14,13,0,5,2,Rajon Rondo,8,0.01
2012-03-04,18,20,1,1,17,Rajon Rondo,8,0.01
2012-03-06,9,12,0,3,3,Rajon Rondo,8,0.01
2012-03-07,5,8,0,2,1,Rajon Rondo,8,0.01
2012-03-09,8,5,0,2,2,Rajon Rondo,8,0.01
2012-03-11,24,10,0,1,2,Rajon Rondo,8,0.01
2012-03-12,12,10,0,3,2,Rajon Rondo,8,0.01
2012-03-14,8,14,0,0,6,Rajon Rondo,8,0.01
2012-03-16,4,12,0,1,3,Rajon Rondo,8,0.01
2012-03-17,12,16,1,1,5,Rajon Rondo,8,0.01
2012-03-19,10,13,0,6,3,Rajon Rondo,8,0.01
2012-03-22,10,14,0,3,4,Rajon Rondo,8,0.01
2012-03-23,6,17,0,0,5,Rajon Rondo,8,0.01
2012-03-25,4,11,0,2,4,Rajon Rondo,8,0.01
2012-03-26,7,13,0,2,6,Rajon Rondo,8,0.01
2012-03-28,6,14,0,0,4,Rajon Rondo,8,0.01
2012-03-30,6,17,0,3,6,Rajon Rondo,8,0.01
