DATE,PTS,AST,BLK,STL,TRB,Player,Position
2001-03-07,6,13,0,2,5,Jason Kidd,8
2001-03-09,9,13,0,1,6,Jason Kidd,8
2001-03-11,19,16,0,2,8,Jason Kidd,8
2001-03-14,21,3,0,2,8,Jason Kidd,8
2001-03-15,31,9,0,1,7,Jason Kidd,8
2001-03-17,32,9,1,0,9,Jason Kidd,8
2001-03-20,36,9,0,3,2,Jason Kidd,8
2001-03-22,20,7,1,1,9,Jason Kidd,8
2001-03-23,12,14,0,4,10,Jason Kidd,8
2001-03-26,22,9,0,3,11,Jason Kidd,8
2001-03-28,29,10,0,4,6,Jason Kidd,8
2001-03-29,43,4,2,4,9,Jason Kidd,8
2001-04-01,30,12,0,6,2,Jason Kidd,8
2001-04-03,17,9,0,2,6,Jason Kidd,8
2001-04-04,29,10,0,4,7,Jason Kidd,8
2001-04-06,12,8,0,1,4,Jason Kidd,8
2001-04-07,17,9,1,3,6,Jason Kidd,8
2001-04-10,9,2,0,0,2,Jason Kidd,8
2001-04-11,9,13,0,2,12,Jason Kidd,8
2001-04-13,30,17,0,4,9,Jason Kidd,8
2001-04-15,20,14,0,4,3,Jason Kidd,8
2001-04-16,12,7,0,1,4,Jason Kidd,8
2001-04-18,10,3,0,2,1,Jason Kidd,8
2000-10-31,14,2,1,1,2,Kobe Bryant,9
2000-11-01,31,5,1,0,4,Kobe Bryant,9
2000-11-04,22,2,2,5,5,Kobe Bryant,9
2000-11-05,21,6,0,0,5,Kobe Bryant,9
2000-11-07,15,3,1,2,3,Kobe Bryant,9
2000-11-08,32,8,0,3,3,Kobe Bryant,9
2000-11-12,37,2,0,3,10,Kobe Bryant,9
2000-11-14,31,9,1,2,4,Kobe Bryant,9
2000-11-16,31,3,1,0,10,Kobe Bryant,9
2000-11-18,32,4,1,0,5,Kobe Bryant,9
2000-11-19,22,3,0,1,12,Kobe Bryant,9
2000-11-22,31,7,0,1,4,Kobe Bryant,9
2000-11-24,29,5,0,1,4,Kobe Bryant,9
2000-11-27,29,4,0,1,7,Kobe Bryant,9
2000-11-28,37,5,0,4,4,Kobe Bryant,9
2000-11-30,17,4,0,3,3,Kobe Bryant,9
2000-12-01,43,6,0,1,3,Kobe Bryant,9
2000-12-03,38,6,2,2,10,Kobe Bryant,9
2000-12-05,36,4,1,0,1,Kobe Bryant,9
2000-12-06,51,8,1,2,7,Kobe Bryant,9
2000-12-08,19,2,1,3,4,Kobe Bryant,9
2000-12-10,26,9,1,1,4,Kobe Bryant,9
2000-12-12,25,6,0,2,6,Kobe Bryant,9
2000-12-13,35,6,0,2,6,Kobe Bryant,9
2000-12-15,17,1,1,1,4,Kobe Bryant,9
2000-12-17,40,4,3,0,7,Kobe Bryant,9
2000-12-19,23,6,0,0,5,Kobe Bryant,9
2000-12-21,45,3,0,1,4,Kobe Bryant,9
2000-12-22,35,4,0,0,4,Kobe Bryant,9
2000-12-25,29,6,0,2,2,Kobe Bryant,9
2000-12-28,38,1,0,3,5,Kobe Bryant,9
2000-12-30,17,6,0,1,5,Kobe Bryant,9
2001-01-03,31,4,0,3,4,Kobe Bryant,9
2001-01-07,27,4,1,3,6,Kobe Bryant,9
2001-01-12,32,5,2,2,5,Kobe Bryant,9
2001-01-13,27,4,0,3,9,Kobe Bryant,9
2001-01-15,26,11,2,2,11,Kobe Bryant,9
2001-01-19,29,4,0,3,6,Kobe Bryant,9
2001-01-21,34,0,1,5,8,Kobe Bryant,9
2001-01-23,21,5,0,2,8,Kobe Bryant,9
2001-01-26,26,3,0,1,9,Kobe Bryant,9
2001-01-28,33,3,0,2,11,Kobe Bryant,9
2001-01-30,47,3,1,3,5,Kobe Bryant,9
2001-01-31,24,5,3,0,9,Kobe Bryant,9
2001-02-02,44,2,5,0,9,Kobe Bryant,9
2001-02-04,26,4,0,1,11,Kobe Bryant,9
2001-02-07,32,9,1,4,8,Kobe Bryant,9
2001-02-13,38,5,1,1,8,Kobe Bryant,9
2001-02-14,18,7,0,1,7,Kobe Bryant,9
2001-02-16,25,10,0,1,10,Kobe Bryant,9
2001-02-18,33,9,1,1,5,Kobe Bryant,9
2001-02-20,19,7,1,1,6,Kobe Bryant,9
2001-02-28,38,6,1,1,10,Kobe Bryant,9
2001-03-03,20,6,0,1,5,Kobe Bryant,9
2001-03-04,22,5,0,2,2,Kobe Bryant,9
2001-03-06,29,2,1,3,3,Kobe Bryant,9
2001-03-07,29,5,0,0,7,Kobe Bryant,9
2001-03-09,38,2,0,1,7,Kobe Bryant,9
2001-03-15,39,7,0,3,5,Kobe Bryant,9
2001-03-16,26,5,2,5,5,Kobe Bryant,9
2001-03-18,16,7,0,1,2,Kobe Bryant,9
2001-03-19,27,4,1,0,12,Kobe Bryant,9
2001-03-21,13,8,0,0,7,Kobe Bryant,9
2001-04-01,0,2,0,0,0,Kobe Bryant,9
2001-04-10,20,4,0,6,3,Kobe Bryant,9
2001-04-12,30,9,0,1,5,Kobe Bryant,9
2001-04-15,25,7,1,1,4,Kobe Bryant,9
2001-04-17,26,5,0,2,5,Kobe Bryant,9
2000-10-31,22,0,3,1,9,David Robinson,10
2000-11-02,4,1,0,1,7,David Robinson,10
2000-11-04,12,1,4,0,9,David Robinson,10
2000-11-07,11,1,2,2,3,David Robinson,10
2000-11-08,16,1,0,1,7,David Robinson,10
2000-11-10,9,3,0,0,14,David Robinson,10
2000-11-11,13,3,2,1,9,David Robinson,10
2000-11-14,8,0,3,1,9,David Robinson,10
2000-11-16,21,2,2,1,14,David Robinson,10
2000-11-17,10,2,2,2,7,David Robinson,10
2000-11-22,14,0,3,1,6,David Robinson,10
2000-11-24,12,3,5,0,5,David Robinson,10
2000-11-25,12,3,2,3,8,David Robinson,10
2000-11-29,10,1,3,1,10,David Robinson,10
2000-12-01,16,3,0,5,10,David Robinson,10
2000-12-03,11,1,4,0,9,David Robinson,10
2000-12-05,15,1,1,0,12,David Robinson,10
2000-12-07,11,1,3,0,6,David Robinson,10
2000-12-09,9,2,3,0,9,David Robinson,10
2000-12-11,11,1,3,0,1,David Robinson,10
2000-12-13,18,0,0,0,6,David Robinson,10
2000-12-14,23,1,3,2,12,David Robinson,10
2000-12-16,18,0,6,0,7,David Robinson,10
2000-12-19,5,1,1,0,7,David Robinson,10
2000-12-20,9,2,6,0,13,David Robinson,10
2000-12-22,15,3,2,2,10,David Robinson,10
2000-12-23,12,1,0,1,8,David Robinson,10
2000-12-26,17,0,2,1,12,David Robinson,10
2000-12-28,28,1,2,2,8,David Robinson,10
2000-12-30,15,1,0,1,9,David Robinson,10
2001-01-02,18,1,3,3,10,David Robinson,10
2001-01-06,29,1,5,1,22,David Robinson,10
2001-01-09,26,4,2,0,8,David Robinson,10
2001-01-12,18,0,3,1,8,David Robinson,10
2001-01-13,10,2,5,1,7,David Robinson,10
2001-01-15,2,3,1,0,9,David Robinson,10
2001-01-17,15,1,6,1,8,David Robinson,10
2001-01-20,28,1,6,0,17,David Robinson,10
2001-01-23,14,2,2,1,8,David Robinson,10
2001-01-25,11,1,3,1,7,David Robinson,10
2001-01-27,10,0,0,0,5,David Robinson,10
2001-01-29,10,1,4,1,6,David Robinson,10
2001-01-31,15,1,2,1,10,David Robinson,10
2001-02-03,13,0,4,1,9,David Robinson,10
2001-02-05,13,3,0,1,8,David Robinson,10
2001-02-07,15,1,0,1,7,David Robinson,10
2001-02-08,22,1,3,0,9,David Robinson,10
2001-02-13,0,0,0,0,5,David Robinson,10
2001-02-15,16,0,1,1,3,David Robinson,10
2001-02-16,6,3,1,0,9,David Robinson,10
2001-02-18,14,5,2,3,10,David Robinson,10
2001-02-19,15,1,2,1,7,David Robinson,10
2001-02-21,13,0,1,1,8,David Robinson,10
2001-02-23,14,0,2,1,10,David Robinson,10
2001-02-24,16,2,3,0,10,David Robinson,10
2001-02-27,16,3,3,1,10,David Robinson,10
2001-03-01,17,1,4,1,11,David Robinson,10
2001-03-03,16,3,1,1,15,David Robinson,10
2001-03-05,6,2,1,1,11,David Robinson,10
2001-03-06,19,2,3,2,9,David Robinson,10
2001-03-08,12,0,0,2,8,David Robinson,10
2001-03-09,11,4,2,3,6,David Robinson,10
2001-03-12,14,2,3,0,12,David Robinson,10
2001-03-14,18,1,4,2,9,David Robinson,10
2001-03-16,14,2,4,1,6,David Robinson,10
2001-03-17,22,3,4,2,5,David Robinson,10
2001-03-19,15,1,1,2,7,David Robinson,10
2001-03-21,12,0,1,0,7,David Robinson,10
2001-03-22,19,1,8,0,10,David Robinson,10
2001-03-25,18,3,1,1,7,David Robinson,10
2001-03-27,10,1,3,0,6,David Robinson,10
2001-03-29,12,3,6,3,6,David Robinson,10
2001-03-31,19,1,1,1,11,David Robinson,10
2001-04-03,7,3,0,1,3,David Robinson,10
2001-04-05,4,1,0,0,6,David Robinson,10
2001-04-07,20,1,3,0,7,David Robinson,10
2001-04-10,34,1,6,0,11,David Robinson,10
2001-04-12,9,1,3,2,11,David Robinson,10
2001-04-14,25,2,7,4,12,David Robinson,10
2001-04-17,12,0,0,0,9,David Robinson,10
2000-10-31,26,2,0,0,4,Ray Allen,11
2000-11-02,19,1,1,1,6,Ray Allen,11
2000-11-04,12,6,1,3,5,Ray Allen,11
2000-11-07,20,5,0,0,7,Ray Allen,11
2000-11-08,17,1,0,0,5,Ray Allen,11
2000-11-11,40,0,0,3,3,Ray Allen,11
2000-11-15,17,3,0,3,4,Ray Allen,11
2000-11-17,23,2,0,1,5,Ray Allen,11
2000-11-18,29,2,0,1,4,Ray Allen,11
2000-11-22,19,4,0,1,3,Ray Allen,11
2000-11-24,21,2,0,1,4,Ray Allen,11
2000-11-25,37,5,2,4,7,Ray Allen,11
2000-11-27,23,3,0,2,6,Ray Allen,11
2000-11-28,21,3,2,2,8,Ray Allen,11
2000-11-30,11,4,0,1,6,Ray Allen,11
2000-12-02,19,3,0,0,2,Ray Allen,11
2000-12-03,16,3,0,4,4,Ray Allen,11
2000-12-06,30,1,0,1,5,Ray Allen,11
2000-12-07,15,6,0,1,7,Ray Allen,11
2000-12-09,22,4,0,2,4,Ray Allen,11
2000-12-12,35,4,0,3,3,Ray Allen,11
2000-12-13,25,3,0,1,3,Ray Allen,11
2000-12-15,14,2,0,1,5,Ray Allen,11
2000-12-17,18,3,0,0,5,Ray Allen,11
2000-12-21,16,4,0,5,9,Ray Allen,11
2000-12-23,9,3,0,0,4,Ray Allen,11
2000-12-26,25,6,0,2,4,Ray Allen,11
2000-12-28,23,4,1,1,1,Ray Allen,11
2000-12-30,26,7,0,2,8,Ray Allen,11
2001-01-02,16,3,0,3,5,Ray Allen,11
2001-01-03,25,4,0,6,4,Ray Allen,11
2001-01-05,18,4,0,2,4,Ray Allen,11
2001-01-07,28,7,1,3,5,Ray Allen,11
2001-01-09,17,3,1,1,3,Ray Allen,11
2001-01-11,18,4,1,2,4,Ray Allen,11
2001-01-13,12,4,0,1,5,Ray Allen,11
2001-01-15,20,5,0,1,7,Ray Allen,11
2001-01-16,32,5,0,1,4,Ray Allen,11
2001-01-19,11,7,0,3,6,Ray Allen,11
2001-01-21,17,4,0,2,4,Ray Allen,11
2001-01-23,19,4,2,0,7,Ray Allen,11
2001-01-27,17,5,0,1,10,Ray Allen,11
2001-01-29,24,2,0,0,4,Ray Allen,11
2001-01-31,32,11,0,0,4,Ray Allen,11
2001-02-03,20,5,1,1,2,Ray Allen,11
2001-02-06,28,8,0,2,7,Ray Allen,11
2001-02-07,20,11,0,0,10,Ray Allen,11
2001-02-13,27,9,1,2,5,Ray Allen,11
2001-02-14,19,4,1,2,9,Ray Allen,11
2001-02-17,30,4,0,3,5,Ray Allen,11
2001-02-19,23,3,0,2,3,Ray Allen,11
2001-02-20,34,4,0,1,11,Ray Allen,11
2001-02-23,29,7,1,0,7,Ray Allen,11
2001-02-25,13,8,0,3,5,Ray Allen,11
2001-02-26,42,7,0,0,9,Ray Allen,11
2001-02-28,16,5,0,1,1,Ray Allen,11
2001-03-01,15,5,0,1,6,Ray Allen,11
2001-03-03,27,2,0,4,4,Ray Allen,11
2001-03-05,23,4,0,1,8,Ray Allen,11
2001-03-07,14,6,0,1,9,Ray Allen,11
2001-03-10,32,4,0,1,4,Ray Allen,11
2001-03-11,29,4,1,2,3,Ray Allen,11
2001-03-13,29,7,0,2,5,Ray Allen,11
2001-03-15,18,5,0,0,0,Ray Allen,11
2001-03-17,20,10,0,2,6,Ray Allen,11
2001-03-18,15,3,1,1,8,Ray Allen,11
2001-03-21,16,5,0,2,5,Ray Allen,11
2001-03-23,17,9,0,1,10,Ray Allen,11
2001-03-25,27,5,0,3,11,Ray Allen,11
2001-03-26,18,4,0,1,4,Ray Allen,11
2001-03-29,13,8,0,3,8,Ray Allen,11
2001-03-31,14,7,0,3,11,Ray Allen,11
2001-04-01,31,6,1,0,5,Ray Allen,11
2001-04-03,20,3,0,1,6,Ray Allen,11
2001-04-04,26,0,0,1,0,Ray Allen,11
2001-04-06,22,3,0,2,1,Ray Allen,11
2001-04-08,20,6,0,0,4,Ray Allen,11
2001-04-10,16,6,0,0,1,Ray Allen,11
2001-04-12,43,5,0,2,5,Ray Allen,11
2001-04-14,31,4,1,1,6,Ray Allen,11
2001-04-16,14,7,0,0,1,Ray Allen,11
2001-04-17,21,3,0,0,6,Ray Allen,11
2000-10-31,26,2,0,4,3,Vince Carter,12
2000-11-01,25,4,1,3,4,Vince Carter,12
2000-11-03,33,2,1,0,4,Vince Carter,12
2000-11-04,34,2,2,0,8,Vince Carter,12
2000-11-07,23,0,2,0,2,Vince Carter,12
2000-11-10,32,5,0,3,5,Vince Carter,12
2000-11-11,26,6,2,0,2,Vince Carter,12
2000-11-16,37,6,1,0,8,Vince Carter,12
2000-11-18,48,4,2,3,10,Vince Carter,12
2000-11-20,20,2,2,1,3,Vince Carter,12
2000-11-23,28,5,0,0,5,Vince Carter,12
2000-11-25,25,5,0,2,7,Vince Carter,12
2000-11-26,0,0,0,0,0,Vince Carter,12
2000-12-08,29,5,1,2,9,Vince Carter,12
2000-12-10,35,5,3,0,12,Vince Carter,12
2000-12-12,33,3,1,2,6,Vince Carter,12
2000-12-14,24,2,0,4,8,Vince Carter,12
2000-12-15,15,0,0,0,3,Vince Carter,12
2000-12-17,31,6,2,1,12,Vince Carter,12
2000-12-19,33,1,2,0,7,Vince Carter,12
2000-12-20,45,1,1,2,2,Vince Carter,12
2000-12-22,20,10,0,2,7,Vince Carter,12
2000-12-26,32,11,1,2,4,Vince Carter,12
2000-12-28,25,5,0,2,2,Vince Carter,12
2000-12-30,46,6,1,1,6,Vince Carter,12
2001-01-02,25,3,0,2,7,Vince Carter,12
2001-01-05,33,2,2,3,8,Vince Carter,12
2001-01-07,23,5,3,3,5,Vince Carter,12
2001-01-09,24,2,2,1,6,Vince Carter,12
2001-01-10,18,6,0,4,6,Vince Carter,12
2001-01-12,25,2,2,1,3,Vince Carter,12
2001-01-14,40,3,1,1,8,Vince Carter,12
2001-01-16,22,4,0,1,2,Vince Carter,12
2001-01-17,27,2,0,3,2,Vince Carter,12
2001-01-19,25,7,0,4,4,Vince Carter,12
2001-01-21,39,8,0,3,10,Vince Carter,12
2001-01-23,33,7,0,2,6,Vince Carter,12
2001-01-24,21,2,0,1,2,Vince Carter,12
2001-01-30,0,1,0,0,1,Vince Carter,12
2001-02-03,19,3,0,0,4,Vince Carter,12
2001-02-05,29,4,0,0,4,Vince Carter,12
2001-02-08,31,4,0,0,3,Vince Carter,12
2001-02-13,33,2,0,0,4,Vince Carter,12
2001-02-15,28,0,0,2,7,Vince Carter,12
2001-02-18,6,3,0,2,5,Vince Carter,12
2001-02-20,33,1,3,1,13,Vince Carter,12
2001-02-21,39,4,0,2,9,Vince Carter,12
2001-02-23,38,6,0,1,10,Vince Carter,12
2001-02-24,19,6,0,2,3,Vince Carter,12
2001-02-27,32,6,1,1,5,Vince Carter,12
2001-02-28,32,6,1,0,6,Vince Carter,12
2001-03-02,38,3,1,0,7,Vince Carter,12
2001-03-04,25,4,0,3,8,Vince Carter,12
2001-03-06,25,2,1,1,9,Vince Carter,12
2001-03-07,28,1,2,0,1,Vince Carter,12
2001-03-09,32,1,0,2,4,Vince Carter,12
2001-03-11,25,5,2,1,8,Vince Carter,12
2001-03-13,24,2,4,0,9,Vince Carter,12
2001-03-15,22,3,2,2,5,Vince Carter,12
2001-03-20,33,1,0,1,7,Vince Carter,12
2001-03-21,23,3,0,0,2,Vince Carter,12
2001-03-23,29,3,4,3,4,Vince Carter,12
2001-03-25,24,6,1,1,8,Vince Carter,12
2001-03-27,38,2,4,1,6,Vince Carter,12
2001-03-30,27,4,2,2,6,Vince Carter,12
2001-04-01,28,11,3,1,3,Vince Carter,12
2001-04-03,26,5,4,3,10,Vince Carter,12
2001-04-04,32,4,0,1,5,Vince Carter,12
2001-04-06,21,8,0,4,3,Vince Carter,12
2001-04-08,33,6,3,4,3,Vince Carter,12
2001-04-11,22,1,0,2,5,Vince Carter,12
2001-04-13,27,8,3,2,5,Vince Carter,12
2001-04-14,14,4,0,2,3,Vince Carter,12
2001-04-17,21,3,3,4,7,Vince Carter,12
2001-04-18,34,4,3,0,6,Vince Carter,12
2000-11-01,28,5,0,2,6,Paul Pierce,13
2000-11-03,30,4,0,1,7,Paul Pierce,13
2000-11-04,10,4,1,1,4,Paul Pierce,13
2000-11-07,10,3,1,1,3,Paul Pierce,13
2000-11-10,35,4,0,2,4,Paul Pierce,13
2000-11-11,26,1,1,2,9,Paul Pierce,13
2000-11-15,20,2,0,1,10,Paul Pierce,13
2000-11-17,25,6,0,1,7,Paul Pierce,13
2000-11-18,17,0,0,0,4,Paul Pierce,13
2000-11-20,9,4,0,2,9,Paul Pierce,13
2000-11-22,16,2,0,0,6,Paul Pierce,13
2000-11-24,41,2,0,3,7,Paul Pierce,13
2000-11-26,27,4,3,5,5,Paul Pierce,13
2000-11-28,20,4,1,2,8,Paul Pierce,13
2000-11-30,34,3,0,2,2,Paul Pierce,13
2000-12-01,25,6,0,0,10,Paul Pierce,13
2000-12-03,25,6,1,3,7,Paul Pierce,13
2000-12-05,23,2,0,1,5,Paul Pierce,13
2000-12-08,29,4,1,1,9,Paul Pierce,13
2000-12-10,28,5,1,1,7,Paul Pierce,13
2000-12-13,9,3,0,2,4,Paul Pierce,13
2000-12-15,14,3,0,1,9,Paul Pierce,13
2000-12-16,19,3,0,3,5,Paul Pierce,13
2000-12-18,30,2,1,4,3,Paul Pierce,13
2000-12-20,25,3,0,1,6,Paul Pierce,13
2000-12-21,31,3,0,2,4,Paul Pierce,13
2000-12-23,28,3,1,1,7,Paul Pierce,13
2000-12-26,19,3,0,0,3,Paul Pierce,13
2000-12-28,25,2,0,2,4,Paul Pierce,13
2000-12-30,15,4,1,1,3,Paul Pierce,13
2001-01-02,30,2,0,1,6,Paul Pierce,13
2001-01-03,16,2,1,0,3,Paul Pierce,13
2001-01-05,36,3,1,1,8,Paul Pierce,13
2001-01-06,20,1,1,1,5,Paul Pierce,13
2001-01-08,25,6,1,6,5,Paul Pierce,13
2001-01-10,28,2,0,4,2,Paul Pierce,13
2001-01-12,18,3,0,2,8,Paul Pierce,13
2001-01-15,42,3,0,2,5,Paul Pierce,13
2001-01-17,18,1,1,1,6,Paul Pierce,13
2001-01-18,23,5,2,3,15,Paul Pierce,13
2001-01-21,28,1,1,3,11,Paul Pierce,13
2001-01-23,23,7,1,4,6,Paul Pierce,13
2001-01-26,28,1,0,1,9,Paul Pierce,13
2001-01-29,28,2,1,1,8,Paul Pierce,13
2001-01-31,18,2,3,2,10,Paul Pierce,13
2001-02-02,40,2,2,2,7,Paul Pierce,13
2001-02-04,22,3,0,2,4,Paul Pierce,13
2001-02-05,39,3,1,3,4,Paul Pierce,13
2001-02-07,27,3,3,3,6,Paul Pierce,13
2001-02-13,25,2,2,1,5,Paul Pierce,13
2001-02-15,18,0,3,1,5,Paul Pierce,13
2001-02-17,14,2,0,0,6,Paul Pierce,13
2001-02-19,22,5,0,1,4,Paul Pierce,13
2001-02-20,31,1,1,2,4,Paul Pierce,13
2001-02-22,23,2,1,2,11,Paul Pierce,13
2001-02-23,24,0,2,1,5,Paul Pierce,13
2001-02-26,24,4,0,1,5,Paul Pierce,13
2001-03-01,23,5,2,0,7,Paul Pierce,13
2001-03-02,30,4,0,3,6,Paul Pierce,13
2001-03-04,24,6,0,1,1,Paul Pierce,13
2001-03-07,30,4,0,3,10,Paul Pierce,13
2001-03-09,21,7,3,2,12,Paul Pierce,13
2001-03-11,24,3,1,2,4,Paul Pierce,13
2001-03-13,42,2,1,4,6,Paul Pierce,13
2001-03-15,42,1,3,2,2,Paul Pierce,13
2001-03-16,14,4,1,2,12,Paul Pierce,13
2001-03-21,37,4,2,2,9,Paul Pierce,13
2001-03-22,44,1,1,0,6,Paul Pierce,13
2001-03-25,36,4,0,1,6,Paul Pierce,13
2001-03-27,41,3,0,2,11,Paul Pierce,13
2001-03-29,24,1,0,0,7,Paul Pierce,13
2001-03-30,23,2,0,0,9,Paul Pierce,13
2001-04-01,12,4,1,1,4,Paul Pierce,13
2001-04-03,33,1,0,2,9,Paul Pierce,13
2001-04-04,17,7,2,2,11,Paul Pierce,13
2001-04-06,30,1,1,4,5,Paul Pierce,13
2001-04-07,15,3,1,2,4,Paul Pierce,13
2001-04-09,23,5,1,2,5,Paul Pierce,13
2001-04-11,41,5,3,0,4,Paul Pierce,13
2001-04-13,19,3,1,0,4,Paul Pierce,13
2001-04-15,18,3,1,0,11,Paul Pierce,13
2001-04-18,25,2,3,2,7,Paul Pierce,13
2000-10-31,44,3,1,0,5,Jerry Stackhouse,14
2000-11-01,20,3,1,0,2,Jerry Stackhouse,14
2000-11-03,22,2,1,2,5,Jerry Stackhouse,14
2000-11-04,17,2,0,2,4,Jerry Stackhouse,14
2000-11-08,36,3,0,0,3,Jerry Stackhouse,14
2000-11-09,29,6,1,0,0,Jerry Stackhouse,14
2000-11-11,17,4,1,1,2,Jerry Stackhouse,14
2000-11-12,38,2,3,1,7,Jerry Stackhouse,14
2000-11-15,29,5,0,1,7,Jerry Stackhouse,14
2000-11-17,25,5,0,1,1,Jerry Stackhouse,14
2000-11-19,22,5,4,5,2,Jerry Stackhouse,14
2000-11-21,32,4,0,5,3,Jerry Stackhouse,14
2000-11-24,31,4,0,2,3,Jerry Stackhouse,14
2000-11-26,37,2,0,1,4,Jerry Stackhouse,14
2000-11-29,31,6,1,2,1,Jerry Stackhouse,14
2000-12-03,24,5,1,0,0,Jerry Stackhouse,14
2000-12-05,11,11,0,0,4,Jerry Stackhouse,14
2000-12-06,41,5,0,2,6,Jerry Stackhouse,14
2000-12-09,26,2,0,0,4,Jerry Stackhouse,14
2000-12-10,30,3,0,1,2,Jerry Stackhouse,14
2000-12-13,30,6,0,3,4,Jerry Stackhouse,14
2000-12-15,29,5,1,0,5,Jerry Stackhouse,14
2000-12-17,24,7,1,2,7,Jerry Stackhouse,14
2000-12-19,35,4,1,2,4,Jerry Stackhouse,14
2000-12-20,30,7,1,0,5,Jerry Stackhouse,14
2000-12-23,25,8,0,1,3,Jerry Stackhouse,14
2000-12-26,33,7,1,0,4,Jerry Stackhouse,14
2000-12-28,34,2,1,2,3,Jerry Stackhouse,14
2000-12-30,35,7,1,1,6,Jerry Stackhouse,14
2000-12-31,25,1,2,3,3,Jerry Stackhouse,14
2001-01-03,33,8,0,1,7,Jerry Stackhouse,14
2001-01-04,46,2,0,3,0,Jerry Stackhouse,14
2001-01-06,34,6,0,2,6,Jerry Stackhouse,14
2001-01-10,23,7,0,1,4,Jerry Stackhouse,14
2001-01-12,35,5,1,2,6,Jerry Stackhouse,14
2001-01-14,41,5,2,2,2,Jerry Stackhouse,14
2001-01-16,28,4,1,0,1,Jerry Stackhouse,14
2001-01-18,36,11,0,1,6,Jerry Stackhouse,14
2001-01-19,37,10,1,0,4,Jerry Stackhouse,14
2001-01-24,19,3,1,3,5,Jerry Stackhouse,14
2001-01-26,34,5,1,2,7,Jerry Stackhouse,14
2001-01-27,32,7,0,1,4,Jerry Stackhouse,14
2001-01-29,12,5,1,1,5,Jerry Stackhouse,14
2001-01-31,30,10,0,0,2,Jerry Stackhouse,14
2001-02-02,40,3,0,1,3,Jerry Stackhouse,14
2001-02-03,21,5,0,1,1,Jerry Stackhouse,14
2001-02-06,24,6,1,1,2,Jerry Stackhouse,14
2001-02-08,26,2,0,2,7,Jerry Stackhouse,14
2001-02-14,30,5,0,2,5,Jerry Stackhouse,14
2001-02-15,40,3,0,0,4,Jerry Stackhouse,14
2001-02-19,28,5,2,0,2,Jerry Stackhouse,14
2001-02-21,32,8,3,1,7,Jerry Stackhouse,14
2001-02-23,22,4,0,0,1,Jerry Stackhouse,14
2001-02-25,35,6,1,3,3,Jerry Stackhouse,14
2001-02-28,28,7,1,4,3,Jerry Stackhouse,14
2001-03-02,21,8,0,0,4,Jerry Stackhouse,14
2001-03-04,26,7,1,1,4,Jerry Stackhouse,14
2001-03-05,32,5,1,1,7,Jerry Stackhouse,14
2001-03-07,36,7,2,2,5,Jerry Stackhouse,14
2001-03-09,23,6,1,1,4,Jerry Stackhouse,14
2001-03-11,30,5,0,2,3,Jerry Stackhouse,14
2001-03-14,38,3,0,0,4,Jerry Stackhouse,14
2001-03-15,46,4,0,0,4,Jerry Stackhouse,14
2001-03-17,31,3,0,0,8,Jerry Stackhouse,14
2001-03-18,16,5,0,0,2,Jerry Stackhouse,14
2001-03-20,29,2,1,0,3,Jerry Stackhouse,14
2001-03-22,31,5,2,1,3,Jerry Stackhouse,14
2001-03-24,28,4,0,1,1,Jerry Stackhouse,14
2001-03-27,21,4,1,1,5,Jerry Stackhouse,14
2001-03-30,33,4,2,2,9,Jerry Stackhouse,14
2001-04-01,32,6,0,2,2,Jerry Stackhouse,14
2001-04-03,57,5,0,1,4,Jerry Stackhouse,14
2001-04-04,14,4,0,0,1,Jerry Stackhouse,14
2001-04-07,30,6,1,1,5,Jerry Stackhouse,14
2001-04-09,28,11,0,2,12,Jerry Stackhouse,14
2001-04-11,35,6,2,0,2,Jerry Stackhouse,14
2001-04-14,37,3,0,0,3,Jerry Stackhouse,14
2001-04-15,34,6,0,1,5,Jerry Stackhouse,14
2001-04-17,22,7,1,0,4,Jerry Stackhouse,14
2001-04-18,22,6,0,4,5,Jerry Stackhouse,14
2000-10-31,26,8,0,2,9,Michael Finley,15
2000-11-02,14,2,0,1,4,Michael Finley,15
2000-11-04,20,2,1,2,3,Michael Finley,15
2000-11-06,26,4,1,1,6,Michael Finley,15
2000-11-08,10,1,0,1,5,Michael Finley,15
2000-11-10,20,4,0,1,6,Michael Finley,15
2000-11-12,12,0,0,1,3,Michael Finley,15
2000-11-13,9,5,0,2,5,Michael Finley,15
2000-11-15,7,3,0,3,4,Michael Finley,15
2000-11-17,26,1,1,2,5,Michael Finley,15
2000-11-18,16,3,0,2,6,Michael Finley,15
2000-11-20,29,2,0,0,7,Michael Finley,15
2000-11-21,23,5,0,1,5,Michael Finley,15
2000-11-25,14,6,0,3,2,Michael Finley,15
2000-11-28,32,3,2,0,5,Michael Finley,15
2000-11-30,10,3,0,2,3,Michael Finley,15
2000-12-02,13,10,1,1,13,Michael Finley,15
2000-12-03,22,5,0,0,2,Michael Finley,15
2000-12-05,22,4,0,4,7,Michael Finley,15
2000-12-06,21,5,1,0,4,Michael Finley,15
2000-12-08,14,3,0,0,2,Michael Finley,15
2000-12-10,21,2,0,1,5,Michael Finley,15
2000-12-12,15,5,0,1,7,Michael Finley,15
2000-12-13,24,6,0,2,4,Michael Finley,15
2000-12-15,25,5,0,2,3,Michael Finley,15
2000-12-17,13,8,0,0,5,Michael Finley,15
2000-12-18,18,6,1,2,5,Michael Finley,15
2000-12-20,20,0,0,0,4,Michael Finley,15
