DATE,PTS,AST,BLK,STL,TRB,Player,Position,Share
2017-11-07,30,9,0,3,8,LeBron James,2,0.731
2017-11-09,33,7,1,1,4,LeBron James,2,0.731
2017-11-11,19,4,1,0,11,LeBron James,2,0.731
2017-11-13,23,12,3,0,9,LeBron James,2,0.731
2017-11-15,31,8,1,2,6,LeBron James,2,0.731
2017-11-17,39,6,0,0,14,LeBron James,2,0.731
2017-11-20,18,8,1,1,2,LeBron James,2,0.731
2017-11-22,33,5,0,2,6,LeBron James,2,0.731
2017-11-24,27,13,3,0,16,LeBron James,2,0.731
2017-11-27,30,6,0,0,14,LeBron James,2,0.731
2017-11-28,21,6,1,5,12,LeBron James,2,0.731
2017-11-30,24,12,2,2,6,LeBron James,2,0.731
2017-12-02,34,12,1,0,2,LeBron James,2,0.731
2017-12-04,23,6,0,2,7,LeBron James,2,0.731
2017-12-06,32,9,2,3,11,LeBron James,2,0.731
2017-12-08,29,8,2,1,10,LeBron James,2,0.731
2017-12-09,30,13,0,3,13,LeBron James,2,0.731
2017-12-12,25,17,0,2,7,LeBron James,2,0.731
2017-12-14,25,12,2,2,12,LeBron James,2,0.731
2017-12-16,29,10,0,1,11,LeBron James,2,0.731
2017-12-17,20,15,1,0,11,LeBron James,2,0.731
2017-12-19,39,7,2,3,1,LeBron James,2,0.731
2017-12-21,34,9,0,3,6,LeBron James,2,0.731
2017-12-25,20,6,0,0,6,LeBron James,2,0.731
2017-12-27,16,14,0,5,10,LeBron James,2,0.731
2017-12-30,29,6,1,2,8,LeBron James,2,0.731
2018-01-02,24,8,1,4,6,LeBron James,2,0.731
2018-01-03,19,6,1,1,7,LeBron James,2,0.731
2018-01-06,33,9,1,6,10,LeBron James,2,0.731
2018-01-08,10,5,2,0,8,LeBron James,2,0.731
2018-01-11,26,1,2,1,3,LeBron James,2,0.731
2018-01-12,27,11,1,3,8,LeBron James,2,0.731
2018-01-15,32,6,4,3,8,LeBron James,2,0.731
2018-01-18,16,6,0,1,5,LeBron James,2,0.731
2018-01-20,18,7,1,0,3,LeBron James,2,0.731
2018-01-23,28,7,1,0,9,LeBron James,2,0.731
2018-01-26,26,11,1,4,10,LeBron James,2,0.731
2018-01-28,25,14,0,1,8,LeBron James,2,0.731
2018-01-30,21,7,1,0,6,LeBron James,2,0.731
2018-01-31,24,5,0,1,11,LeBron James,2,0.731
2018-02-03,11,9,1,2,9,LeBron James,2,0.731
2018-02-06,25,5,0,1,10,LeBron James,2,0.731
2018-02-07,37,15,1,1,10,LeBron James,2,0.731
2018-02-09,22,19,0,0,12,LeBron James,2,0.731
2018-02-11,24,10,1,1,8,LeBron James,2,0.731
2018-02-13,37,8,1,0,8,LeBron James,2,0.731
2018-02-22,32,8,0,2,9,LeBron James,2,0.731
2018-02-23,18,11,0,1,14,LeBron James,2,0.731
2018-02-25,33,9,0,1,13,LeBron James,2,0.731
2018-02-27,31,11,0,1,12,LeBron James,2,0.731
2018-03-01,30,8,0,1,9,LeBron James,2,0.731
2018-03-03,25,15,0,2,10,LeBron James,2,0.731
2018-03-05,31,7,0,1,7,LeBron James,2,0.731
2018-03-07,39,10,0,1,8,LeBron James,2,0.731
2018-03-09,25,6,3,2,10,LeBron James,2,0.731
2018-03-11,24,7,1,1,10,LeBron James,2,0.731
2018-03-13,28,11,2,3,12,LeBron James,2,0.731
2018-03-15,35,6,3,2,14,LeBron James,2,0.731
2018-03-17,33,12,2,1,13,LeBron James,2,0.731
2018-03-19,40,10,1,2,12,LeBron James,2,0.731
2018-03-21,35,17,0,1,7,LeBron James,2,0.731
2018-03-23,27,9,1,1,6,LeBron James,2,0.731
2018-03-25,37,8,0,1,10,LeBron James,2,0.731
2018-03-27,18,7,0,0,6,LeBron James,2,0.731
2018-03-28,41,8,0,1,10,LeBron James,2,0.731
2018-03-30,27,11,0,1,9,LeBron James,2,0.731
2018-04-01,16,12,0,0,13,LeBron James,2,0.731
2018-04-03,27,6,0,0,10,LeBron James,2,0.731
2018-04-05,33,14,0,0,9,LeBron James,2,0.731
2018-04-06,44,11,1,2,11,LeBron James,2,0.731
2018-04-09,26,11,0,1,6,LeBron James,2,0.731
2018-04-11,10,2,0,1,5,LeBron James,2,0.731
2017-10-18,33,0,1,0,18,Anthony Davis,3,0.441
2017-10-20,35,5,1,3,15,Anthony Davis,3,0.441
2017-10-22,27,3,3,3,17,Anthony Davis,3,0.441
2017-10-24,2,0,1,0,1,Anthony Davis,3,0.441
2017-10-28,30,2,3,1,14,Anthony Davis,3,0.441
2017-10-30,39,2,3,0,10,Anthony Davis,3,0.441
2017-11-01,24,6,1,3,10,Anthony Davis,3,0.441
2017-11-03,30,4,3,1,13,Anthony Davis,3,0.441
2017-11-04,27,0,3,0,16,Anthony Davis,3,0.441
2017-11-07,37,4,2,1,14,Anthony Davis,3,0.441
2017-11-09,18,2,2,2,7,Anthony Davis,3,0.441
2017-11-11,25,5,2,2,10,Anthony Davis,3,0.441
2017-11-13,13,7,4,2,10,Anthony Davis,3,0.441
2017-11-15,19,1,1,3,5,Anthony Davis,3,0.441
2017-11-17,17,2,0,1,5,Anthony Davis,3,0.441
2017-11-20,36,3,2,0,15,Anthony Davis,3,0.441
2017-11-22,29,4,0,1,11,Anthony Davis,3,0.441
2017-11-24,23,2,1,0,9,Anthony Davis,3,0.441
2017-11-25,30,2,2,0,15,Anthony Davis,3,0.441
2017-11-29,17,0,0,0,5,Anthony Davis,3,0.441
2017-12-01,19,1,1,2,10,Anthony Davis,3,0.441
2017-12-08,18,2,0,0,6,Anthony Davis,3,0.441
2017-12-10,29,4,5,1,8,Anthony Davis,3,0.441
2017-12-13,25,2,4,0,10,Anthony Davis,3,0.441
2017-12-15,28,1,5,1,12,Anthony Davis,3,0.441
2017-12-19,37,1,0,1,9,Anthony Davis,3,0.441
2017-12-22,20,0,1,1,11,Anthony Davis,3,0.441
2017-12-23,17,3,4,1,6,Anthony Davis,3,0.441
2017-12-27,33,2,6,1,11,Anthony Davis,3,0.441
2017-12-29,33,2,0,2,5,Anthony Davis,3,0.441
2017-12-30,31,1,5,0,9,Anthony Davis,3,0.441
2018-01-03,29,4,1,3,15,Anthony Davis,3,0.441
2018-01-06,16,2,2,1,9,Anthony Davis,3,0.441
2018-01-08,30,1,1,0,10,Anthony Davis,3,0.441
2018-01-12,36,2,2,0,9,Anthony Davis,3,0.441
2018-01-14,48,0,3,4,17,Anthony Davis,3,0.441
2018-01-16,45,2,2,1,16,Anthony Davis,3,0.441
2018-01-17,8,3,2,1,7,Anthony Davis,3,0.441
2018-01-20,21,2,2,0,12,Anthony Davis,3,0.441
2018-01-22,34,5,1,2,9,Anthony Davis,3,0.441
2018-01-24,19,4,2,3,6,Anthony Davis,3,0.441
2018-01-26,27,5,5,0,11,Anthony Davis,3,0.441
2018-01-28,25,6,1,2,17,Anthony Davis,3,0.441
2018-01-30,23,5,6,1,13,Anthony Davis,3,0.441
2018-02-02,43,0,1,3,10,Anthony Davis,3,0.441
2018-02-03,38,1,1,2,9,Anthony Davis,3,0.441
2018-02-05,15,3,3,1,11,Anthony Davis,3,0.441
2018-02-09,14,0,0,1,8,Anthony Davis,3,0.441
2018-02-10,44,2,3,6,17,Anthony Davis,3,0.441
2018-02-12,38,1,2,1,10,Anthony Davis,3,0.441
2018-02-14,42,3,2,3,15,Anthony Davis,3,0.441
2018-02-23,45,2,5,5,17,Anthony Davis,3,0.441
2018-02-25,27,1,2,2,13,Anthony Davis,3,0.441
2018-02-26,53,3,5,1,18,Anthony Davis,3,0.441
2018-02-28,26,1,0,2,15,Anthony Davis,3,0.441
2018-03-04,23,1,3,3,13,Anthony Davis,3,0.441
2018-03-06,41,2,4,3,13,Anthony Davis,3,0.441
2018-03-07,17,1,5,2,5,Anthony Davis,3,0.441
2018-03-11,25,3,10,3,11,Anthony Davis,3,0.441
2018-03-13,31,3,5,2,14,Anthony Davis,3,0.441
2018-03-15,21,2,2,0,14,Anthony Davis,3,0.441
2018-03-17,26,1,1,0,13,Anthony Davis,3,0.441
2018-03-18,34,3,1,1,11,Anthony Davis,3,0.441
2018-03-20,37,2,2,0,8,Anthony Davis,3,0.441
2018-03-21,28,1,5,1,13,Anthony Davis,3,0.441
2018-03-22,33,1,2,3,9,Anthony Davis,3,0.441
2018-03-24,25,1,4,2,8,Anthony Davis,3,0.441
2018-03-27,36,4,6,2,14,Anthony Davis,3,0.441
2018-03-30,16,3,2,1,8,Anthony Davis,3,0.441
2018-04-01,25,3,2,3,11,Anthony Davis,3,0.441
2018-04-04,28,2,3,2,12,Anthony Davis,3,0.441
2018-04-06,33,3,3,2,11,Anthony Davis,3,0.441
2018-04-07,34,4,4,2,12,Anthony Davis,3,0.441
2018-04-09,28,2,5,2,6,Anthony Davis,3,0.441
2018-04-11,22,1,4,3,15,Anthony Davis,3,0.441
2017-10-18,27,5,3,1,5,Damian Lillard,4,0.205
2017-10-20,18,7,1,1,7,Damian Lillard,4,0.205
2017-10-21,26,4,0,4,5,Damian Lillard,4,0.205
2017-10-24,13,7,0,1,5,Damian Lillard,4,0.205
2017-10-26,25,6,0,0,2,Damian Lillard,4,0.205
2017-10-28,25,9,0,1,7,Damian Lillard,4,0.205
2017-10-30,36,2,1,2,2,Damian Lillard,4,0.205
2017-11-01,33,8,1,2,10,Damian Lillard,4,0.205
2017-11-02,32,5,0,0,6,Damian Lillard,4,0.205
2017-11-05,36,13,1,0,5,Damian Lillard,4,0.205
2017-11-07,12,6,0,1,5,Damian Lillard,4,0.205
2017-11-10,19,6,0,0,9,Damian Lillard,4,0.205
2017-11-13,15,7,0,4,5,Damian Lillard,4,0.205
2017-11-15,26,7,0,0,11,Damian Lillard,4,0.205
2017-11-17,29,4,1,1,1,Damian Lillard,4,0.205
2017-11-18,22,6,1,1,2,Damian Lillard,4,0.205
2017-11-20,21,4,0,0,3,Damian Lillard,4,0.205
2017-11-22,30,2,1,1,3,Damian Lillard,4,0.205
2017-11-24,34,9,1,1,4,Damian Lillard,4,0.205
2017-11-25,29,6,1,0,6,Damian Lillard,4,0.205
2017-11-27,32,5,0,1,1,Damian Lillard,4,0.205
2017-11-30,18,7,0,0,7,Damian Lillard,4,0.205
2017-12-02,29,8,0,1,5,Damian Lillard,4,0.205
2017-12-05,30,9,0,0,8,Damian Lillard,4,0.205
2017-12-09,35,6,0,1,4,Damian Lillard,4,0.205
2017-12-11,39,2,0,2,4,Damian Lillard,4,0.205
2017-12-13,18,6,0,0,3,Damian Lillard,4,0.205
2017-12-15,21,4,1,2,2,Damian Lillard,4,0.205
2017-12-16,18,11,0,1,7,Damian Lillard,4,0.205
2017-12-18,17,13,1,0,8,Damian Lillard,4,0.205
2017-12-20,17,3,0,2,4,Damian Lillard,4,0.205
2018-01-02,25,6,0,1,0,Damian Lillard,4,0.205
2018-01-05,14,6,1,2,4,Damian Lillard,4,0.205
2018-01-10,29,8,0,2,5,Damian Lillard,4,0.205
2018-01-12,23,8,0,3,2,Damian Lillard,4,0.205
2018-01-14,21,8,0,1,6,Damian Lillard,4,0.205
2018-01-16,31,7,0,1,5,Damian Lillard,4,0.205
2018-01-18,26,8,1,0,5,Damian Lillard,4,0.205
2018-01-20,31,9,0,0,5,Damian Lillard,4,0.205
2018-01-22,25,8,0,0,2,Damian Lillard,4,0.205
2018-01-24,31,6,0,0,4,Damian Lillard,4,0.205
2018-01-26,29,3,0,0,3,Damian Lillard,4,0.205
2018-01-30,28,7,1,3,4,Damian Lillard,4,0.205
2018-01-31,13,7,1,0,4,Damian Lillard,4,0.205
2018-02-02,32,10,1,0,3,Damian Lillard,4,0.205
2018-02-04,21,9,1,0,6,Damian Lillard,4,0.205
2018-02-05,20,5,1,2,5,Damian Lillard,4,0.205
2018-02-08,18,8,0,1,4,Damian Lillard,4,0.205
2018-02-09,50,6,0,3,1,Damian Lillard,4,0.205
2018-02-11,39,1,1,0,3,Damian Lillard,4,0.205
2018-02-14,44,8,0,2,3,Damian Lillard,4,0.205
2018-02-23,24,3,0,1,4,Damian Lillard,4,0.205
2018-02-24,40,5,0,1,10,Damian Lillard,4,0.205
2018-02-27,26,12,0,2,1,Damian Lillard,4,0.205
2018-03-01,35,4,0,1,7,Damian Lillard,4,0.205
2018-03-03,20,7,1,1,1,Damian Lillard,4,0.205
2018-03-05,39,6,0,0,5,Damian Lillard,4,0.205
2018-03-06,37,1,0,2,2,Damian Lillard,4,0.205
2018-03-09,28,8,0,0,4,Damian Lillard,4,0.205
2018-03-12,32,10,0,0,5,Damian Lillard,4,0.205
2018-03-15,24,9,0,1,3,Damian Lillard,4,0.205
2018-03-17,24,8,3,1,7,Damian Lillard,4,0.205
2018-03-18,23,2,0,1,0,Damian Lillard,4,0.205
2018-03-20,20,6,0,1,4,Damian Lillard,4,0.205
2018-03-23,26,8,0,0,3,Damian Lillard,4,0.205
2018-03-25,24,5,0,3,7,Damian Lillard,4,0.205
2018-03-27,41,6,0,4,9,Damian Lillard,4,0.205
2018-03-30,17,11,0,0,7,Damian Lillard,4,0.205
2018-04-01,27,9,0,2,3,Damian Lillard,4,0.205
2018-04-03,29,8,1,2,5,Damian Lillard,4,0.205
2018-04-07,33,5,0,0,3,Damian Lillard,4,0.205
2018-04-09,25,3,0,1,4,Damian Lillard,4,0.205
2018-04-11,36,10,0,1,1,Damian Lillard,4,0.205
2017-10-19,21,16,1,0,10,Russell Westbrook,5,0.075
2017-10-21,6,9,0,2,13,Russell Westbrook,5,0.075
2017-10-22,31,10,1,0,5,Russell Westbrook,5,0.075
2017-10-25,28,16,0,3,10,Russell Westbrook,5,0.075
2017-10-27,27,9,0,2,8,Russell Westbrook,5,0.075
2017-10-28,12,13,0,2,13,Russell Westbrook,5,0.075
2017-10-31,12,10,0,0,10,Russell Westbrook,5,0.075
2017-11-03,19,11,0,1,6,Russell Westbrook,5,0.075
2017-11-05,25,9,0,2,6,Russell Westbrook,5,0.075
2017-11-07,20,6,0,3,12,Russell Westbrook,5,0.075
2017-11-09,13,5,0,3,7,Russell Westbrook,5,0.075
2017-11-10,22,8,0,3,3,Russell Westbrook,5,0.075
2017-11-12,27,5,0,3,6,Russell Westbrook,5,0.075
2017-11-15,21,7,0,4,5,Russell Westbrook,5,0.075
2017-11-17,15,9,0,0,9,Russell Westbrook,5,0.075
2017-11-20,22,12,0,3,16,Russell Westbrook,5,0.075
2017-11-22,34,9,0,4,10,Russell Westbrook,5,0.075
2017-11-24,27,11,0,3,11,Russell Westbrook,5,0.075
2017-11-25,28,9,0,1,12,Russell Westbrook,5,0.075
2017-11-29,37,5,0,5,11,Russell Westbrook,5,0.075
2017-12-01,15,14,0,2,9,Russell Westbrook,5,0.075
2017-12-03,22,10,0,1,9,Russell Westbrook,5,0.075
2017-12-05,34,14,1,1,12,Russell Westbrook,5,0.075
2017-12-07,31,6,0,0,8,Russell Westbrook,5,0.075
2017-12-09,20,14,0,1,11,Russell Westbrook,5,0.075
2017-12-11,30,7,0,3,4,Russell Westbrook,5,0.075
2017-12-13,10,12,0,2,17,Russell Westbrook,5,0.075
2017-12-15,27,15,0,2,17,Russell Westbrook,5,0.075
2017-12-16,25,7,0,2,7,Russell Westbrook,5,0.075
2017-12-18,38,6,1,3,9,Russell Westbrook,5,0.075
2017-12-20,24,7,0,4,10,Russell Westbrook,5,0.075
2017-12-22,30,15,1,2,7,Russell Westbrook,5,0.075
2017-12-23,27,10,1,1,10,Russell Westbrook,5,0.075
2017-12-25,31,11,0,3,6,Russell Westbrook,5,0.075
2017-12-27,30,13,0,2,8,Russell Westbrook,5,0.075
2017-12-29,40,9,0,1,14,Russell Westbrook,5,0.075
2017-12-31,38,11,0,1,15,Russell Westbrook,5,0.075
2018-01-03,20,12,0,1,6,Russell Westbrook,5,0.075
2018-01-04,29,11,0,1,12,Russell Westbrook,5,0.075
2018-01-07,26,11,0,2,10,Russell Westbrook,5,0.075
2018-01-09,22,12,2,3,9,Russell Westbrook,5,0.075
2018-01-10,38,5,0,4,10,Russell Westbrook,5,0.075
2018-01-13,25,7,1,2,10,Russell Westbrook,5,0.075
2018-01-15,19,9,0,1,16,Russell Westbrook,5,0.075
2018-01-17,19,7,0,2,6,Russell Westbrook,5,0.075
2018-01-20,23,20,0,2,9,Russell Westbrook,5,0.075
2018-01-23,32,6,0,1,5,Russell Westbrook,5,0.075
2018-01-25,46,6,0,2,6,Russell Westbrook,5,0.075
2018-01-27,31,13,0,2,11,Russell Westbrook,5,0.075
2018-01-28,37,14,0,2,9,Russell Westbrook,5,0.075
2018-01-30,13,10,0,4,6,Russell Westbrook,5,0.075
2018-02-01,20,21,1,2,9,Russell Westbrook,5,0.075
2018-02-02,16,14,0,1,11,Russell Westbrook,5,0.075
2018-02-04,36,9,0,1,5,Russell Westbrook,5,0.075
2018-02-06,34,9,0,0,9,Russell Westbrook,5,0.075
2018-02-13,21,12,0,2,7,Russell Westbrook,5,0.075
2018-02-14,23,15,2,1,13,Russell Westbrook,5,0.075
2018-02-22,17,11,0,2,15,Russell Westbrook,5,0.075
2018-02-24,15,7,0,2,12,Russell Westbrook,5,0.075
2018-02-26,8,11,0,1,12,Russell Westbrook,5,0.075
2018-02-28,30,7,1,3,11,Russell Westbrook,5,0.075
2018-03-02,43,8,1,1,14,Russell Westbrook,5,0.075
2018-03-03,30,6,1,0,11,Russell Westbrook,5,0.075
2018-03-06,32,7,1,1,4,Russell Westbrook,5,0.075
2018-03-08,27,9,0,0,8,Russell Westbrook,5,0.075
2018-03-10,21,10,0,1,12,Russell Westbrook,5,0.075
2018-03-12,17,11,0,0,10,Russell Westbrook,5,0.075
2018-03-13,32,12,1,1,12,Russell Westbrook,5,0.075
2018-03-16,16,11,0,0,10,Russell Westbrook,5,0.075
2018-03-18,37,14,0,2,13,Russell Westbrook,5,0.075
2018-03-20,27,7,0,1,8,Russell Westbrook,5,0.075
2018-03-23,29,8,0,1,13,Russell Westbrook,5,0.075
2018-03-25,23,9,0,4,8,Russell Westbrook,5,0.075
2018-03-29,19,5,1,3,11,Russell Westbrook,5,0.075
2018-03-30,33,13,1,2,9,Russell Westbrook,5,0.075
2018-04-01,26,13,0,2,15,Russell Westbrook,5,0.075
2018-04-03,44,6,0,2,16,Russell Westbrook,5,0.075
2018-04-07,24,10,1,4,7,Russell Westbrook,5,0.075
2018-04-09,23,13,0,1,18,Russell Westbrook,5,0.075
2018-04-11,6,19,0,2,20,Russell Westbrook,5,0.075
2017-10-18,37,3,0,3,13,Giannis Antetokounmpo,6,0.074
2017-10-20,34,8,1,3,8,Giannis Antetokounmpo,6,0.074
2017-10-21,44,4,2,2,8,Giannis Antetokounmpo,6,0.074
2017-10-23,32,6,2,1,14,Giannis Antetokounmpo,6,0.074
2017-10-26,28,7,1,3,10,Giannis Antetokounmpo,6,0.074
2017-10-29,33,6,0,0,11,Giannis Antetokounmpo,6,0.074
2017-10-31,28,3,1,0,8,Giannis Antetokounmpo,6,0.074
2017-11-01,14,5,2,2,13,Giannis Antetokounmpo,6,0.074
2017-11-03,29,3,4,1,4,Giannis Antetokounmpo,6,0.074
2017-11-07,40,3,3,0,9,Giannis Antetokounmpo,6,0.074
2017-11-10,28,5,4,1,12,Giannis Antetokounmpo,6,0.074
2017-11-11,33,3,1,1,15,Giannis Antetokounmpo,6,0.074
2017-11-13,27,7,2,2,9,Giannis Antetokounmpo,6,0.074
2017-11-15,21,1,4,3,6,Giannis Antetokounmpo,6,0.074
2017-11-18,24,2,0,3,17,Giannis Antetokounmpo,6,0.074
2017-11-20,23,4,3,0,8,Giannis Antetokounmpo,6,0.074
2017-11-25,27,5,0,0,13,Giannis Antetokounmpo,6,0.074
2017-11-28,32,5,1,5,5,Giannis Antetokounmpo,6,0.074
2017-11-30,20,5,3,3,9,Giannis Antetokounmpo,6,0.074
2017-12-02,33,5,1,3,13,Giannis Antetokounmpo,6,0.074
2017-12-04,40,4,0,0,9,Giannis Antetokounmpo,6,0.074
2017-12-06,25,4,2,1,11,Giannis Antetokounmpo,6,0.074
2017-12-08,27,3,2,2,11,Giannis Antetokounmpo,6,0.074
2017-12-09,37,7,0,2,13,Giannis Antetokounmpo,6,0.074
2017-12-13,32,4,1,5,9,Giannis Antetokounmpo,6,0.074
2017-12-15,29,4,1,0,16,Giannis Antetokounmpo,6,0.074
2017-12-16,28,5,0,4,9,Giannis Antetokounmpo,6,0.074
2017-12-19,27,8,0,2,13,Giannis Antetokounmpo,6,0.074
2017-12-22,26,5,0,1,7,Giannis Antetokounmpo,6,0.074
2017-12-26,28,4,1,1,7,Giannis Antetokounmpo,6,0.074
2017-12-28,22,3,0,0,10,Giannis Antetokounmpo,6,0.074
2017-12-29,23,6,1,1,12,Giannis Antetokounmpo,6,0.074
2018-01-01,26,7,0,0,9,Giannis Antetokounmpo,6,0.074
2018-01-03,31,5,2,1,9,Giannis Antetokounmpo,6,0.074
2018-01-05,24,5,0,2,5,Giannis Antetokounmpo,6,0.074
2018-01-06,34,7,1,2,12,Giannis Antetokounmpo,6,0.074
2018-01-08,17,3,1,2,7,Giannis Antetokounmpo,6,0.074
2018-01-10,26,1,1,0,7,Giannis Antetokounmpo,6,0.074
2018-01-12,23,4,1,0,7,Giannis Antetokounmpo,6,0.074
2018-01-14,22,1,0,1,6,Giannis Antetokounmpo,6,0.074
2018-01-15,27,6,2,0,20,Giannis Antetokounmpo,6,0.074
2018-01-17,22,6,2,2,10,Giannis Antetokounmpo,6,0.074
2018-01-26,41,7,2,2,13,Giannis Antetokounmpo,6,0.074
2018-01-28,27,8,1,1,9,Giannis Antetokounmpo,6,0.074
2018-01-29,31,6,1,0,18,Giannis Antetokounmpo,6,0.074
2018-02-01,17,6,0,0,14,Giannis Antetokounmpo,6,0.074
2018-02-02,29,2,2,3,11,Giannis Antetokounmpo,6,0.074
2018-02-04,16,4,1,0,8,Giannis Antetokounmpo,6,0.074
2018-02-06,23,6,2,1,11,Giannis Antetokounmpo,6,0.074
2018-02-09,23,3,2,1,11,Giannis Antetokounmpo,6,0.074
2018-02-10,32,5,2,1,5,Giannis Antetokounmpo,6,0.074
2018-02-13,15,3,2,1,15,Giannis Antetokounmpo,6,0.074
2018-02-15,36,13,3,0,11,Giannis Antetokounmpo,6,0.074
2018-02-23,26,6,1,2,12,Giannis Antetokounmpo,6,0.074
2018-02-25,20,6,0,2,4,Giannis Antetokounmpo,6,0.074
2018-02-27,23,8,6,3,13,Giannis Antetokounmpo,6,0.074
2018-02-28,11,2,0,0,3,Giannis Antetokounmpo,6,0.074
2018-03-02,24,3,3,2,10,Giannis Antetokounmpo,6,0.074
2018-03-04,35,7,1,2,9,Giannis Antetokounmpo,6,0.074
2018-03-05,18,2,5,2,12,Giannis Antetokounmpo,6,0.074
2018-03-07,30,1,2,1,7,Giannis Antetokounmpo,6,0.074
2018-03-09,28,5,2,2,10,Giannis Antetokounmpo,6,0.074
2018-03-12,20,4,1,0,6,Giannis Antetokounmpo,6,0.074
2018-03-14,38,7,0,3,10,Giannis Antetokounmpo,6,0.074
2018-03-17,33,7,2,4,12,Giannis Antetokounmpo,6,0.074
2018-03-19,37,5,0,1,11,Giannis Antetokounmpo,6,0.074
