DATE,PTS,AST,BLK,STL,TRB,Player,Position,Share
2016-02-05,23,1,0,0,2,Kawhi Leonard,2,0.484
2016-02-06,20,3,0,1,13,Kawhi Leonard,2,0.484
2016-02-09,23,4,1,3,9,Kawhi Leonard,2,0.484
2016-02-10,29,2,1,2,7,Kawhi Leonard,2,0.484
2016-02-24,18,1,1,4,8,Kawhi Leonard,2,0.484
2016-02-25,29,3,0,3,5,Kawhi Leonard,2,0.484
2016-02-27,27,1,1,1,8,Kawhi Leonard,2,0.484
2016-03-02,27,5,0,2,6,Kawhi Leonard,2,0.484
2016-03-03,30,3,2,2,11,Kawhi Leonard,2,0.484
2016-03-05,25,6,1,1,13,Kawhi Leonard,2,0.484
2016-03-07,23,2,1,0,6,Kawhi Leonard,2,0.484
2016-03-08,15,2,0,1,5,Kawhi Leonard,2,0.484
2016-03-10,29,2,2,2,7,Kawhi Leonard,2,0.484
2016-03-12,26,3,1,3,7,Kawhi Leonard,2,0.484
2016-03-15,20,4,0,3,5,Kawhi Leonard,2,0.484
2016-03-17,22,1,3,0,2,Kawhi Leonard,2,0.484
2016-03-19,18,4,2,0,14,Kawhi Leonard,2,0.484
2016-03-21,15,0,0,2,6,Kawhi Leonard,2,0.484
2016-03-23,32,0,1,1,8,Kawhi Leonard,2,0.484
2016-03-30,16,4,2,3,6,Kawhi Leonard,2,0.484
2016-04-02,33,7,1,3,6,Kawhi Leonard,2,0.484
2016-04-05,18,0,2,1,8,Kawhi Leonard,2,0.484
2016-04-07,23,2,0,1,3,Kawhi Leonard,2,0.484
2016-04-10,20,5,3,2,13,Kawhi Leonard,2,0.484
2016-04-12,26,5,2,2,5,Kawhi Leonard,2,0.484
2015-10-27,25,5,0,1,10,LeBron James,3,0.482
2015-10-28,12,5,0,3,7,LeBron James,3,0.482
2015-10-30,29,4,0,1,5,LeBron James,3,0.482
2015-11-02,22,11,2,4,9,LeBron James,3,0.482
2015-11-04,23,3,1,4,5,LeBron James,3,0.482
2015-11-06,31,13,0,2,4,LeBron James,3,0.482
2015-11-08,29,4,0,0,6,LeBron James,3,0.482
2015-11-10,31,8,0,2,7,LeBron James,3,0.482
2015-11-13,31,6,1,2,3,LeBron James,3,0.482
2015-11-14,37,5,3,1,12,LeBron James,3,0.482
2015-11-17,30,3,0,0,6,LeBron James,3,0.482
2015-11-19,27,6,0,0,9,LeBron James,3,0.482
2015-11-21,19,8,2,0,11,LeBron James,3,0.482
2015-11-23,15,13,0,1,6,LeBron James,3,0.482
2015-11-25,24,8,0,0,6,LeBron James,3,0.482
2015-11-27,25,5,0,0,13,LeBron James,3,0.482
2015-11-28,26,5,0,1,9,LeBron James,3,0.482
2015-12-01,24,4,1,1,13,LeBron James,3,0.482
2015-12-04,37,8,1,1,7,LeBron James,3,0.482
2015-12-08,33,3,3,2,10,LeBron James,3,0.482
2015-12-11,25,8,0,4,3,LeBron James,3,0.482
2015-12-15,24,3,1,2,7,LeBron James,3,0.482
2015-12-17,33,11,0,2,9,LeBron James,3,0.482
2015-12-20,23,4,1,3,5,LeBron James,3,0.482
2015-12-23,24,5,0,0,9,LeBron James,3,0.482
2015-12-25,25,2,2,1,9,LeBron James,3,0.482
2015-12-26,12,5,0,0,4,LeBron James,3,0.482
2015-12-28,14,7,1,2,4,LeBron James,3,0.482
2015-12-29,34,2,1,2,6,LeBron James,3,0.482
2016-01-02,29,3,0,2,5,LeBron James,3,0.482
2016-01-04,20,7,0,3,2,LeBron James,3,0.482
2016-01-06,34,4,1,1,10,LeBron James,3,0.482
2016-01-08,13,8,2,1,12,LeBron James,3,0.482
2016-01-10,37,9,0,2,7,LeBron James,3,0.482
2016-01-12,27,7,0,2,10,LeBron James,3,0.482
2016-01-14,22,5,0,0,7,LeBron James,3,0.482
2016-01-15,19,7,2,0,7,LeBron James,3,0.482
2016-01-18,16,5,1,1,5,LeBron James,3,0.482
2016-01-20,17,5,1,1,1,LeBron James,3,0.482
2016-01-21,22,12,0,0,5,LeBron James,3,0.482
2016-01-23,26,9,1,2,13,LeBron James,3,0.482
2016-01-25,25,9,1,1,4,LeBron James,3,0.482
2016-01-27,21,9,0,0,3,LeBron James,3,0.482
2016-01-29,20,8,0,1,9,LeBron James,3,0.482
2016-01-30,29,7,2,2,5,LeBron James,3,0.482
2016-02-01,24,6,1,2,12,LeBron James,3,0.482
2016-02-03,23,6,2,1,6,LeBron James,3,0.482
2016-02-05,30,4,1,2,7,LeBron James,3,0.482
2016-02-06,27,8,0,1,3,LeBron James,3,0.482
2016-02-08,21,10,1,2,10,LeBron James,3,0.482
2016-02-10,29,11,0,1,7,LeBron James,3,0.482
2016-02-18,25,9,1,0,9,LeBron James,3,0.482
2016-02-21,25,11,0,3,7,LeBron James,3,0.482
2016-02-22,12,5,0,3,8,LeBron James,3,0.482
2016-02-24,23,7,0,2,7,LeBron James,3,0.482
2016-02-26,25,7,0,1,8,LeBron James,3,0.482
2016-02-29,33,4,0,2,5,LeBron James,3,0.482
2016-03-04,19,8,0,3,13,LeBron James,3,0.482
2016-03-05,28,8,1,2,11,LeBron James,3,0.482
2016-03-07,28,5,0,1,9,LeBron James,3,0.482
2016-03-09,25,6,0,0,11,LeBron James,3,0.482
2016-03-10,24,7,2,0,5,LeBron James,3,0.482
2016-03-13,27,5,0,1,6,LeBron James,3,0.482
2016-03-14,23,3,0,1,12,LeBron James,3,0.482
2016-03-18,18,8,1,1,7,LeBron James,3,0.482
2016-03-19,26,3,0,1,3,LeBron James,3,0.482
2016-03-21,33,11,0,0,11,LeBron James,3,0.482
2016-03-23,26,8,1,2,6,LeBron James,3,0.482
2016-03-24,30,5,0,1,6,LeBron James,3,0.482
2016-03-26,27,11,2,1,11,LeBron James,3,0.482
2016-03-31,24,11,1,2,4,LeBron James,3,0.482
2016-04-01,29,9,1,3,16,LeBron James,3,0.482
2016-04-03,31,12,0,2,8,LeBron James,3,0.482
2016-04-05,17,9,1,0,5,LeBron James,3,0.482
2016-04-09,33,3,1,0,7,LeBron James,3,0.482
2016-04-11,34,6,1,2,6,LeBron James,3,0.482
2015-10-28,33,10,0,2,2,Russell Westbrook,4,0.371
2015-10-30,48,8,1,1,11,Russell Westbrook,4,0.371
2015-11-01,15,8,0,3,9,Russell Westbrook,4,0.371
2015-11-02,25,11,0,2,8,Russell Westbrook,4,0.371
2015-11-04,22,16,0,2,5,Russell Westbrook,4,0.371
2015-11-05,20,10,0,1,8,Russell Westbrook,4,0.371
2015-11-08,21,13,0,4,6,Russell Westbrook,4,0.371
2015-11-10,22,11,0,1,11,Russell Westbrook,4,0.371
2015-11-13,21,11,0,3,17,Russell Westbrook,4,0.371
2015-11-15,27,5,2,3,4,Russell Westbrook,4,0.371
2015-11-16,40,14,0,3,4,Russell Westbrook,4,0.371
2015-11-18,43,8,1,1,9,Russell Westbrook,4,0.371
2015-11-20,34,7,1,4,7,Russell Westbrook,4,0.371
2015-11-22,31,11,1,5,5,Russell Westbrook,4,0.371
2015-11-23,20,9,0,1,7,Russell Westbrook,4,0.371
2015-11-25,27,13,0,5,6,Russell Westbrook,4,0.371
2015-11-27,14,4,0,1,4,Russell Westbrook,4,0.371
2015-11-30,34,7,0,2,11,Russell Westbrook,4,0.371
2015-12-03,25,6,0,1,5,Russell Westbrook,4,0.371
2015-12-06,19,10,0,3,11,Russell Westbrook,4,0.371
2015-12-08,13,16,0,2,5,Russell Westbrook,4,0.371
2015-12-10,23,10,0,3,6,Russell Westbrook,4,0.371
2015-12-11,24,7,0,2,7,Russell Westbrook,4,0.371
2015-12-13,25,5,2,2,11,Russell Westbrook,4,0.371
2015-12-16,13,5,2,2,3,Russell Westbrook,4,0.371
2015-12-17,27,10,0,3,3,Russell Westbrook,4,0.371
2015-12-19,13,11,0,1,1,Russell Westbrook,4,0.371
2015-12-21,33,7,0,3,5,Russell Westbrook,4,0.371
2015-12-23,23,8,0,2,8,Russell Westbrook,4,0.371
2015-12-25,26,8,0,6,7,Russell Westbrook,4,0.371
2015-12-27,30,12,0,1,9,Russell Westbrook,4,0.371
2015-12-29,27,7,0,5,7,Russell Westbrook,4,0.371
2015-12-31,36,12,1,5,1,Russell Westbrook,4,0.371
2016-01-02,16,7,0,1,6,Russell Westbrook,4,0.371
2016-01-04,17,15,0,1,8,Russell Westbrook,4,0.371
2016-01-06,20,7,0,2,7,Russell Westbrook,4,0.371
2016-01-08,36,7,0,1,12,Russell Westbrook,4,0.371
2016-01-10,25,15,0,3,9,Russell Westbrook,4,0.371
2016-01-12,22,11,0,3,7,Russell Westbrook,4,0.371
2016-01-13,0,8,0,2,7,Russell Westbrook,4,0.371
2016-01-15,12,10,0,2,11,Russell Westbrook,4,0.371
2016-01-17,13,15,0,2,10,Russell Westbrook,4,0.371
2016-01-19,27,12,0,3,5,Russell Westbrook,4,0.371
2016-01-20,16,15,0,5,8,Russell Westbrook,4,0.371
2016-01-22,16,7,1,2,8,Russell Westbrook,4,0.371
2016-01-24,27,7,0,1,11,Russell Westbrook,4,0.371
2016-01-26,30,10,0,3,8,Russell Westbrook,4,0.371
2016-01-27,24,15,0,0,8,Russell Westbrook,4,0.371
2016-01-29,26,14,1,1,10,Russell Westbrook,4,0.371
2016-02-01,17,11,0,1,13,Russell Westbrook,4,0.371
2016-02-03,24,14,0,2,19,Russell Westbrook,4,0.371
2016-02-06,27,12,0,3,3,Russell Westbrook,4,0.371
2016-02-08,29,8,0,2,8,Russell Westbrook,4,0.371
2016-02-11,23,10,0,0,9,Russell Westbrook,4,0.371
2016-02-19,23,18,1,2,3,Russell Westbrook,4,0.371
2016-02-21,20,11,0,1,9,Russell Westbrook,4,0.371
2016-02-24,24,13,0,0,7,Russell Westbrook,4,0.371
2016-02-25,44,9,0,0,4,Russell Westbrook,4,0.371
2016-02-27,26,13,0,2,7,Russell Westbrook,4,0.371
2016-02-29,20,15,0,3,13,Russell Westbrook,4,0.371
2016-03-02,24,12,0,1,6,Russell Westbrook,4,0.371
2016-03-03,22,7,1,0,6,Russell Westbrook,4,0.371
2016-03-06,15,11,1,1,10,Russell Westbrook,4,0.371
2016-03-09,25,19,1,2,11,Russell Westbrook,4,0.371
2016-03-11,26,8,0,0,4,Russell Westbrook,4,0.371
2016-03-12,19,7,0,2,6,Russell Westbrook,4,0.371
2016-03-14,17,16,1,2,10,Russell Westbrook,4,0.371
2016-03-16,24,5,0,3,5,Russell Westbrook,4,0.371
2016-03-18,20,10,2,1,15,Russell Westbrook,4,0.371
2016-03-19,14,14,0,1,11,Russell Westbrook,4,0.371
2016-03-22,21,15,0,1,12,Russell Westbrook,4,0.371
2016-03-24,15,9,0,3,7,Russell Westbrook,4,0.371
2016-03-26,29,8,0,1,6,Russell Westbrook,4,0.371
2016-03-28,26,12,0,1,10,Russell Westbrook,4,0.371
2016-03-29,24,6,0,1,4,Russell Westbrook,4,0.371
2016-03-31,26,11,0,4,8,Russell Westbrook,4,0.371
2016-04-03,23,9,0,2,13,Russell Westbrook,4,0.371
2016-04-05,13,12,0,2,14,Russell Westbrook,4,0.371
2016-04-09,24,10,0,1,5,Russell Westbrook,4,0.371
2016-04-11,13,14,0,1,10,Russell Westbrook,4,0.371
2015-10-28,22,0,0,0,6,Kevin Durant,5,0.112
2015-10-30,43,2,2,1,12,Kevin Durant,5,0.112
2015-11-01,25,5,1,0,2,Kevin Durant,5,0.112
2015-11-02,29,0,2,0,4,Kevin Durant,5,0.112
2015-11-04,27,4,3,2,7,Kevin Durant,5,0.112
2015-11-05,33,5,2,0,6,Kevin Durant,5,0.112
2015-11-08,32,4,0,3,11,Kevin Durant,5,0.112
2015-11-10,14,4,0,0,10,Kevin Durant,5,0.112
2015-11-23,27,1,1,4,6,Kevin Durant,5,0.112
2015-11-25,30,5,3,0,6,Kevin Durant,5,0.112
2015-11-27,34,5,3,0,13,Kevin Durant,5,0.112
2015-11-30,25,6,4,1,6,Kevin Durant,5,0.112
2015-12-03,25,6,0,1,9,Kevin Durant,5,0.112
2015-12-06,20,4,0,1,10,Kevin Durant,5,0.112
2015-12-08,32,6,0,3,10,Kevin Durant,5,0.112
2015-12-10,25,10,0,1,12,Kevin Durant,5,0.112
2015-12-11,21,3,1,2,8,Kevin Durant,5,0.112
2015-12-13,31,6,1,1,5,Kevin Durant,5,0.112
2015-12-16,24,4,1,0,6,Kevin Durant,5,0.112
2015-12-17,25,5,2,0,3,Kevin Durant,5,0.112
2015-12-19,22,2,0,0,8,Kevin Durant,5,0.112
2015-12-21,24,7,2,2,9,Kevin Durant,5,0.112
2015-12-23,21,5,3,0,7,Kevin Durant,5,0.112
2015-12-25,29,7,1,1,9,Kevin Durant,5,0.112
2015-12-27,26,10,1,0,4,Kevin Durant,5,0.112
2015-12-29,26,8,1,1,6,Kevin Durant,5,0.112
2015-12-31,23,2,1,0,2,Kevin Durant,5,0.112
2016-01-02,29,2,4,0,11,Kevin Durant,5,0.112
2016-01-06,26,3,1,1,17,Kevin Durant,5,0.112
2016-01-08,24,2,1,2,7,Kevin Durant,5,0.112
2016-01-10,28,4,0,1,6,Kevin Durant,5,0.112
2016-01-12,30,3,0,1,7,Kevin Durant,5,0.112
2016-01-13,29,4,0,1,10,Kevin Durant,5,0.112
2016-01-15,21,7,0,1,6,Kevin Durant,5,0.112
2016-01-17,24,3,1,3,10,Kevin Durant,5,0.112
2016-01-19,30,4,2,2,12,Kevin Durant,5,0.112
2016-01-20,26,5,0,0,5,Kevin Durant,5,0.112
2016-01-22,24,7,2,1,3,Kevin Durant,5,0.112
2016-01-24,32,7,1,2,10,Kevin Durant,5,0.112
2016-01-26,44,5,0,1,14,Kevin Durant,5,0.112
2016-01-27,27,5,1,0,9,Kevin Durant,5,0.112
2016-01-29,33,3,1,1,12,Kevin Durant,5,0.112
2016-02-01,28,4,0,0,9,Kevin Durant,5,0.112
2016-02-03,37,5,3,2,5,Kevin Durant,5,0.112
2016-02-06,40,5,2,1,14,Kevin Durant,5,0.112
2016-02-08,32,3,2,1,6,Kevin Durant,5,0.112
2016-02-11,23,6,0,1,3,Kevin Durant,5,0.112
2016-02-19,31,3,1,0,8,Kevin Durant,5,0.112
2016-02-21,26,3,3,0,5,Kevin Durant,5,0.112
2016-02-24,24,6,1,2,8,Kevin Durant,5,0.112
2016-02-25,32,7,2,0,14,Kevin Durant,5,0.112
2016-02-27,37,5,2,1,12,Kevin Durant,5,0.112
2016-02-29,27,6,1,2,10,Kevin Durant,5,0.112
2016-03-02,30,5,5,0,11,Kevin Durant,5,0.112
2016-03-03,32,9,2,1,10,Kevin Durant,5,0.112
2016-03-06,32,8,1,2,13,Kevin Durant,5,0.112
2016-03-09,30,7,0,1,12,Kevin Durant,5,0.112
2016-03-11,28,1,1,0,6,Kevin Durant,5,0.112
2016-03-12,28,8,1,1,4,Kevin Durant,5,0.112
2016-03-14,20,7,0,0,5,Kevin Durant,5,0.112
2016-03-16,28,9,2,0,7,Kevin Durant,5,0.112
2016-03-18,26,6,1,0,13,Kevin Durant,5,0.112
2016-03-19,33,8,1,3,13,Kevin Durant,5,0.112
2016-03-22,23,4,0,0,7,Kevin Durant,5,0.112
2016-03-24,20,9,1,2,8,Kevin Durant,5,0.112
2016-03-26,31,3,0,0,10,Kevin Durant,5,0.112
2016-03-28,34,8,1,1,8,Kevin Durant,5,0.112
2016-03-31,31,5,0,2,8,Kevin Durant,5,0.112
2016-04-03,33,2,1,1,8,Kevin Durant,5,0.112
2016-04-05,26,8,1,3,5,Kevin Durant,5,0.112
2016-04-09,31,8,0,0,6,Kevin Durant,5,0.112
2016-04-11,34,3,1,1,5,Kevin Durant,5,0.112
2015-10-28,18,11,0,2,5,Chris Paul,6,0.082
2015-10-29,9,5,0,1,3,Chris Paul,6,0.082
2015-10-31,17,11,0,1,6,Chris Paul,6,0.082
2015-11-02,17,5,0,1,3,Chris Paul,6,0.082
2015-11-04,24,9,0,3,3,Chris Paul,6,0.082
2015-11-09,14,4,0,1,4,Chris Paul,6,0.082
2015-11-11,11,11,0,0,1,Chris Paul,6,0.082
2015-11-19,35,8,0,3,4,Chris Paul,6,0.082
2015-11-20,11,8,0,1,2,Chris Paul,6,0.082
2015-11-22,13,11,0,2,5,Chris Paul,6,0.082
2015-11-24,15,10,0,3,2,Chris Paul,6,0.082
2015-11-25,24,8,0,3,5,Chris Paul,6,0.082
2015-11-27,17,8,0,2,5,Chris Paul,6,0.082
2015-11-29,20,9,0,0,2,Chris Paul,6,0.082
2015-11-30,10,6,0,2,3,Chris Paul,6,0.082
2015-12-07,14,5,0,4,1,Chris Paul,6,0.082
2015-12-09,18,18,0,0,3,Chris Paul,6,0.082
2015-12-10,12,5,0,1,0,Chris Paul,6,0.082
2015-12-12,15,14,0,3,2,Chris Paul,6,0.082
2015-12-14,13,12,0,2,5,Chris Paul,6,0.082
2015-12-16,21,8,0,2,6,Chris Paul,6,0.082
2015-12-18,27,10,0,3,2,Chris Paul,6,0.082
2015-12-19,12,10,0,7,1,Chris Paul,6,0.082
2015-12-21,32,10,0,2,5,Chris Paul,6,0.082
2015-12-25,23,6,0,3,5,Chris Paul,6,0.082
2015-12-26,19,11,0,2,2,Chris Paul,6,0.082
2015-12-28,23,7,0,0,5,Chris Paul,6,0.082
2015-12-30,19,11,1,1,5,Chris Paul,6,0.082
2015-12-31,9,12,0,2,5,Chris Paul,6,0.082
2016-01-02,15,14,0,1,5,Chris Paul,6,0.082
2016-01-06,21,19,0,1,4,Chris Paul,6,0.082
2016-01-09,25,7,1,2,7,Chris Paul,6,0.082
2016-01-10,25,11,1,3,5,Chris Paul,6,0.082
2016-01-13,15,12,1,4,6,Chris Paul,6,0.082
2016-01-16,15,7,0,1,4,Chris Paul,6,0.082
2016-01-18,28,12,1,6,6,Chris Paul,6,0.082
2016-01-21,30,9,1,3,3,Chris Paul,6,0.082
2016-01-22,16,13,0,1,6,Chris Paul,6,0.082
2016-01-24,23,11,1,2,4,Chris Paul,6,0.082
2016-01-26,26,7,0,1,6,Chris Paul,6,0.082
2016-01-27,11,10,0,3,4,Chris Paul,6,0.082
2016-01-29,27,7,0,2,1,Chris Paul,6,0.082
2016-01-31,19,7,0,2,1,Chris Paul,6,0.082
2016-02-03,22,8,0,2,4,Chris Paul,6,0.082
2016-02-05,21,6,0,4,4,Chris Paul,6,0.082
2016-02-07,22,7,0,1,2,Chris Paul,6,0.082
2016-02-08,19,7,0,4,6,Chris Paul,6,0.082
2016-02-10,35,13,1,3,5,Chris Paul,6,0.082
2016-02-18,28,12,1,1,5,Chris Paul,6,0.082
2016-02-20,24,6,0,1,7,Chris Paul,6,0.082
2016-02-22,16,14,0,2,2,Chris Paul,6,0.082
2016-02-24,17,10,0,4,6,Chris Paul,6,0.082
2016-02-26,40,13,0,2,8,Chris Paul,6,0.082
2016-02-29,23,12,0,2,6,Chris Paul,6,0.082
2016-03-02,21,13,1,1,4,Chris Paul,6,0.082
2016-03-05,17,11,0,1,6,Chris Paul,6,0.082
2016-03-07,27,7,0,3,4,Chris Paul,6,0.082
2016-03-09,12,16,1,5,3,Chris Paul,6,0.082
2016-03-11,24,15,0,2,4,Chris Paul,6,0.082
2016-03-13,17,10,0,2,5,Chris Paul,6,0.082
2016-03-15,22,8,0,3,4,Chris Paul,6,0.082
2016-03-16,15,16,0,2,4,Chris Paul,6,0.082
2016-03-19,25,6,0,1,3,Chris Paul,6,0.082
2016-03-20,24,13,0,4,6,Chris Paul,6,0.082
2016-03-23,13,8,0,1,6,Chris Paul,6,0.082
2016-03-24,25,7,0,1,5,Chris Paul,6,0.082
2016-03-27,14,9,1,1,6,Chris Paul,6,0.082
2016-03-28,13,14,0,3,4,Chris Paul,6,0.082
2016-03-30,20,16,0,1,8,Chris Paul,6,0.082
2016-04-03,27,12,0,1,3,Chris Paul,6,0.082
