,DATE,PTS,AST,TRB,Player,Position
2434,2002-04-05,0.08821947534061901,-0.6197331347252238,-0.8056539522700179,Peja Stojaković,18
2435,2002-04-05,1.2653711844794415,0.6530245841112894,-0.8056539522700179,Jerry Stackhouse,15
2436,2002-04-05,-0.1258081081391669,-1.2561119941434804,-0.1393087347534019,Tracy McGrady,4
2437,2002-04-05,-0.8749046503184176,1.6075928732386744,-0.8056539522700179,Jason Kidd,2
2438,2002-04-05,-0.018794316399273953,2.5621611623660594,-0.8056539522700179,Gary Payton,6
2439,2002-04-05,0.6232884340400838,0.3348351544021611,0.5270364827632141,Chris Webber,7
2440,2002-04-05,-0.6608770668386317,0.6530245841112894,-1.0277690247755566,Mike Bibby,16
2441,2002-04-05,1.1583573927395485,-0.9379225644343522,-0.8056539522700179,Paul Pierce,11
2442,2002-04-05,0.4092608505602979,-0.9379225644343522,-0.3614238072589406,Kobe Bryant,5
2443,2002-04-05,-2.0520563594572403,-1.2561119941434804,0.5270364827632141,Ben Wallace,10
2444,2002-04-06,0.4092608505602979,-0.6197331347252238,2.9703022803241397,Dirk Nowitzki,8
2445,2002-04-06,1.1583573927395485,0.016645724693032767,1.8597269177964464,Tim Duncan,1
2446,2002-04-06,1.0513436009996557,0.016645724693032767,0.7491515552687528,Kevin Garnett,12
2447,2002-04-06,-2.373097734676919,-0.9379225644343522,-1.471999169786634,Steve Nash,14
2448,2002-04-07,-0.1258081081391669,0.3348351544021611,0.30492141025767544,Jason Kidd,2
2449,2002-04-07,-0.33983569161895283,-0.30154370501609556,0.7491515552687528,Kobe Bryant,5
2450,2002-04-07,-0.6608770668386317,0.6530245841112894,1.4154967727853687,Chris Webber,7
2451,2002-04-07,-0.4468494833588458,-0.6197331347252238,0.5270364827632141,Elton Brand,17
2452,2002-04-07,1.0513436009996557,-0.9379225644343522,-0.3614238072589406,Paul Pierce,11
2453,2002-04-07,-0.9819184420583106,-0.6197331347252238,-1.6941142422921727,Peja Stojaković,18
2454,2002-04-07,-1.0889322337982035,0.3348351544021611,-1.471999169786634,Mike Bibby,16
2455,2002-04-08,-0.4468494833588458,2.243971732656931,-1.0277690247755566,Jerry Stackhouse,15
2456,2002-04-08,-0.018794316399273953,-0.9379225644343522,0.30492141025767544,Elton Brand,17
2457,2002-04-08,0.19523326708051197,-0.9379225644343522,0.5270364827632141,Paul Pierce,11
2458,2002-04-08,-0.018794316399273953,0.3348351544021611,0.5270364827632141,Tracy McGrady,4
2459,2002-04-08,-1.3029598172779895,-1.2561119941434804,-1.0277690247755566,Dirk Nowitzki,8
2460,2002-04-08,-0.018794316399273953,2.5621611623660594,-0.8056539522700179,Gary Payton,6
2461,2002-04-08,-0.5538632750987388,0.9712140138204177,-0.1393087347534019,Steve Nash,14
2462,2002-04-08,-0.018794316399273953,-0.9379225644343522,0.9712666277742914,Kevin Garnett,12
2463,2002-04-08,0.19523326708051197,0.3348351544021611,0.08280633775213675,Tim Duncan,1
2464,2002-04-09,-0.7678908585785247,0.016645724693032767,-1.2498840972810952,Mike Bibby,16
2465,2002-04-09,-0.5538632750987388,0.3348351544021611,-1.0277690247755566,Tracy McGrady,4
2466,2002-04-09,0.08821947534061901,0.3348351544021611,-0.1393087347534019,Gary Payton,6
2467,2002-04-09,-0.1258081081391669,2.243971732656931,0.08280633775213675,Jason Kidd,2
2468,2002-04-09,-0.8749046503184176,1.289403443529546,-1.2498840972810952,Steve Nash,14
2469,2002-04-09,-0.018794316399273953,0.016645724693032767,-0.8056539522700179,Kobe Bryant,5
2470,2002-04-09,-0.7678908585785247,-0.30154370501609556,0.9712666277742914,Kevin Garnett,12
2471,2002-04-09,0.8373160175198697,0.016645724693032767,-0.8056539522700179,Chris Webber,7
2472,2002-04-09,0.08821947534061901,-1.2561119941434804,-0.3614238072589406,Peja Stojaković,18
2473,2002-04-10,0.9443298092597627,0.016645724693032767,0.9712666277742914,Chris Webber,7
2474,2002-04-10,-0.6608770668386317,-0.9379225644343522,0.7491515552687528,Tim Duncan,1
2475,2002-04-10,-0.7678908585785247,0.016645724693032767,0.9712666277742914,Paul Pierce,11
2476,2002-04-10,0.19523326708051197,-0.6197331347252238,-0.5835388797644793,Peja Stojaković,18
2477,2002-04-10,-0.8749046503184176,0.9712140138204177,0.30492141025767544,Jerry Stackhouse,15
2478,2002-04-10,-0.5538632750987388,0.3348351544021611,-0.5835388797644793,Mike Bibby,16
2479,2002-04-11,-0.6608770668386317,-0.30154370501609556,-1.2498840972810952,Steve Nash,14
2480,2002-04-11,0.6232884340400838,-0.9379225644343522,-1.0277690247755566,Kobe Bryant,5
2481,2002-04-11,-0.9819184420583106,0.6530245841112894,1.8597269177964464,Jason Kidd,2
2482,2002-04-11,1.8004401431789063,0.6530245841112894,1.8597269177964464,Tracy McGrady,4
2483,2002-04-11,-0.4468494833588458,-0.9379225644343522,1.8597269177964464,Kevin Garnett,12
2484,2002-04-12,-0.23282189987905988,0.9712140138204177,-0.3614238072589406,Paul Pierce,11
2485,2002-04-12,-1.0889322337982035,1.289403443529546,-0.8056539522700179,Mike Bibby,16
2486,2002-04-12,-0.5538632750987388,0.3348351544021611,-0.8056539522700179,Jerry Stackhouse,15
2487,2002-04-12,1.0513436009996557,-0.30154370501609556,0.7491515552687528,Tim Duncan,1
2488,2002-04-12,0.19523326708051197,-1.2561119941434804,-0.1393087347534019,Elton Brand,17
2489,2002-04-12,-1.6240011924976683,-0.30154370501609556,0.08280633775213675,Ben Wallace,10
2490,2002-04-12,0.6232884340400838,0.3348351544021611,-1.2498840972810952,Chris Webber,7
2491,2002-04-12,0.5162746423001908,0.016645724693032767,-0.1393087347534019,Peja Stojaković,18
2492,2002-04-12,1.2653711844794415,-0.6197331347252238,0.7491515552687528,Tracy McGrady,4
2493,2002-04-13,0.8373160175198697,0.6530245841112894,1.4154967727853687,Tim Duncan,1
2494,2002-04-13,-0.8749046503184176,0.016645724693032767,1.4154967727853687,Ben Wallace,10
2495,2002-04-13,-0.1258081081391669,0.6530245841112894,-0.3614238072589406,Gary Payton,6
2496,2002-04-13,-1.3029598172779895,1.289403443529546,-0.8056539522700179,Steve Nash,14
2497,2002-04-13,1.3723849762193345,0.016645724693032767,0.5270364827632141,Kevin Garnett,12
2498,2002-04-13,-0.8749046503184176,0.3348351544021611,0.08280633775213675,Elton Brand,17
2499,2002-04-13,-0.33983569161895283,0.3348351544021611,-1.2498840972810952,Jerry Stackhouse,15
2500,2002-04-14,-0.1258081081391669,2.5621611623660594,-1.2498840972810952,Steve Nash,14
2501,2002-04-14,-1.1959460255380965,-1.2561119941434804,-0.3614238072589406,Peja Stojaković,18
2502,2002-04-14,-0.33983569161895283,-0.30154370501609556,0.30492141025767544,Chris Webber,7
2503,2002-04-14,0.08821947534061901,1.289403443529546,-0.1393087347534019,Kobe Bryant,5
2504,2002-04-14,0.9443298092597627,-0.6197331347252238,0.30492141025767544,Tracy McGrady,4
2505,2002-04-14,-1.0889322337982035,-0.6197331347252238,-1.0277690247755566,Mike Bibby,16
2506,2002-04-14,-1.5169874007577755,-0.6197331347252238,-1.2498840972810952,Jason Kidd,2
2507,2002-04-15,-0.23282189987905988,0.016645724693032767,0.7491515552687528,Kevin Garnett,12
2508,2002-04-15,-0.23282189987905988,0.9712140138204177,-0.5835388797644793,Gary Payton,6
2509,2002-04-15,0.9443298092597627,0.016645724693032767,-0.8056539522700179,Paul Pierce,11
2510,2002-04-15,-0.33983569161895283,-0.30154370501609556,-0.5835388797644793,Kobe Bryant,5
2511,2002-04-16,-0.23282189987905988,0.016645724693032767,-0.5835388797644793,Peja Stojaković,18
2512,2002-04-16,0.19523326708051197,-0.9379225644343522,-0.3614238072589406,Dirk Nowitzki,8
2513,2002-04-16,-1.5169874007577755,-0.6197331347252238,0.5270364827632141,Elton Brand,17
2514,2002-04-16,-0.8749046503184176,-0.9379225644343522,1.8597269177964464,Ben Wallace,10
2515,2002-04-16,-0.6608770668386317,0.6530245841112894,-0.8056539522700179,Tracy McGrady,4
2516,2002-04-16,-1.1959460255380965,-0.30154370501609556,-0.3614238072589406,Jerry Stackhouse,15
2517,2002-04-16,-1.6240011924976683,1.9257823029478027,-0.3614238072589406,Jason Kidd,2
2518,2002-04-16,-2.1590701511971333,0.6530245841112894,-1.2498840972810952,Steve Nash,14
2519,2002-04-16,-0.7678908585785247,-0.6197331347252238,-1.6941142422921727,Mike Bibby,16
2520,2002-04-16,0.19523326708051197,-0.30154370501609556,0.7491515552687528,Tim Duncan,1
2521,2002-04-17,-1.8380287759774543,-1.2561119941434804,-0.8056539522700179,Peja Stojaković,18
2522,2002-04-17,-1.3029598172779895,-0.9379225644343522,2.748187207818601,Ben Wallace,10
2523,2002-04-17,-0.4468494833588458,-0.30154370501609556,1.6376118452909074,Elton Brand,17
2524,2002-04-17,-0.5538632750987388,-0.6197331347252238,-0.5835388797644793,Paul Pierce,11
2525,2002-04-17,0.8373160175198697,1.289403443529546,-0.8056539522700179,Gary Payton,6
2526,2002-04-17,-1.7310149842375613,-0.6197331347252238,-0.1393087347534019,Kevin Garnett,12
2527,2002-04-17,0.4092608505602979,0.3348351544021611,1.8597269177964464,Tim Duncan,1
2528,2002-04-17,-1.7310149842375613,-1.2561119941434804,-1.471999169786634,Dirk Nowitzki,8
2529,2002-04-17,-2.0520563594572403,-1.5743014238526087,-1.6941142422921727,Steve Nash,14
2530,2002-04-17,-0.7678908585785247,-0.30154370501609556,-1.2498840972810952,Mike Bibby,16
2531,2002-04-17,0.08821947534061901,0.3348351544021611,-0.3614238072589406,Jerry Stackhouse,15
2532,2002-04-17,-1.1959460255380965,0.016645724693032767,-0.8056539522700179,Jason Kidd,2
2533,2002-04-17,-0.1258081081391669,0.016645724693032767,-0.8056539522700179,Kobe Bryant,5
2534,2002-10-29,-0.4468494833588458,-0.30154370501609556,-1.0277690247755566,Allen Iverson,6
2535,2002-10-29,0.9443298092597627,0.016645724693032767,-0.8056539522700179,Tracy McGrady,4
2536,2002-10-29,-1.4099736090178825,-0.6197331347252238,1.4154967727853687,Chris Webber,10
2537,2002-10-29,-0.8749046503184176,-1.2561119941434804,0.5270364827632141,Tim Duncan,1
2538,2002-10-29,0.5162746423001908,0.016645724693032767,0.5270364827632141,Kobe Bryant,3
2539,2002-10-30,-0.6608770668386317,-0.6197331347252238,0.30492141025767544,Jamal Mashburn,11
2540,2002-10-30,-0.23282189987905988,0.6530245841112894,0.7491515552687528,Dirk Nowitzki,7
2541,2002-10-30,-1.9450425677173473,-1.2561119941434804,1.4154967727853687,Ben Wallace,8
2542,2002-10-30,0.6232884340400838,0.6530245841112894,-0.1393087347534019,Paul Pierce,13
2543,2002-10-30,0.3022470588204049,-0.9379225644343522,0.5270364827632141,Kobe Bryant,3
2544,2002-10-30,-0.9819184420583106,0.6530245841112894,0.9712666277742914,Kevin Garnett,2
2545,2002-10-30,0.6232884340400838,0.6530245841112894,-1.0277690247755566,Allen Iverson,6
2546,2002-10-30,-0.6608770668386317,2.243971732656931,0.08280633775213675,Jason Kidd,9
2547,2002-10-30,0.19523326708051197,-0.30154370501609556,0.30492141025767544,Tim Duncan,1
2548,2002-10-30,0.19523326708051197,2.5621611623660594,-1.471999169786634,Steve Nash,12
2549,2002-10-30,0.19523326708051197,-0.6197331347252238,-1.471999169786634,Tracy McGrady,4
2550,2002-10-31,-1.0889322337982035,0.3348351544021611,-0.3614238072589406,Paul Pierce,13
2551,2002-11-01,-0.4468494833588458,0.6530245841112894,-0.5835388797644793,Tracy McGrady,4
2552,2002-11-01,0.08821947534061901,1.6075928732386744,1.4154967727853687,Kevin Garnett,2
2553,2002-11-01,-0.1258081081391669,0.016645724693032767,-0.8056539522700179,Jamal Mashburn,11
2554,2002-11-01,-1.5169874007577755,-1.2561119941434804,1.4154967727853687,Ben Wallace,8
2555,2002-11-01,-1.4099736090178825,0.9712140138204177,0.08280633775213675,Jason Kidd,9
2556,2002-11-01,1.3723849762193345,0.016645724693032767,-0.8056539522700179,Allen Iverson,6
2557,2002-11-01,1.1583573927395485,2.243971732656931,1.6376118452909074,Kobe Bryant,3
2558,2002-11-01,-0.018794316399273953,-1.5743014238526087,1.6376118452909074,Tim Duncan,1
2559,2002-11-02,-1.0889322337982035,-0.9379225644343522,0.5270364827632141,Kevin Garnett,2
2560,2002-11-02,1.3723849762193345,-0.6197331347252238,0.08280633775213675,Jamal Mashburn,11
2561,2002-11-02,-0.018794316399273953,-0.6197331347252238,-0.3614238072589406,Dirk Nowitzki,7
2562,2002-11-02,2.65655047709805,0.6530245841112894,-0.3614238072589406,Tracy McGrady,4
2563,2002-11-02,-0.4468494833588458,1.289403443529546,0.5270364827632141,Jason Kidd,9
2564,2002-11-02,-0.7678908585785247,0.9712140138204177,-1.2498840972810952,Steve Nash,12
2565,2002-11-02,2.549536685358157,-0.6197331347252238,-0.3614238072589406,Paul Pierce,13
2566,2002-11-03,-2.0520563594572403,-1.2561119941434804,1.8597269177964464,Ben Wallace,8
2567,2002-11-03,1.1583573927395485,2.243971732656931,1.4154967727853687,Kobe Bryant,3
2568,2002-11-04,0.08821947534061901,0.016645724693032767,0.5270364827632141,Kevin Garnett,2
2569,2002-11-04,-1.9450425677173473,-1.2561119941434804,1.4154967727853687,Ben Wallace,8
2570,2002-11-04,-1.3029598172779895,2.243971732656931,-0.5835388797644793,Jason Kidd,9
2571,2002-11-04,0.8373160175198697,0.016645724693032767,0.08280633775213675,Steve Nash,12
2572,2002-11-04,0.19523326708051197,-0.6197331347252238,1.1933817002798301,Dirk Nowitzki,7
2573,2002-11-04,0.7303022257799767,0.016645724693032767,1.4154967727853687,Tim Duncan,1
2574,2002-11-05,-0.9819184420583106,0.3348351544021611,0.5270364827632141,Tim Duncan,1
2575,2002-11-05,-0.7678908585785247,1.289403443529546,1.1933817002798301,Kobe Bryant,3
2576,2002-11-05,2.014467726658692,0.6530245841112894,0.08280633775213675,Tracy McGrady,4
2577,2002-11-05,0.08821947534061901,1.289403443529546,-0.1393087347534019,Chris Webber,10
2578,2002-11-05,-0.5538632750987388,-0.30154370501609556,1.8597269177964464,Kevin Garnett,2
2579,2002-11-06,-1.4099736090178825,-1.5743014238526087,1.6376118452909074,Ben Wallace,8
2580,2002-11-06,-1.3029598172779895,0.3348351544021611,-1.471999169786634,Steve Nash,12
2581,2002-11-06,-0.5538632750987388,-0.9379225644343522,-0.5835388797644793,Paul Pierce,13
2582,2002-11-06,-0.6608770668386317,-0.9379225644343522,-0.3614238072589406,Jamal Mashburn,11
2583,2002-11-06,1.2653711844794415,-0.30154370501609556,-0.8056539522700179,Allen Iverson,6
2584,2002-11-06,0.19523326708051197,0.016645724693032767,-1.0277690247755566,Jason Kidd,9
2585,2002-11-06,-0.018794316399273953,-0.6197331347252238,0.7491515552687528,Chris Webber,10
2586,2002-11-06,0.6232884340400838,-1.2561119941434804,1.1933817002798301,Dirk Nowitzki,7
2587,2002-11-07,0.6232884340400838,-0.6197331347252238,-0.3614238072589406,Paul Pierce,13
2588,2002-11-07,-1.7310149842375613,-0.9379225644343522,1.1933817002798301,Ben Wallace,8
2589,2002-11-07,0.6232884340400838,0.3348351544021611,3.6366474978407557,Kevin Garnett,2
2590,2002-11-07,2.014467726658692,-0.30154370501609556,0.30492141025767544,Kobe Bryant,3
2591,2002-11-08,0.08821947534061901,-0.6197331347252238,-0.1393087347534019,Tracy McGrady,4
2592,2002-11-08,0.5162746423001908,-0.30154370501609556,-0.3614238072589406,Kobe Bryant,3
2593,2002-11-08,1.3723849762193345,1.289403443529546,-0.1393087347534019,Jason Kidd,9
2594,2002-11-08,1.0513436009996557,0.016645724693032767,-0.3614238072589406,Jamal Mashburn,11
2595,2002-11-08,-0.6608770668386317,0.9712140138204177,2.081841990301985,Chris Webber,10
2596,2002-11-08,-1.0889322337982035,0.3348351544021611,-1.6941142422921727,Steve Nash,12
2597,2002-11-08,-0.5538632750987388,0.6530245841112894,-1.0277690247755566,Allen Iverson,6
2598,2002-11-08,0.19523326708051197,-1.2561119941434804,0.5270364827632141,Dirk Nowitzki,7
2599,2002-11-09,0.3022470588204049,2.243971732656931,0.7491515552687528,Jason Kidd,9
2600,2002-11-09,-0.23282189987905988,1.6075928732386744,0.30492141025767544,Paul Pierce,13
2601,2002-11-09,-0.6608770668386317,-1.2561119941434804,-0.3614238072589406,Tim Duncan,1
2602,2002-11-09,-1.8380287759774543,-0.9379225644343522,0.7491515552687528,Ben Wallace,8
