,DATE,PTS,AST,TRB,Player,Position
80,2000-11-09,-0.1258081081391669,0.3348351544021611,-0.3614238072589406,Tracy McGrady,6
81,2000-11-09,0.19523326708051197,-0.30154370501609556,0.30492141025767544,Kevin Garnett,5
82,2000-11-09,0.7303022257799767,0.3348351544021611,-1.6941142422921727,Jerry Stackhouse,14
83,2000-11-09,-0.4468494833588458,0.016645724693032767,-1.471999169786634,Allen Iverson,1
84,2000-11-09,-0.33983569161895283,2.243971732656931,1.1933817002798301,Jason Kidd,8
85,2000-11-10,-0.1258081081391669,-0.6197331347252238,0.7491515552687528,Karl Malone,7
86,2000-11-10,1.3723849762193345,-0.30154370501609556,-0.8056539522700179,Paul Pierce,13
87,2000-11-10,-0.23282189987905988,-0.30154370501609556,-0.3614238072589406,Michael Finley,15
88,2000-11-10,-1.4099736090178825,-0.6197331347252238,1.4154967727853687,David Robinson,10
89,2000-11-10,-1.1959460255380965,-0.30154370501609556,1.4154967727853687,Tim Duncan,2
90,2000-11-10,-0.8749046503184176,0.016645724693032767,-0.5835388797644793,John Stockton,17
91,2000-11-10,-0.6608770668386317,-1.2561119941434804,-0.3614238072589406,Anthony Mason,16
92,2000-11-10,1.0513436009996557,0.016645724693032767,-0.5835388797644793,Vince Carter,12
93,2000-11-10,1.3723849762193345,0.3348351544021611,1.8597269177964464,Chris Webber,4
94,2000-11-11,-0.7678908585785247,2.5621611623660594,-0.8056539522700179,Jason Kidd,8
95,2000-11-11,-0.9819184420583106,-0.6197331347252238,0.30492141025767544,David Robinson,10
96,2000-11-11,-0.5538632750987388,-0.30154370501609556,-1.2498840972810952,Jerry Stackhouse,14
97,2000-11-11,0.4092608505602979,-1.2561119941434804,0.30492141025767544,Paul Pierce,13
98,2000-11-11,-0.018794316399273953,-0.30154370501609556,0.7491515552687528,Kevin Garnett,5
99,2000-11-11,-0.4468494833588458,-1.5743014238526087,-0.1393087347534019,Anthony Mason,16
100,2000-11-11,-0.5538632750987388,0.6530245841112894,-1.0277690247755566,Allen Iverson,1
101,2000-11-11,1.9074539349187993,-1.5743014238526087,-1.0277690247755566,Ray Allen,11
102,2000-11-11,0.4092608505602979,0.3348351544021611,-1.2498840972810952,Vince Carter,12
103,2000-11-11,-0.23282189987905988,-0.9379225644343522,1.1933817002798301,Tim Duncan,2
104,2000-11-12,0.08821947534061901,-0.9379225644343522,1.1933817002798301,Chris Webber,4
105,2000-11-12,-1.0889322337982035,-1.5743014238526087,-1.0277690247755566,Michael Finley,15
106,2000-11-12,1.6934263514390133,-0.9379225644343522,-0.1393087347534019,Jerry Stackhouse,14
107,2000-11-12,0.19523326708051197,0.6530245841112894,0.08280633775213675,Tracy McGrady,6
108,2000-11-12,1.5864125596991205,-0.9379225644343522,0.5270364827632141,Kobe Bryant,9
109,2000-11-13,-1.4099736090178825,0.016645724693032767,-0.5835388797644793,Michael Finley,15
110,2000-11-14,-0.7678908585785247,0.6530245841112894,0.9712666277742914,Karl Malone,7
111,2000-11-14,-1.5169874007577755,-1.5743014238526087,0.30492141025767544,David Robinson,10
112,2000-11-14,-0.23282189987905988,-1.2561119941434804,-0.1393087347534019,Tracy McGrady,6
113,2000-11-14,-0.6608770668386317,-0.6197331347252238,0.30492141025767544,Anthony Mason,16
114,2000-11-14,0.9443298092597627,1.289403443529546,-0.8056539522700179,Kobe Bryant,9
115,2000-11-14,-0.7678908585785247,-0.6197331347252238,0.9712666277742914,Tim Duncan,2
116,2000-11-14,-0.8749046503184176,-0.30154370501609556,-0.8056539522700179,John Stockton,17
117,2000-11-15,-0.23282189987905988,-0.6197331347252238,1.4154967727853687,Anthony Mason,16
118,2000-11-15,0.19523326708051197,-0.30154370501609556,0.5270364827632141,Kevin Garnett,5
119,2000-11-15,0.7303022257799767,0.016645724693032767,-0.1393087347534019,Jerry Stackhouse,14
120,2000-11-15,-0.018794316399273953,0.016645724693032767,-0.8056539522700179,Allen Iverson,1
121,2000-11-15,-1.6240011924976683,-0.6197331347252238,-0.8056539522700179,Michael Finley,15
122,2000-11-15,-0.7678908585785247,1.289403443529546,-1.0277690247755566,Jason Kidd,8
123,2000-11-15,-0.5538632750987388,-0.6197331347252238,-0.8056539522700179,Ray Allen,11
124,2000-11-15,-0.23282189987905988,-0.9379225644343522,0.5270364827632141,Paul Pierce,13
125,2000-11-16,0.19523326708051197,0.3348351544021611,0.08280633775213675,Tracy McGrady,6
126,2000-11-16,1.5864125596991205,0.3348351544021611,0.08280633775213675,Vince Carter,12
127,2000-11-16,-0.33983569161895283,0.3348351544021611,0.5270364827632141,Tim Duncan,2
128,2000-11-16,-0.9819184420583106,1.9257823029478027,-1.2498840972810952,John Stockton,17
129,2000-11-16,-0.7678908585785247,-1.2561119941434804,0.9712666277742914,Karl Malone,7
130,2000-11-16,-0.1258081081391669,-0.9379225644343522,1.4154967727853687,David Robinson,10
131,2000-11-16,0.9443298092597627,-0.6197331347252238,0.5270364827632141,Kobe Bryant,9
132,2000-11-17,-1.3029598172779895,-0.9379225644343522,-0.1393087347534019,David Robinson,10
133,2000-11-17,-0.33983569161895283,0.016645724693032767,-0.3614238072589406,Allen Iverson,1
134,2000-11-17,0.4092608505602979,-1.2561119941434804,-0.5835388797644793,Michael Finley,15
135,2000-11-17,0.3022470588204049,0.3348351544021611,-0.1393087347534019,Paul Pierce,13
136,2000-11-17,-0.4468494833588458,1.6075928732386744,0.9712666277742914,Jason Kidd,8
137,2000-11-17,0.08821947534061901,-0.9379225644343522,-0.5835388797644793,Ray Allen,11
138,2000-11-17,-1.6240011924976683,0.6530245841112894,-0.3614238072589406,Anthony Mason,16
139,2000-11-17,0.3022470588204049,0.016645724693032767,-1.471999169786634,Jerry Stackhouse,14
140,2000-11-17,-0.018794316399273953,0.016645724693032767,1.4154967727853687,Tim Duncan,2
141,2000-11-17,1.0513436009996557,-0.6197331347252238,0.9712666277742914,Kevin Garnett,5
142,2000-11-18,0.7303022257799767,-0.9379225644343522,-0.8056539522700179,Ray Allen,11
143,2000-11-18,-0.5538632750987388,-1.5743014238526087,-0.8056539522700179,Paul Pierce,13
144,2000-11-18,1.0513436009996557,-0.30154370501609556,-0.5835388797644793,Kobe Bryant,9
145,2000-11-18,-1.0889322337982035,0.3348351544021611,0.30492141025767544,Anthony Mason,16
146,2000-11-18,-1.9450425677173473,0.016645724693032767,-0.8056539522700179,John Stockton,17
147,2000-11-18,0.4092608505602979,0.9712140138204177,0.30492141025767544,Karl Malone,7
148,2000-11-18,2.763564268837943,-0.30154370501609556,0.5270364827632141,Vince Carter,12
149,2000-11-18,-0.6608770668386317,-0.6197331347252238,-0.3614238072589406,Michael Finley,15
150,2000-11-18,-0.7678908585785247,1.289403443529546,-1.0277690247755566,Jason Kidd,8
151,2000-11-18,0.3022470588204049,0.016645724693032767,0.7491515552687528,Kevin Garnett,5
152,2000-11-19,0.19523326708051197,-0.30154370501609556,0.08280633775213675,Tracy McGrady,6
153,2000-11-19,-0.018794316399273953,0.016645724693032767,-1.2498840972810952,Jerry Stackhouse,14
154,2000-11-19,-0.018794316399273953,-0.6197331347252238,0.9712666277742914,Kobe Bryant,9
155,2000-11-20,-0.23282189987905988,-0.9379225644343522,-1.0277690247755566,Vince Carter,12
156,2000-11-20,0.4092608505602979,0.9712140138204177,-1.2498840972810952,Allen Iverson,1
157,2000-11-20,0.7303022257799767,-0.9379225644343522,-0.1393087347534019,Michael Finley,15
158,2000-11-20,-0.9819184420583106,0.016645724693032767,0.7491515552687528,Karl Malone,7
159,2000-11-20,-0.8749046503184176,0.9712140138204177,-0.5835388797644793,John Stockton,17
160,2000-11-20,-1.4099736090178825,-0.30154370501609556,0.30492141025767544,Paul Pierce,13
161,2000-11-21,0.3022470588204049,0.3348351544021611,0.7491515552687528,Tracy McGrady,6
162,2000-11-21,1.0513436009996557,-0.30154370501609556,-1.0277690247755566,Jerry Stackhouse,14
163,2000-11-21,0.08821947534061901,0.016645724693032767,-0.5835388797644793,Michael Finley,15
164,2000-11-22,-0.9819184420583106,0.016645724693032767,-1.0277690247755566,John Stockton,17
165,2000-11-22,-0.33983569161895283,-0.30154370501609556,-1.0277690247755566,Ray Allen,11
166,2000-11-22,0.9443298092597627,0.6530245841112894,-0.8056539522700179,Kobe Bryant,9
167,2000-11-22,-1.1959460255380965,-1.5743014238526087,0.9712666277742914,Tim Duncan,2
168,2000-11-22,-0.6608770668386317,-0.9379225644343522,-0.3614238072589406,Paul Pierce,13
169,2000-11-22,-1.5169874007577755,3.5167294514934446,-0.3614238072589406,Jason Kidd,8
170,2000-11-22,0.7303022257799767,0.016645724693032767,1.1933817002798301,Chris Webber,4
171,2000-11-22,-1.6240011924976683,-0.30154370501609556,-0.8056539522700179,Allen Iverson,1
172,2000-11-22,-0.8749046503184176,-1.5743014238526087,-0.3614238072589406,David Robinson,10
173,2000-11-22,0.19523326708051197,-0.9379225644343522,0.5270364827632141,Kevin Garnett,5
174,2000-11-22,-0.6608770668386317,-0.9379225644343522,0.30492141025767544,Anthony Mason,16
175,2000-11-23,0.6232884340400838,0.016645724693032767,-0.5835388797644793,Vince Carter,12
176,2000-11-24,-0.1258081081391669,-0.9379225644343522,-0.5835388797644793,Allen Iverson,1
177,2000-11-24,-0.23282189987905988,0.016645724693032767,0.08280633775213675,Karl Malone,7
178,2000-11-24,-1.3029598172779895,2.243971732656931,-1.0277690247755566,John Stockton,17
179,2000-11-24,-0.6608770668386317,-0.9379225644343522,-0.8056539522700179,Anthony Mason,16
180,2000-11-24,0.7303022257799767,0.016645724693032767,-0.8056539522700179,Kobe Bryant,9
181,2000-11-24,-0.33983569161895283,-1.5743014238526087,-0.1393087347534019,Kevin Garnett,5
182,2000-11-24,-0.1258081081391669,0.016645724693032767,1.4154967727853687,Tim Duncan,2
183,2000-11-24,-0.4468494833588458,2.5621611623660594,-0.1393087347534019,Jason Kidd,8
184,2000-11-24,2.014467726658692,-0.9379225644343522,-0.1393087347534019,Paul Pierce,13
185,2000-11-24,-1.0889322337982035,-0.6197331347252238,-0.5835388797644793,David Robinson,10
186,2000-11-24,-0.1258081081391669,-0.9379225644343522,-0.8056539522700179,Ray Allen,11
187,2000-11-24,0.4092608505602979,0.016645724693032767,0.5270364827632141,Tracy McGrady,6
188,2000-11-24,0.9443298092597627,-0.30154370501609556,-1.0277690247755566,Jerry Stackhouse,14
189,2000-11-25,-0.018794316399273953,-0.9379225644343522,0.9712666277742914,Kevin Garnett,5
190,2000-11-25,0.19523326708051197,-0.6197331347252238,1.4154967727853687,Chris Webber,4
191,2000-11-25,-1.3029598172779895,-0.6197331347252238,-0.3614238072589406,Tim Duncan,2
192,2000-11-25,-0.6608770668386317,-0.6197331347252238,0.5270364827632141,Anthony Mason,16
193,2000-11-25,-0.1258081081391669,-1.2561119941434804,-0.5835388797644793,Allen Iverson,1
194,2000-11-25,-0.8749046503184176,0.3348351544021611,-1.2498840972810952,Michael Finley,15
195,2000-11-25,-1.0889322337982035,-0.6197331347252238,0.08280633775213675,David Robinson,10
196,2000-11-25,-1.3029598172779895,1.289403443529546,-0.8056539522700179,Jason Kidd,8
197,2000-11-25,1.5864125596991205,0.016645724693032767,-0.1393087347534019,Ray Allen,11
198,2000-11-25,0.3022470588204049,0.016645724693032767,-0.1393087347534019,Vince Carter,12
199,2000-11-26,-2.373097734676919,-1.5743014238526087,-1.6941142422921727,Vince Carter,12
200,2000-11-26,1.5864125596991205,-0.9379225644343522,-0.8056539522700179,Jerry Stackhouse,14
201,2000-11-26,0.19523326708051197,0.3348351544021611,0.9712666277742914,Karl Malone,7
202,2000-11-26,0.5162746423001908,-0.30154370501609556,-0.5835388797644793,Paul Pierce,13
203,2000-11-26,-2.2660839429370263,3.198540021784316,-0.8056539522700179,John Stockton,17
204,2000-11-27,0.7303022257799767,-0.30154370501609556,-0.1393087347534019,Kobe Bryant,9
205,2000-11-27,0.08821947534061901,-0.6197331347252238,-0.3614238072589406,Ray Allen,11
206,2000-11-28,1.5864125596991205,0.016645724693032767,-0.8056539522700179,Kobe Bryant,9
207,2000-11-28,-0.1258081081391669,-0.6197331347252238,0.08280633775213675,Ray Allen,11
208,2000-11-28,-0.7678908585785247,0.016645724693032767,0.9712666277742914,Kevin Garnett,5
209,2000-11-28,-0.1258081081391669,0.6530245841112894,0.5270364827632141,Karl Malone,7
210,2000-11-28,1.0513436009996557,-0.6197331347252238,-0.5835388797644793,Michael Finley,15
211,2000-11-28,-0.23282189987905988,-0.30154370501609556,0.08280633775213675,Paul Pierce,13
212,2000-11-28,-0.1258081081391669,-0.30154370501609556,0.7491515552687528,Chris Webber,4
213,2000-11-28,-1.4099736090178825,0.6530245841112894,0.08280633775213675,Anthony Mason,16
214,2000-11-28,-1.4099736090178825,2.880350592075188,-1.471999169786634,John Stockton,17
215,2000-11-29,0.9443298092597627,0.3348351544021611,-1.471999169786634,Jerry Stackhouse,14
216,2000-11-29,-1.3029598172779895,-1.2561119941434804,0.5270364827632141,David Robinson,10
217,2000-11-29,0.5162746423001908,-0.30154370501609556,0.7491515552687528,Karl Malone,7
218,2000-11-29,0.6232884340400838,-0.30154370501609556,-0.1393087347534019,Tracy McGrady,6
219,2000-11-29,0.7303022257799767,-0.6197331347252238,-0.3614238072589406,Allen Iverson,1
220,2000-11-29,-1.9450425677173473,0.9712140138204177,-1.2498840972810952,John Stockton,17
221,2000-11-29,-0.018794316399273953,-1.5743014238526087,1.1933817002798301,Tim Duncan,2
222,2000-11-29,1.2653711844794415,0.9712140138204177,-0.5835388797644793,Jason Kidd,8
223,2000-11-29,0.3022470588204049,-0.9379225644343522,1.1933817002798301,Kevin Garnett,5
224,2000-11-29,0.3022470588204049,-0.6197331347252238,2.081841990301985,Chris Webber,4
225,2000-11-29,-0.33983569161895283,-0.9379225644343522,2.3039570628075237,Anthony Mason,16
226,2000-11-30,1.2653711844794415,-0.6197331347252238,-1.2498840972810952,Paul Pierce,13
227,2000-11-30,-1.1959460255380965,-0.30154370501609556,-0.3614238072589406,Ray Allen,11
228,2000-11-30,-1.3029598172779895,-0.6197331347252238,-1.0277690247755566,Michael Finley,15
229,2000-11-30,-0.5538632750987388,-0.30154370501609556,-1.0277690247755566,Kobe Bryant,9
230,2000-12-01,-0.018794316399273953,-0.9379225644343522,0.30492141025767544,Anthony Mason,16
231,2000-12-01,0.5162746423001908,0.016645724693032767,0.08280633775213675,Karl Malone,7
232,2000-12-01,-0.6608770668386317,1.6075928732386744,-0.5835388797644793,Jason Kidd,8
233,2000-12-01,0.9443298092597627,-0.30154370501609556,0.30492141025767544,Tracy McGrady,6
234,2000-12-01,-0.1258081081391669,-0.9379225644343522,1.1933817002798301,Kevin Garnett,5
235,2000-12-01,2.228495310138478,0.3348351544021611,-1.0277690247755566,Kobe Bryant,9
236,2000-12-01,-1.3029598172779895,0.3348351544021611,-1.471999169786634,John Stockton,17
237,2000-12-01,1.5864125596991205,-0.30154370501609556,0.5270364827632141,Allen Iverson,1
238,2000-12-01,0.19523326708051197,-0.6197331347252238,0.7491515552687528,Tim Duncan,2
239,2000-12-01,-0.6608770668386317,-0.6197331347252238,0.5270364827632141,David Robinson,10
240,2000-12-01,0.6232884340400838,-0.30154370501609556,1.4154967727853687,Chris Webber,4
241,2000-12-01,0.3022470588204049,0.3348351544021611,0.5270364827632141,Paul Pierce,13
242,2000-12-02,-0.1258081081391669,0.016645724693032767,-0.1393087347534019,Kevin Garnett,5
243,2000-12-02,-0.33983569161895283,-0.6197331347252238,-1.2498840972810952,Ray Allen,11
244,2000-12-02,-0.23282189987905988,-1.2561119941434804,-0.1393087347534019,Anthony Mason,16
245,2000-12-02,-1.1959460255380965,1.6075928732386744,-1.471999169786634,John Stockton,17
246,2000-12-02,0.5162746423001908,-1.2561119941434804,-0.1393087347534019,Allen Iverson,1
247,2000-12-02,-0.8749046503184176,-0.6197331347252238,-0.3614238072589406,Karl Malone,7
248,2000-12-02,1.9074539349187993,0.016645724693032767,0.5270364827632141,Tracy McGrady,6
249,2000-12-02,-0.9819184420583106,1.6075928732386744,1.1933817002798301,Michael Finley,15
250,2000-12-03,-0.6608770668386317,-0.6197331347252238,-0.8056539522700179,Ray Allen,11
251,2000-12-03,0.8373160175198697,0.016645724693032767,0.5270364827632141,Tim Duncan,2
252,2000-12-03,1.6934263514390133,0.3348351544021611,0.5270364827632141,Kobe Bryant,9
253,2000-12-03,0.19523326708051197,0.016645724693032767,-1.6941142422921727,Jerry Stackhouse,14
254,2000-12-03,0.3022470588204049,0.3348351544021611,-0.1393087347534019,Paul Pierce,13
255,2000-12-03,-0.018794316399273953,0.016645724693032767,-1.2498840972810952,Michael Finley,15
256,2000-12-03,-1.1959460255380965,-1.2561119941434804,0.30492141025767544,David Robinson,10
257,2000-12-03,0.7303022257799767,0.6530245841112894,-0.3614238072589406,Jason Kidd,8
258,2000-12-04,1.5864125596991205,-0.6197331347252238,0.30492141025767544,Allen Iverson,1
259,2000-12-05,-0.018794316399273953,-0.30154370501609556,-0.1393087347534019,Michael Finley,15
260,2000-12-05,0.8373160175198697,-0.6197331347252238,0.5270364827632141,Chris Webber,4
261,2000-12-05,0.3022470588204049,0.016645724693032767,0.08280633775213675,Kevin Garnett,5
262,2000-12-05,0.08821947534061901,-0.9379225644343522,3.414532425335217,Tim Duncan,2
263,2000-12-05,0.7303022257799767,-0.9379225644343522,-0.3614238072589406,Tracy McGrady,6
264,2000-12-05,-1.1959460255380965,1.9257823029478027,-0.8056539522700179,Jerry Stackhouse,14
265,2000-12-05,1.4793987679592275,-0.30154370501609556,-1.471999169786634,Kobe Bryant,9
266,2000-12-05,0.9443298092597627,-1.5743014238526087,0.9712666277742914,Karl Malone,7
267,2000-12-05,-0.7678908585785247,-1.2561119941434804,0.9712666277742914,David Robinson,10
268,2000-12-05,0.5162746423001908,-0.6197331347252238,-0.5835388797644793,Allen Iverson,1
269,2000-12-05,-1.3029598172779895,-0.9379225644343522,0.7491515552687528,Anthony Mason,16
270,2000-12-05,-1.0889322337982035,2.5621611623660594,-1.0277690247755566,John Stockton,17
271,2000-12-05,0.08821947534061901,-0.9379225644343522,-0.5835388797644793,Paul Pierce,13
272,2000-12-06,-0.1258081081391669,0.016645724693032767,-0.8056539522700179,Michael Finley,15
273,2000-12-06,-1.0889322337982035,-0.6197331347252238,0.30492141025767544,Anthony Mason,16
274,2000-12-06,0.8373160175198697,-1.2561119941434804,-0.5835388797644793,Ray Allen,11
275,2000-12-06,3.0846056440576217,0.9712140138204177,-0.1393087347534019,Kobe Bryant,9
276,2000-12-06,2.014467726658692,0.016645724693032767,-0.3614238072589406,Jerry Stackhouse,14
277,2000-12-07,-1.1959460255380965,-1.2561119941434804,-0.3614238072589406,David Robinson,10
278,2000-12-07,0.19523326708051197,0.016645724693032767,-0.1393087347534019,Kevin Garnett,5
279,2000-12-07,-0.7678908585785247,0.3348351544021611,-0.1393087347534019,Ray Allen,11
280,2000-12-07,-0.4468494833588458,-0.30154370501609556,-0.8056539522700179,Karl Malone,7
281,2000-12-07,1.4793987679592275,-0.30154370501609556,0.9712666277742914,Tracy McGrady,6
282,2000-12-07,-0.6608770668386317,1.289403443529546,-0.5835388797644793,Jason Kidd,8
283,2000-12-07,-0.9819184420583106,2.5621611623660594,-0.8056539522700179,John Stockton,17
284,2000-12-07,0.6232884340400838,-0.9379225644343522,0.5270364827632141,Tim Duncan,2
285,2000-12-08,1.5864125596991205,-0.9379225644343522,2.3039570628075237,Chris Webber,4
286,2000-12-08,-0.33983569161895283,-0.9379225644343522,-0.8056539522700179,Kobe Bryant,9
287,2000-12-08,0.7303022257799767,0.016645724693032767,0.30492141025767544,Vince Carter,12
288,2000-12-08,-0.5538632750987388,0.6530245841112894,-0.5835388797644793,Jason Kidd,8
289,2000-12-08,0.8373160175198697,1.6075928732386744,-1.6941142422921727,Allen Iverson,1
290,2000-12-08,-1.3029598172779895,-0.9379225644343522,-0.8056539522700179,Anthony Mason,16
291,2000-12-08,0.7303022257799767,-0.30154370501609556,0.30492141025767544,Paul Pierce,13
292,2000-12-08,-0.8749046503184176,-0.6197331347252238,-1.2498840972810952,Michael Finley,15
293,2000-12-09,0.08821947534061901,-0.9379225644343522,0.30492141025767544,Kevin Garnett,5
294,2000-12-09,0.4092608505602979,-0.9379225644343522,-0.8056539522700179,Jerry Stackhouse,14
295,2000-12-09,-0.4468494833588458,-0.6197331347252238,-1.0277690247755566,Allen Iverson,1
296,2000-12-09,-0.5538632750987388,-0.6197331347252238,0.5270364827632141,Tim Duncan,2
297,2000-12-09,-0.018794316399273953,-0.30154370501609556,-0.8056539522700179,Ray Allen,11
298,2000-12-09,0.3022470588204049,0.3348351544021611,0.08280633775213675,Karl Malone,7
299,2000-12-09,-0.9819184420583106,2.880350592075188,-1.0277690247755566,John Stockton,17
300,2000-12-09,-1.4099736090178825,-0.9379225644343522,0.30492141025767544,David Robinson,10
301,2000-12-10,0.4092608505602979,1.289403443529546,-0.8056539522700179,Kobe Bryant,9
302,2000-12-10,0.8373160175198697,-0.6197331347252238,-1.2498840972810952,Jerry Stackhouse,14
303,2000-12-10,1.3723849762193345,0.016645724693032767,0.9712666277742914,Vince Carter,12
304,2000-12-10,0.19523326708051197,0.3348351544021611,0.30492141025767544,Jason Kidd,8
305,2000-12-10,-0.7678908585785247,-1.2561119941434804,-0.5835388797644793,Anthony Mason,16
306,2000-12-10,-0.33983569161895283,-1.2561119941434804,0.5270364827632141,Chris Webber,4
307,2000-12-10,-0.1258081081391669,-0.9379225644343522,-0.5835388797644793,Michael Finley,15
308,2000-12-10,0.6232884340400838,0.016645724693032767,-0.1393087347534019,Paul Pierce,13
309,2000-12-11,0.08821947534061901,0.6530245841112894,0.9712666277742914,Kevin Garnett,5
310,2000-12-11,-0.9819184420583106,-1.2561119941434804,0.30492141025767544,Tim Duncan,2
311,2000-12-11,0.4092608505602979,0.6530245841112894,-0.8056539522700179,Allen Iverson,1
312,2000-12-11,-0.8749046503184176,-0.30154370501609556,0.08280633775213675,Tracy McGrady,6
313,2000-12-11,-1.0889322337982035,2.5621611623660594,-0.3614238072589406,Jason Kidd,8
314,2000-12-11,-1.1959460255380965,-1.2561119941434804,-1.471999169786634,David Robinson,10
315,2000-12-11,-0.6608770668386317,-0.30154370501609556,-1.471999169786634,John Stockton,17
316,2000-12-11,-0.33983569161895283,-0.6197331347252238,1.1933817002798301,Karl Malone,7
317,2000-12-12,-0.018794316399273953,-0.6197331347252238,1.1933817002798301,Chris Webber,4
318,2000-12-12,1.3723849762193345,-0.30154370501609556,-1.0277690247755566,Ray Allen,11
319,2000-12-12,-0.7678908585785247,0.016645724693032767,0.30492141025767544,Anthony Mason,16
320,2000-12-12,-0.7678908585785247,0.016645724693032767,-0.1393087347534019,Michael Finley,15
321,2000-12-12,0.3022470588204049,0.3348351544021611,-0.3614238072589406,Kobe Bryant,9
322,2000-12-12,-0.23282189987905988,-0.30154370501609556,-0.8056539522700179,Tracy McGrady,6
323,2000-12-12,1.1583573927395485,-0.6197331347252238,-0.3614238072589406,Vince Carter,12
324,2000-12-12,-0.1258081081391669,-0.9379225644343522,0.5270364827632141,Kevin Garnett,5
325,2000-12-13,-0.5538632750987388,1.289403443529546,-0.3614238072589406,Jason Kidd,8
326,2000-12-13,0.19523326708051197,0.3348351544021611,-0.8056539522700179,Michael Finley,15
327,2000-12-13,0.3022470588204049,-0.30154370501609556,-1.471999169786634,Allen Iverson,1
328,2000-12-13,-1.4099736090178825,-0.6197331347252238,-0.8056539522700179,Paul Pierce,13
329,2000-12-13,0.19523326708051197,-0.6197331347252238,1.8597269177964464,Anthony Mason,16
330,2000-12-13,1.3723849762193345,-0.30154370501609556,0.08280633775213675,Karl Malone,7
331,2000-12-13,1.3723849762193345,0.3348351544021611,-0.3614238072589406,Kobe Bryant,9
332,2000-12-13,-0.7678908585785247,-0.6197331347252238,0.7491515552687528,Tim Duncan,2
333,2000-12-13,0.3022470588204049,-0.30154370501609556,-0.3614238072589406,Chris Webber,4
334,2000-12-13,0.3022470588204049,-0.6197331347252238,-1.0277690247755566,Ray Allen,11
335,2000-12-13,-0.6608770668386317,1.289403443529546,-1.0277690247755566,John Stockton,17
336,2000-12-13,-0.4468494833588458,-1.5743014238526087,-0.3614238072589406,David Robinson,10
337,2000-12-13,0.8373160175198697,0.3348351544021611,-0.8056539522700179,Jerry Stackhouse,14
338,2000-12-14,0.19523326708051197,-0.9379225644343522,0.08280633775213675,Vince Carter,12
339,2000-12-14,-0.5538632750987388,-0.30154370501609556,0.08280633775213675,Tim Duncan,2
340,2000-12-14,0.08821947534061901,-1.2561119941434804,0.9712666277742914,David Robinson,10
341,2000-12-15,0.3022470588204049,0.016645724693032767,-1.0277690247755566,Michael Finley,15
342,2000-12-15,-0.6608770668386317,-1.2561119941434804,0.5270364827632141,Anthony Mason,16
343,2000-12-15,-0.8749046503184176,-0.6197331347252238,0.30492141025767544,Paul Pierce,13
344,2000-12-15,0.4092608505602979,1.6075928732386744,1.1933817002798301,Kevin Garnett,5
345,2000-12-15,0.7303022257799767,0.016645724693032767,-0.5835388797644793,Jerry Stackhouse,14
346,2000-12-15,-2.0520563594572403,0.3348351544021611,-1.0277690247755566,John Stockton,17
