,DATE,PTS,AST,TRB,Player,Position
1216,2001-04-15,-0.1258081081391669,0.6530245841112894,-1.2498840972810952,John Stockton,17
1217,2001-04-15,-0.23282189987905988,-0.6197331347252238,0.5270364827632141,Anthony Mason,16
1218,2001-04-15,-0.8749046503184176,0.016645724693032767,-0.5835388797644793,Karl Malone,7
1219,2001-04-15,-0.4468494833588458,-0.6197331347252238,0.7491515552687528,Paul Pierce,13
1220,2001-04-15,0.5162746423001908,-0.9379225644343522,-1.471999169786634,Allen Iverson,1
1221,2001-04-15,0.4092608505602979,-1.2561119941434804,-0.5835388797644793,Michael Finley,15
1222,2001-04-15,-0.018794316399273953,-1.2561119941434804,0.30492141025767544,Chris Webber,4
1223,2001-04-15,1.2653711844794415,0.3348351544021611,-0.5835388797644793,Jerry Stackhouse,14
1224,2001-04-15,0.3022470588204049,0.6530245841112894,-0.8056539522700179,Kobe Bryant,9
1225,2001-04-16,-0.1258081081391669,-0.30154370501609556,-0.3614238072589406,Michael Finley,15
1226,2001-04-16,-0.8749046503184176,0.6530245841112894,-1.471999169786634,Ray Allen,11
1227,2001-04-16,0.08821947534061901,-0.9379225644343522,-0.1393087347534019,Chris Webber,4
1228,2001-04-16,0.4092608505602979,-0.6197331347252238,0.08280633775213675,Tracy McGrady,6
1229,2001-04-16,-1.0889322337982035,0.6530245841112894,-0.8056539522700179,Jason Kidd,8
1230,2001-04-17,-1.0889322337982035,1.289403443529546,-0.8056539522700179,John Stockton,17
1231,2001-04-17,-0.1258081081391669,-0.6197331347252238,-0.1393087347534019,Vince Carter,12
1232,2001-04-17,-0.7678908585785247,-0.6197331347252238,0.08280633775213675,Anthony Mason,16
1233,2001-04-17,-0.4468494833588458,-0.9379225644343522,0.08280633775213675,Tim Duncan,2
1234,2001-04-17,-1.1959460255380965,0.3348351544021611,-0.3614238072589406,Kevin Garnett,5
1235,2001-04-17,1.2653711844794415,-0.6197331347252238,-0.3614238072589406,Karl Malone,7
1236,2001-04-17,-0.1258081081391669,-0.6197331347252238,-0.3614238072589406,Ray Allen,11
1237,2001-04-17,-1.0889322337982035,-1.5743014238526087,0.30492141025767544,David Robinson,10
1238,2001-04-17,-0.018794316399273953,0.6530245841112894,-0.8056539522700179,Jerry Stackhouse,14
1239,2001-04-17,0.4092608505602979,0.016645724693032767,-0.5835388797644793,Kobe Bryant,9
1240,2001-04-18,-1.4099736090178825,-1.2561119941434804,-0.8056539522700179,Tim Duncan,2
1241,2001-04-18,-2.2660839429370263,-0.9379225644343522,-1.6941142422921727,John Stockton,17
1242,2001-04-18,0.3022470588204049,-0.9379225644343522,-0.1393087347534019,Paul Pierce,13
1243,2001-04-18,1.2653711844794415,-0.30154370501609556,-0.3614238072589406,Vince Carter,12
1244,2001-04-18,-1.3029598172779895,-0.6197331347252238,-1.471999169786634,Jason Kidd,8
1245,2001-04-18,-2.1590701511971333,-1.2561119941434804,-1.471999169786634,Karl Malone,7
1246,2001-04-18,0.19523326708051197,0.6530245841112894,-0.3614238072589406,Michael Finley,15
1247,2001-04-18,-1.3029598172779895,-0.6197331347252238,-0.5835388797644793,Tracy McGrady,6
1248,2001-04-18,-0.018794316399273953,0.3348351544021611,-0.5835388797644793,Jerry Stackhouse,14
1249,2001-04-18,-1.7310149842375613,-1.5743014238526087,-1.2498840972810952,Chris Webber,4
1250,2001-10-30,-0.7678908585785247,0.3348351544021611,0.08280633775213675,Mike Bibby,16
1251,2001-10-30,-0.8749046503184176,1.9257823029478027,-1.2498840972810952,Steve Nash,14
1252,2001-10-30,-0.4468494833588458,2.5621611623660594,-0.5835388797644793,Gary Payton,6
1253,2001-10-30,-0.8749046503184176,1.289403443529546,0.5270364827632141,Jason Kidd,2
1254,2001-10-30,0.5162746423001908,0.3348351544021611,0.08280633775213675,Jerry Stackhouse,15
1255,2001-10-30,-0.1258081081391669,-0.9379225644343522,-0.1393087347534019,Dirk Nowitzki,8
1256,2001-10-30,0.08821947534061901,0.016645724693032767,-0.8056539522700179,Tracy McGrady,4
1257,2001-10-30,-1.7310149842375613,-1.5743014238526087,0.9712666277742914,Ben Wallace,10
1258,2001-10-30,-1.0889322337982035,0.016645724693032767,-0.1393087347534019,Kevin Garnett,12
1259,2001-10-30,0.7303022257799767,-0.30154370501609556,-0.1393087347534019,Kobe Bryant,5
1260,2001-10-30,0.7303022257799767,-1.2561119941434804,-0.5835388797644793,Paul Pierce,11
1261,2001-10-30,-0.33983569161895283,0.3348351544021611,-0.5835388797644793,Michael Jordan,13
1262,2001-10-30,-0.7678908585785247,-0.6197331347252238,1.1933817002798301,Tim Duncan,1
1263,2001-10-30,0.5162746423001908,-1.2561119941434804,-0.1393087347534019,Elton Brand,17
1264,2001-10-30,0.4092608505602979,-0.6197331347252238,0.30492141025767544,Peja Stojaković,18
1265,2001-10-31,1.4793987679592275,-1.5743014238526087,0.5270364827632141,Paul Pierce,11
1266,2001-10-31,-0.1258081081391669,1.6075928732386744,0.08280633775213675,Jason Kidd,2
1267,2001-11-01,1.8004401431789063,0.9712140138204177,-0.3614238072589406,Kobe Bryant,5
1268,2001-11-01,-0.018794316399273953,0.016645724693032767,-1.0277690247755566,Steve Nash,14
1269,2001-11-01,0.3022470588204049,1.6075928732386744,-0.8056539522700179,Gary Payton,6
1270,2001-11-01,-0.018794316399273953,-0.30154370501609556,1.1933817002798301,Tim Duncan,1
1271,2001-11-01,1.2653711844794415,-0.9379225644343522,-1.0277690247755566,Jerry Stackhouse,15
1272,2001-11-01,0.9443298092597627,0.3348351544021611,-0.3614238072589406,Michael Jordan,13
1273,2001-11-01,-1.9450425677173473,-1.2561119941434804,0.7491515552687528,Ben Wallace,10
1274,2001-11-01,0.4092608505602979,-1.2561119941434804,1.1933817002798301,Elton Brand,17
1275,2001-11-01,0.8373160175198697,-1.2561119941434804,1.1933817002798301,Dirk Nowitzki,8
1276,2001-11-02,-1.3029598172779895,-1.5743014238526087,0.5270364827632141,Ben Wallace,10
1277,2001-11-02,-0.9819184420583106,0.016645724693032767,-1.0277690247755566,Steve Nash,14
1278,2001-11-02,-1.1959460255380965,0.3348351544021611,-1.2498840972810952,Tracy McGrady,4
1279,2001-11-02,0.19523326708051197,1.289403443529546,-0.3614238072589406,Kobe Bryant,5
1280,2001-11-02,-2.373097734676919,-1.5743014238526087,-1.471999169786634,Dirk Nowitzki,8
1281,2001-11-02,-0.6608770668386317,-1.5743014238526087,-0.3614238072589406,Paul Pierce,11
1282,2001-11-02,0.8373160175198697,0.3348351544021611,1.4154967727853687,Kevin Garnett,12
1283,2001-11-02,0.19523326708051197,-0.30154370501609556,-0.8056539522700179,Jerry Stackhouse,15
1284,2001-11-02,-0.9819184420583106,0.016645724693032767,-0.3614238072589406,Jason Kidd,2
1285,2001-11-03,-0.018794316399273953,0.6530245841112894,0.5270364827632141,Tracy McGrady,4
1286,2001-11-03,0.19523326708051197,-0.30154370501609556,-0.5835388797644793,Peja Stojaković,18
1287,2001-11-03,-0.33983569161895283,-1.2561119941434804,0.7491515552687528,Elton Brand,17
1288,2001-11-03,1.1583573927395485,0.016645724693032767,0.30492141025767544,Paul Pierce,11
1289,2001-11-03,-1.3029598172779895,0.9712140138204177,-0.3614238072589406,Jason Kidd,2
1290,2001-11-03,-0.23282189987905988,1.289403443529546,-0.3614238072589406,Michael Jordan,13
1291,2001-11-03,0.7303022257799767,0.016645724693032767,1.6376118452909074,Tim Duncan,1
1292,2001-11-03,-1.9450425677173473,-0.9379225644343522,-0.8056539522700179,Mike Bibby,16
1293,2001-11-03,1.5864125596991205,-0.30154370501609556,0.9712666277742914,Kevin Garnett,12
1294,2001-11-03,-0.8749046503184176,1.289403443529546,-1.471999169786634,Gary Payton,6
1295,2001-11-04,-0.5538632750987388,-1.2561119941434804,1.1933817002798301,Tim Duncan,1
1296,2001-11-04,-1.1959460255380965,-0.9379225644343522,-1.0277690247755566,Peja Stojaković,18
1297,2001-11-04,-0.23282189987905988,0.016645724693032767,-0.5835388797644793,Mike Bibby,16
1298,2001-11-04,-0.33983569161895283,-0.9379225644343522,0.08280633775213675,Michael Jordan,13
1299,2001-11-04,1.6934263514390133,0.6530245841112894,-0.3614238072589406,Kobe Bryant,5
1300,2001-11-04,0.6232884340400838,-0.30154370501609556,-0.8056539522700179,Jerry Stackhouse,15
1301,2001-11-04,-1.9450425677173473,-0.9379225644343522,0.9712666277742914,Ben Wallace,10
1302,2001-11-04,-1.5169874007577755,-0.30154370501609556,-0.8056539522700179,Steve Nash,14
1303,2001-11-05,-0.9819184420583106,0.016645724693032767,0.5270364827632141,Elton Brand,17
1304,2001-11-05,1.0513436009996557,1.9257823029478027,-0.5835388797644793,Gary Payton,6
1305,2001-11-05,0.5162746423001908,0.6530245841112894,-0.3614238072589406,Tracy McGrady,4
1306,2001-11-06,0.19523326708051197,0.9712140138204177,-0.5835388797644793,Gary Payton,6
1307,2001-11-06,0.4092608505602979,-0.6197331347252238,1.4154967727853687,Tim Duncan,1
1308,2001-11-06,-0.23282189987905988,-0.9379225644343522,-0.1393087347534019,Tracy McGrady,4
1309,2001-11-06,1.0513436009996557,-0.6197331347252238,0.5270364827632141,Peja Stojaković,18
1310,2001-11-06,-0.4468494833588458,0.3348351544021611,-1.6941142422921727,Mike Bibby,16
1311,2001-11-06,-0.6608770668386317,0.3348351544021611,-0.5835388797644793,Steve Nash,14
1312,2001-11-06,-0.33983569161895283,0.6530245841112894,1.1933817002798301,Kevin Garnett,12
1313,2001-11-06,1.2653711844794415,-1.2561119941434804,0.5270364827632141,Dirk Nowitzki,8
1314,2001-11-07,-1.7310149842375613,0.9712140138204177,-0.5835388797644793,Jerry Stackhouse,15
1315,2001-11-07,1.4793987679592275,-0.9379225644343522,-0.1393087347534019,Peja Stojaković,18
1316,2001-11-07,-0.1258081081391669,-1.2561119941434804,0.7491515552687528,Elton Brand,17
1317,2001-11-07,1.0513436009996557,-0.9379225644343522,0.08280633775213675,Michael Jordan,13
1318,2001-11-07,-0.33983569161895283,-0.9379225644343522,-1.0277690247755566,Mike Bibby,16
1319,2001-11-07,-0.8749046503184176,-0.9379225644343522,-0.5835388797644793,Paul Pierce,11
1320,2001-11-07,-1.1959460255380965,-0.9379225644343522,0.9712666277742914,Ben Wallace,10
1321,2001-11-08,-0.6608770668386317,2.5621611623660594,0.30492141025767544,Jason Kidd,2
1322,2001-11-08,-0.9819184420583106,2.243971732656931,-1.2498840972810952,Steve Nash,14
1323,2001-11-08,0.3022470588204049,0.3348351544021611,-0.3614238072589406,Elton Brand,17
1324,2001-11-08,1.1583573927395485,-0.6197331347252238,1.8597269177964464,Tim Duncan,1
1325,2001-11-08,-0.7678908585785247,0.3348351544021611,-0.1393087347534019,Kevin Garnett,12
1326,2001-11-08,1.1583573927395485,-0.6197331347252238,0.30492141025767544,Dirk Nowitzki,8
1327,2001-11-08,-0.33983569161895283,0.3348351544021611,-0.3614238072589406,Gary Payton,6
1328,2001-11-09,-0.9819184420583106,0.6530245841112894,-0.3614238072589406,Kobe Bryant,5
1329,2001-11-09,0.8373160175198697,1.6075928732386744,-0.5835388797644793,Gary Payton,6
1330,2001-11-09,2.335509101878371,0.3348351544021611,1.1933817002798301,Tracy McGrady,4
1331,2001-11-09,-0.5538632750987388,1.289403443529546,-0.8056539522700179,Mike Bibby,16
1332,2001-11-09,0.9443298092597627,-0.6197331347252238,-0.3614238072589406,Peja Stojaković,18
1333,2001-11-09,1.0513436009996557,-0.6197331347252238,-1.0277690247755566,Michael Jordan,13
1334,2001-11-09,1.3723849762193345,-0.6197331347252238,0.08280633775213675,Paul Pierce,11
1335,2001-11-10,-0.018794316399273953,1.6075928732386744,-1.0277690247755566,Steve Nash,14
1336,2001-11-10,-0.23282189987905988,-1.2561119941434804,1.1933817002798301,Tim Duncan,1
1337,2001-11-10,-0.018794316399273953,-1.5743014238526087,-0.3614238072589406,Peja Stojaković,18
1338,2001-11-10,0.3022470588204049,-1.2561119941434804,0.5270364827632141,Dirk Nowitzki,8
1339,2001-11-10,-0.23282189987905988,0.016645724693032767,1.6376118452909074,Kevin Garnett,12
1340,2001-11-10,-1.3029598172779895,-0.30154370501609556,-0.1393087347534019,Jason Kidd,2
1341,2001-11-10,-1.8380287759774543,0.016645724693032767,-0.8056539522700179,Mike Bibby,16
1342,2001-11-10,0.3022470588204049,0.016645724693032767,0.7491515552687528,Elton Brand,17
1343,2001-11-10,-0.4468494833588458,1.289403443529546,-0.8056539522700179,Allen Iverson,9
1344,2001-11-11,0.7303022257799767,0.6530245841112894,-1.0277690247755566,Jerry Stackhouse,15
1345,2001-11-11,-0.018794316399273953,-1.5743014238526087,-0.1393087347534019,Tracy McGrady,4
1346,2001-11-11,1.0513436009996557,3.198540021784316,-0.1393087347534019,Gary Payton,6
1347,2001-11-11,-2.1590701511971333,-0.9379225644343522,0.30492141025767544,Ben Wallace,10
1348,2001-11-11,-0.6608770668386317,-0.30154370501609556,0.9712666277742914,Michael Jordan,13
1349,2001-11-11,0.6232884340400838,0.9712140138204177,-0.5835388797644793,Kobe Bryant,5
1350,2001-11-12,-0.5538632750987388,0.3348351544021611,-0.1393087347534019,Tracy McGrady,4
1351,2001-11-13,0.6232884340400838,0.3348351544021611,1.4154967727853687,Kevin Garnett,12
1352,2001-11-13,-0.23282189987905988,1.6075928732386744,-1.0277690247755566,Jason Kidd,2
1353,2001-11-13,-0.23282189987905988,-0.9379225644343522,-1.2498840972810952,Mike Bibby,16
1354,2001-11-13,-0.33983569161895283,-0.9379225644343522,0.30492141025767544,Tim Duncan,1
1355,2001-11-13,0.5162746423001908,1.289403443529546,-1.2498840972810952,Gary Payton,6
1356,2001-11-13,0.3022470588204049,-0.9379225644343522,-1.471999169786634,Allen Iverson,9
1357,2001-11-13,-1.5169874007577755,-0.30154370501609556,-0.8056539522700179,Peja Stojaković,18
1358,2001-11-14,0.19523326708051197,0.9712140138204177,0.30492141025767544,Tracy McGrady,4
1359,2001-11-14,1.1583573927395485,0.6530245841112894,-0.5835388797644793,Allen Iverson,9
1360,2001-11-14,-1.1959460255380965,2.243971732656931,-1.471999169786634,Steve Nash,14
1361,2001-11-14,0.9443298092597627,0.016645724693032767,-0.3614238072589406,Paul Pierce,11
1362,2001-11-14,0.6232884340400838,-0.6197331347252238,-0.3614238072589406,Dirk Nowitzki,8
1363,2001-11-14,-0.23282189987905988,-0.6197331347252238,-0.1393087347534019,Elton Brand,17
1364,2001-11-14,0.9443298092597627,-0.6197331347252238,-0.8056539522700179,Michael Jordan,13
1365,2001-11-15,-0.23282189987905988,-0.6197331347252238,-0.1393087347534019,Tracy McGrady,4
1366,2001-11-15,-1.3029598172779895,-1.2561119941434804,0.9712666277742914,Ben Wallace,10
1367,2001-11-15,0.6232884340400838,0.9712140138204177,0.08280633775213675,Jerry Stackhouse,15
1368,2001-11-15,-0.7678908585785247,-0.6197331347252238,-1.0277690247755566,Steve Nash,14
1369,2001-11-15,0.9443298092597627,0.016645724693032767,-1.0277690247755566,Kobe Bryant,5
1370,2001-11-15,-1.3029598172779895,-1.5743014238526087,-0.1393087347534019,Dirk Nowitzki,8
1371,2001-11-16,-1.0889322337982035,3.198540021784316,-0.3614238072589406,Jason Kidd,2
1372,2001-11-16,0.5162746423001908,0.016645724693032767,-0.3614238072589406,Tim Duncan,1
1373,2001-11-16,2.335509101878371,-0.6197331347252238,-0.1393087347534019,Michael Jordan,13
1374,2001-11-16,-0.1258081081391669,-0.9379225644343522,-0.3614238072589406,Peja Stojaković,18
1375,2001-11-16,0.8373160175198697,0.016645724693032767,-0.5835388797644793,Gary Payton,6
1376,2001-11-16,-0.4468494833588458,0.016645724693032767,-1.0277690247755566,Kobe Bryant,5
1377,2001-11-16,-0.018794316399273953,-0.6197331347252238,0.9712666277742914,Elton Brand,17
1378,2001-11-16,0.19523326708051197,0.3348351544021611,0.5270364827632141,Kevin Garnett,12
1379,2001-11-16,-0.6608770668386317,-0.6197331347252238,-1.0277690247755566,Mike Bibby,16
1380,2001-11-16,-0.33983569161895283,0.3348351544021611,-0.8056539522700179,Allen Iverson,9
1381,2001-11-17,1.1583573927395485,-0.30154370501609556,-0.5835388797644793,Paul Pierce,11
1382,2001-11-17,-0.4468494833588458,0.3348351544021611,0.08280633775213675,Jerry Stackhouse,15
1383,2001-11-17,-1.5169874007577755,-1.5743014238526087,0.08280633775213675,Ben Wallace,10
1384,2001-11-17,-0.1258081081391669,0.3348351544021611,1.8597269177964464,Kevin Garnett,12
1385,2001-11-17,-0.9819184420583106,-0.9379225644343522,-0.3614238072589406,Dirk Nowitzki,8
1386,2001-11-17,0.3022470588204049,-1.2561119941434804,-0.3614238072589406,Tracy McGrady,4
1387,2001-11-17,-0.6608770668386317,0.6530245841112894,-1.471999169786634,Gary Payton,6
1388,2001-11-17,-2.373097734676919,2.243971732656931,0.30492141025767544,Jason Kidd,2
1389,2001-11-17,0.6232884340400838,-0.6197331347252238,-0.1393087347534019,Allen Iverson,9
1390,2001-11-17,-0.1258081081391669,-0.30154370501609556,-1.2498840972810952,Steve Nash,14
1391,2001-11-18,-0.23282189987905988,-0.6197331347252238,0.08280633775213675,Elton Brand,17
1392,2001-11-18,0.3022470588204049,-0.9379225644343522,-0.5835388797644793,Peja Stojaković,18
1393,2001-11-18,-1.0889322337982035,-0.30154370501609556,-0.5835388797644793,Mike Bibby,16
1394,2001-11-18,0.7303022257799767,0.9712140138204177,-0.5835388797644793,Kobe Bryant,5
1395,2001-11-19,-1.3029598172779895,0.016645724693032767,-0.8056539522700179,Mike Bibby,16
1396,2001-11-19,-1.8380287759774543,2.5621611623660594,-0.1393087347534019,Jason Kidd,2
1397,2001-11-19,0.3022470588204049,-1.2561119941434804,-0.3614238072589406,Peja Stojaković,18
1398,2001-11-20,0.3022470588204049,2.243971732656931,-0.8056539522700179,Kobe Bryant,5
1399,2001-11-20,-0.8749046503184176,0.3348351544021611,-0.1393087347534019,Dirk Nowitzki,8
1400,2001-11-20,0.3022470588204049,1.6075928732386744,-0.5835388797644793,Gary Payton,6
1401,2001-11-20,-0.018794316399273953,-0.6197331347252238,2.526072135313062,Elton Brand,17
1402,2001-11-20,-0.33983569161895283,0.3348351544021611,-0.8056539522700179,Jerry Stackhouse,15
1403,2001-11-20,-1.3029598172779895,-0.30154370501609556,1.8597269177964464,Kevin Garnett,12
1404,2001-11-20,0.8373160175198697,0.3348351544021611,-0.8056539522700179,Michael Jordan,13
1405,2001-11-20,0.3022470588204049,0.3348351544021611,-1.471999169786634,Steve Nash,14
1406,2001-11-20,-0.9819184420583106,-1.5743014238526087,1.1933817002798301,Ben Wallace,10
1407,2001-11-21,-0.5538632750987388,0.6530245841112894,-0.8056539522700179,Gary Payton,6
1408,2001-11-21,0.8373160175198697,-0.30154370501609556,1.1933817002798301,Tim Duncan,1
1409,2001-11-21,1.6934263514390133,0.016645724693032767,-0.3614238072589406,Allen Iverson,9
1410,2001-11-21,1.8004401431789063,0.9712140138204177,-0.1393087347534019,Tracy McGrady,4
1411,2001-11-21,-1.4099736090178825,-1.5743014238526087,0.9712666277742914,Ben Wallace,10
1412,2001-11-21,-1.0889322337982035,0.3348351544021611,-0.8056539522700179,Steve Nash,14
1413,2001-11-21,-1.9450425677173473,-0.6197331347252238,-0.8056539522700179,Jerry Stackhouse,15
1414,2001-11-21,0.19523326708051197,0.6530245841112894,1.1933817002798301,Kobe Bryant,5
1415,2001-11-21,-0.1258081081391669,-0.9379225644343522,-1.2498840972810952,Peja Stojaković,18
1416,2001-11-21,-0.018794316399273953,-1.2561119941434804,1.1933817002798301,Kevin Garnett,12
1417,2001-11-21,-0.5538632750987388,-0.6197331347252238,0.7491515552687528,Dirk Nowitzki,8
1418,2001-11-21,-0.4468494833588458,0.3348351544021611,-0.1393087347534019,Jason Kidd,2
1419,2001-11-21,-0.6608770668386317,-0.30154370501609556,0.7491515552687528,Paul Pierce,11
1420,2001-11-21,0.3022470588204049,-0.6197331347252238,-0.5835388797644793,Mike Bibby,16
1421,2001-11-22,-0.6608770668386317,1.9257823029478027,0.9712666277742914,Jason Kidd,2
1422,2001-11-22,-0.1258081081391669,0.3348351544021611,-0.5835388797644793,Michael Jordan,13
1423,2001-11-22,0.08821947534061901,-0.9379225644343522,1.8597269177964464,Elton Brand,17
1424,2001-11-23,0.8373160175198697,0.016645724693032767,2.3039570628075237,Tim Duncan,1
1425,2001-11-23,-0.7678908585785247,-0.6197331347252238,0.5270364827632141,Ben Wallace,10
1426,2001-11-23,0.6232884340400838,-0.6197331347252238,-1.0277690247755566,Kobe Bryant,5
1427,2001-11-23,1.1583573927395485,-0.9379225644343522,0.7491515552687528,Dirk Nowitzki,8
1428,2001-11-23,-0.018794316399273953,1.289403443529546,-0.3614238072589406,Steve Nash,14
1429,2001-11-23,0.19523326708051197,0.9712140138204177,-0.1393087347534019,Tracy McGrady,4
1430,2001-11-23,0.19523326708051197,-0.9379225644343522,0.08280633775213675,Paul Pierce,11
1431,2001-11-23,0.19523326708051197,0.9712140138204177,-1.2498840972810952,Gary Payton,6
1432,2001-11-23,0.5162746423001908,0.016645724693032767,0.08280633775213675,Allen Iverson,9
1433,2001-11-23,0.6232884340400838,-0.6197331347252238,-0.5835388797644793,Elton Brand,17
1434,2001-11-24,-0.5538632750987388,0.016645724693032767,0.9712666277742914,Kevin Garnett,12
1435,2001-11-24,0.08821947534061901,0.016645724693032767,-0.1393087347534019,Paul Pierce,11
1436,2001-11-24,-1.9450425677173473,-1.5743014238526087,0.7491515552687528,Ben Wallace,10
1437,2001-11-24,0.7303022257799767,-0.6197331347252238,-1.0277690247755566,Peja Stojaković,18
1438,2001-11-24,-0.6608770668386317,2.243971732656931,0.5270364827632141,Jason Kidd,2
1439,2001-11-24,0.9443298092597627,-0.6197331347252238,-0.1393087347534019,Tracy McGrady,4
1440,2001-11-24,0.7303022257799767,1.289403443529546,-1.6941142422921727,Steve Nash,14
1441,2001-11-24,1.0513436009996557,-1.2561119941434804,0.30492141025767544,Dirk Nowitzki,8
1442,2001-11-24,-0.6608770668386317,-0.6197331347252238,-1.0277690247755566,Mike Bibby,16
1443,2001-11-24,-0.1258081081391669,0.9712140138204177,2.3039570628075237,Tim Duncan,1
1444,2001-11-24,-0.5538632750987388,0.3348351544021611,0.7491515552687528,Michael Jordan,13
